node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
72,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1256.9019356738872,0.0,0.0,1,Int64[]
59,bus stop,6.9294,-10.49064,15.147703235011543,221.77844514748267,0.0,222.27844514748267,22.72155485251733,1,1,221.77844514748267,244.35229676498847,0.5,22.721554852517315,1,[83]
51,bus stop,4.1294,-11.89064,226.05012607338594,226.05012607338594,0.0,226.55012607338594,18.44987392661406,2,1,221.75192901510022,244.33461934340013,0.5,22.74807098489979,1,[93]
44,bus stop,2.7294,-9.09064,230.3218069992892,230.3218069992892,0.0,230.8218069992892,14.178193000710792,3,1,227.34661175428255,248.06440783618837,0.5,17.153388245717455,1,[114]
41,bus stop,1.3294,-6.29064,234.59348792519248,234.59348792519248,0.0,235.09348792519248,9.906512074807523,4,1,232.88028315261957,251.75352210174637,0.5,11.61971684738043,1,[103]
38,bus stop,-0.0706,-4.89064,237.4789083918459,237.4789083918459,0.0,237.9789083918459,7.021091608154109,5,1,235.66057309333223,253.60704872888817,0.5,8.83942690666776,1,[74]
39,bus stop,-0.0706,-3.49064,239.6656553797977,240.2935495328153,0.0,240.7935495328153,4.206450467184709,6,1,238.19032429922294,255.2935495328153,0.5,6.309675700777071,1,[75]
70,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,5,-1,245.0,260.0,0.0,6.309675700777071,1,Int64[]
70,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,4,-1,245.0,260.0,0.0,17.153388245717455,1,Int64[]
70,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-1,245.0,260.0,0.0,8.83942690666776,1,Int64[]
70,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,11.61971684738043,1,Int64[]
70,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,22.74807098489979,1,Int64[]
70,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,22.721554852517315,1,Int64[]
72,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1256.9019356738872,0.0,0.0,1,Int64[]
