busStop_ID,busStop_X,busStop_Y
1,-28.54837,6.14866
2,-28.54837,7.54866
3,-27.14837,-9.25134
4,-27.14837,-7.85134
5,-27.14837,4.74866
6,-27.14837,6.14866
7,-24.34837,15.94866
8,-24.34837,17.34866
9,-17.34837,11.74866
10,-17.34837,13.14866
11,-14.54837,18.74866
12,-13.14837,0.54866
13,-13.14837,18.74866
14,-11.74837,0.54866
15,-10.34837,-16.25134
16,-10.34837,24.34866
17,-8.94837,-16.25134
18,-8.94837,24.34866
19,-6.14837,-24.65134
20,-4.74837,-24.65134
21,-3.34837,11.74866
22,-3.34837,13.14866
23,5.05163,3.34866
24,5.05163,4.74866
25,9.25163,-24.65134
26,9.25163,3.34866
27,9.25163,22.94866
28,10.65163,-24.65134
29,10.65163,-5.05134
30,10.65163,22.94866
31,12.05163,-5.05134
32,12.05163,1.94866
33,14.85163,8.94866
34,16.25163,8.94866
35,23.25163,13.14866
36,24.65163,13.14866
