busStop_ID,busStop_X,busStop_Y
1,-17.02811,-4.39951
2,-15.62811,-9.99951
3,-15.62811,-4.39951
4,-15.62811,11.00049
5,-14.22811,-12.79951
6,-14.22811,-8.59951
7,-12.82811,-12.79951
8,-12.82811,-9.99951
9,-12.82811,-8.59951
10,-12.82811,-4.39951
11,-12.82811,-2.99951
12,-12.82811,1.20049
13,-12.82811,2.60049
14,-12.82811,12.40049
15,-12.82811,13.80049
16,-11.42811,-12.79951
17,-11.42811,-11.39951
18,-11.42811,-9.99951
19,-11.42811,-7.19951
20,-11.42811,4.00049
21,-11.42811,8.20049
22,-11.42811,12.40049
23,-10.02811,-14.19951
24,-10.02811,-11.39951
25,-10.02811,-7.19951
26,-10.02811,6.80049
27,-10.02811,8.20049
28,-10.02811,12.40049
29,-8.62811,-4.39951
30,-8.62811,-1.59951
31,-8.62811,-0.19951
32,-8.62811,1.20049
33,-8.62811,2.60049
34,-8.62811,4.00049
35,-8.62811,5.40049
36,-8.62811,8.20049
37,-7.22811,-4.39951
38,-7.22811,5.40049
39,-7.22811,8.20049
40,-7.22811,12.40049
41,-7.22811,15.20049
42,-5.82811,-15.59951
43,-5.82811,-9.99951
44,-5.82811,-2.99951
45,-5.82811,-1.59951
46,-5.82811,6.80049
47,-5.82811,12.40049
48,-5.82811,13.80049
49,-5.82811,15.20049
50,-5.82811,16.60049
51,-5.82811,18.00049
52,-4.42811,-15.59951
53,-4.42811,-8.59951
54,-4.42811,-7.19951
55,-4.42811,-5.79951
56,-4.42811,1.20049
57,-4.42811,6.80049
58,-4.42811,8.20049
59,-4.42811,9.60049
60,-4.42811,12.40049
61,-4.42811,13.80049
62,-4.42811,16.60049
63,-4.42811,18.00049
64,-3.02811,-19.79951
65,-3.02811,-18.39951
66,-3.02811,-12.79951
67,-3.02811,-8.59951
68,-3.02811,-5.79951
69,-3.02811,1.20049
70,-3.02811,9.60049
71,-1.62811,-12.79951
72,-1.62811,-8.59951
73,-1.62811,-2.99951
74,-1.62811,-1.59951
75,-1.62811,2.60049
76,-1.62811,8.20049
77,-1.62811,15.20049
78,-0.22811,2.60049
79,-0.22811,8.20049
80,-0.22811,16.60049
81,1.17189,-18.39951
82,1.17189,-15.59951
83,1.17189,2.60049
84,1.17189,6.80049
85,1.17189,8.20049
86,1.17189,9.60049
87,1.17189,16.60049
88,1.17189,19.40049
89,2.57189,-18.39951
90,2.57189,-15.59951
91,2.57189,-14.19951
92,2.57189,-12.79951
93,2.57189,8.20049
94,2.57189,13.80049
95,2.57189,19.40049
96,3.97189,-12.79951
97,3.97189,-9.99951
98,3.97189,-8.59951
99,3.97189,-2.99951
100,3.97189,-0.19951
101,3.97189,1.20049
102,3.97189,8.20049
103,3.97189,16.60049
104,3.97189,18.00049
105,3.97189,19.40049
106,5.37189,-16.99951
107,5.37189,-15.59951
108,5.37189,-12.79951
109,5.37189,-9.99951
110,5.37189,18.00049
111,6.77189,-16.99951
112,6.77189,-0.19951
113,6.77189,18.00049
114,8.17189,-15.59951
115,8.17189,-14.19951
116,8.17189,-7.19951
117,8.17189,-4.39951
118,8.17189,-2.99951
119,8.17189,13.80049
120,9.57189,-15.59951
121,9.57189,-4.39951
122,9.57189,13.80049
123,9.57189,16.60049
124,10.97189,4.00049
125,10.97189,5.40049
126,10.97189,11.00049
127,12.37189,-1.59951
128,12.37189,-0.19951
129,12.37189,2.60049
130,12.37189,4.00049
131,12.37189,11.00049
132,13.77189,-14.19951
133,13.77189,-11.39951
134,13.77189,-9.99951
135,13.77189,-8.59951
136,13.77189,-7.19951
137,13.77189,-4.39951
138,13.77189,-2.99951
139,13.77189,-1.59951
140,15.17189,-11.39951
141,15.17189,-7.19951
142,15.17189,-2.99951
143,16.57189,-5.79951
144,16.57189,4.00049
145,16.57189,5.40049
146,16.57189,9.60049
147,17.97189,-0.19951
148,17.97189,9.60049
