busStop_ID,busStop_X,busStop_Y
1,-29.65132,-0.44411
2,-29.65132,-0.24411
3,-29.05132,4.15589
4,-29.05132,4.35589
5,-29.05132,6.35589
6,-28.85132,4.35589
7,-28.85132,6.35589
8,-28.65132,-4.04411
9,-28.45132,-4.04411
10,-27.85132,-10.04411
11,-27.85132,-9.84411
12,-27.85132,-1.64411
13,-27.85132,2.15589
14,-27.65132,-1.64411
15,-27.65132,2.15589
16,-27.45132,-1.64411
17,-27.45132,5.55589
18,-27.45132,5.75589
19,-27.25132,6.35589
20,-27.25132,6.55589
21,-27.05132,11.55589
22,-27.05132,11.75589
23,-26.85132,-13.44411
24,-26.85132,11.15589
25,-26.85132,11.35589
26,-26.65132,-13.44411
27,-26.45132,-11.24411
28,-26.25132,-11.24411
29,-26.25132,-10.64411
30,-26.05132,-14.84411
31,-26.05132,-14.64411
32,-26.05132,-10.64411
33,-25.65132,1.35589
34,-25.25132,10.35589
35,-25.25132,10.55589
36,-25.25132,12.75589
37,-24.65132,-7.84411
38,-24.65132,-7.64411
39,-24.45132,-7.84411
40,-24.45132,-7.64411
41,-24.45132,-0.24411
42,-24.05132,-16.64411
43,-24.05132,-4.04411
44,-24.05132,-3.84411
45,-24.05132,-0.24411
46,-24.05132,-0.04411
47,-23.85132,-16.64411
48,-23.85132,9.15589
49,-23.65132,-11.04411
50,-23.65132,9.15589
51,-23.45132,-11.04411
52,-23.45132,11.95589
53,-23.25132,11.95589
54,-22.65132,2.35589
55,-22.25132,9.75589
56,-22.25132,9.95589
57,-22.05132,-7.84411
58,-21.85132,-15.84411
59,-21.85132,-15.64411
60,-21.85132,-7.84411
61,-21.65132,-4.84411
62,-21.65132,8.95589
63,-21.65132,9.15589
64,-21.45132,-4.84411
65,-21.45132,-4.64411
66,-21.45132,-4.44411
67,-21.45132,-2.44411
68,-21.45132,-2.24411
69,-21.45132,5.75589
70,-21.25132,-5.64411
71,-21.25132,14.35589
72,-21.05132,-5.64411
73,-20.85132,-14.24411
74,-20.65132,-14.24411
75,-20.65132,10.35589
76,-20.45132,-12.84411
77,-20.45132,2.75589
78,-20.45132,10.35589
79,-20.45132,15.55589
80,-20.45132,15.75589
81,-20.25132,-12.84411
82,-20.25132,2.75589
