node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
300,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1258.1786084088396,0.0,0.0,1,Int64[]
282,bus stop,15.05812,2.72741,18.437504270206738,216.8437435946899,0.0,217.3437435946899,27.656256405310103,1,1,216.8437435946899,241.06249572979326,0.5,27.656256405310106,1,[340]
258,bus stop,12.25812,-0.07259,222.11458452799673,222.34638265762592,0.0,222.84638265762592,22.153617342374076,2,1,222.34638265762592,244.73092177175062,0.5,22.153617342374066,1,[357]
267,bus stop,13.65812,-1.47259,225.23180312427934,225.23180312427934,0.0,225.73180312427934,19.268196875720662,3,1,219.67359684428283,242.94906456285523,0.5,24.82640315571717,1,[521]
257,bus stop,12.25812,-1.47259,227.41855011223115,229.6249932577953,0.0,230.1249932577953,14.875006742204704,5,2,222.18748988669293,244.6249932577953,0.5,22.312510113307074,1,"[317, 330]"
298,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-2,245.0,260.0,0.0,22.312510113307074,1,Int64[]
298,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,22.153617342374066,1,Int64[]
298,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,24.82640315571717,1,Int64[]
298,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,27.656256405310106,1,Int64[]
300,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1258.1786084088396,0.0,0.0,1,Int64[]
