busStop_ID,busStop_X,busStop_Y
1,-4.91784,-0.39146
2,-3.51784,-3.19146
3,-3.51784,-1.79146
4,-3.51784,-0.39146
5,-3.51784,1.00854
6,-3.51784,2.40854
7,-2.11784,-4.59146
8,-2.11784,-3.19146
9,-2.11784,-1.79146
10,-2.11784,-0.39146
11,-2.11784,1.00854
12,-2.11784,2.40854
13,-2.11784,3.80854
14,-0.71784,-4.59146
15,-0.71784,-3.19146
16,-0.71784,-1.79146
17,-0.71784,1.00854
18,-0.71784,2.40854
19,0.68216,-4.59146
20,0.68216,-3.19146
21,0.68216,-1.79146
22,0.68216,-0.39146
23,0.68216,1.00854
24,0.68216,2.40854
25,0.68216,3.80854
26,0.68216,5.20854
27,2.08216,-4.59146
28,2.08216,-3.19146
29,2.08216,-1.79146
30,2.08216,-0.39146
31,2.08216,1.00854
32,2.08216,2.40854
33,2.08216,3.80854
34,3.48216,-3.19146
35,3.48216,-1.79146
36,3.48216,-0.39146
37,3.48216,1.00854
38,3.48216,2.40854
39,4.88216,-3.19146
40,4.88216,-0.39146
41,4.88216,1.00854
42,4.88216,2.40854
43,4.88216,3.80854
44,4.88216,5.20854
45,6.28216,-4.59146
46,6.28216,-3.19146
47,6.28216,-1.79146
48,6.28216,2.40854
49,6.28216,3.80854
50,6.28216,5.20854
51,7.68216,-4.59146
52,7.68216,-1.79146
53,7.68216,2.40854
54,9.08216,-1.79146
55,9.08216,-0.39146
56,9.08216,1.00854
57,9.08216,2.40854
58,10.48216,-0.39146
