passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime,DistanceFromStation
1,12.72706,20.67593,1,13,24.279047660174
2,7.03025,-24.61069,1,13,25.5951308116165
3,-3.6335,8.97636,1,13,9.68386883337529
4,-25.28976,-4.58313,1,13,25.7016910836103
5,10.81915,18.46555,1,13,21.4016525908921
6,-6.82819,-5.09208,1,13,8.51783136167037
7,-1.15987,14.19985,1,13,14.2471410991132
8,-11.28637,-16.40242,1,13,19.910339188238
9,-9.80717,-24.4173,1,13,26.3132071916616
10,-0.30676,-26.41233,1,13,26.4141122120168
11,-10.2479,3.29123,1,13,10.7634369259827
12,22.90187,13.3162,1,13,26.4918238345513
13,3.46504,26.07937,1,13,26.3085517431501
14,16.05036,-9.71989,1,13,18.7640744804786
15,13.85184,19.6771,1,13,24.063707693483
16,4.68799,-9.0851,1,13,10.2233228575037
17,-16.99432,-4.17524,1,13,17.4997043227108
18,25.72717,-0.62494,1,13,25.7347563648245
19,21.11181,11.29312,1,13,23.9424980550788
20,-24.65037,9.28306,1,13,26.3403874669337
21,17.07928,13.53445,1,13,21.7918150800088
22,5.13964,-1.25449,1,13,5.2905229625499
23,24.77397,0.72156,1,13,24.7844796250148
24,4.05116,-25.67149,1,13,25.9891739788338
25,9.0978,-20.216,1,13,22.1688236564346
26,15.89015,-17.20185,1,13,23.4179536665944
27,20.00411,11.73489,1,13,23.192065472397
28,-13.64308,9.94077,1,13,16.8805351407512
29,-1.35034,21.74558,1,13,21.7874684547128
30,3.46826,-10.65861,1,13,11.2086983479832
31,-20.54143,9.4441,1,13,22.6084372427309
32,4.24889,-2.67224,1,13,5.01935424378768
33,5.89956,12.92443,1,13,14.2072397112474
34,-0.51629,5.93819,1,13,5.96058720383927
35,5.18726,6.73434,1,13,8.50052530632844
36,16.01824,18.41693,1,13,24.4083468492425
37,15.28079,-16.4181,1,13,22.4289167848331
38,-13.3266,-7.29418,1,13,15.1922139618379
39,-24.93738,-8.07844,1,13,26.2132461331414
40,3.19049,4.11074,1,13,5.20359854165602
41,10.76268,-14.23535,1,13,17.8460195511319
42,-11.99002,-11.55432,1,13,16.6512152273647
43,-13.94859,18.95897,1,13,23.5373251641502
44,-23.90443,-1.99464,1,13,23.9874997869154
45,-9.54478,6.77037,1,13,11.7021680385201
46,16.74156,8.65874,1,13,18.8481758994973
47,1.13866,17.94757,1,13,17.983652444
48,15.45923,15.13606,1,13,21.6353433347072
49,9.14239,20.73524,1,13,22.6612766505213
50,1.47443,23.32436,1,13,23.3709166092885
51,-12.31076,7.04583,1,13,14.1844450707007
52,21.11359,6.80957,1,13,22.1845463269673
53,17.83726,-12.50009,1,13,21.781183943804
54,10.27842,-3.71599,1,13,10.929520378032
55,-9.36639,0.53825,1,13,9.38184673134131
56,-18.96856,1.28285,1,13,19.0118921496191
57,-13.79557,22.44281,1,13,26.3438286281875
58,12.73293,-9.24444,1,13,15.7349043463104
59,-14.02596,15.07851,1,13,20.5934202367277
60,9.79241,8.22642,1,13,12.7892618433826
61,4.40565,-22.89815,1,13,23.3181261660648
62,-10.49731,8.71318,1,13,13.6423221553254
63,0.99955,19.12918,1,13,19.1552810308543
64,-18.52002,12.77211,1,13,22.4970704410959
65,20.86386,14.45956,1,13,25.3846315330903
66,17.78993,19.42137,1,13,26.3376372862267
67,18.61071,-7.09252,1,13,19.9163839330511
68,9.7262,-2.75069,1,13,10.1076841354311
69,-9.33257,-4.7706,1,13,10.4811973382129
70,12.75042,5.02783,1,13,13.7059203731063
71,2.35484,24.54918,1,13,24.6618600570924
72,-8.22322,10.85844,1,13,13.6208303630833
73,10.49922,-21.88429,1,13,24.2725326508831
74,13.27078,1.28841,1,13,13.3331777041196
75,24.98206,6.92277,1,13,25.9235072627645
76,7.77408,13.93086,1,13,15.9532166073424
77,-7.106,-9.66712,1,13,11.9978520515195
78,-1.55108,-13.44678,1,13,13.5359443865931
79,-12.65784,-16.91304,1,13,21.1251462911507
80,-17.65647,5.62385,1,13,18.5304824793865
81,-15.29855,-4.65482,1,13,15.9910265834014
82,-7.03515,23.48588,1,13,24.5169327343329
83,-0.68658,-20.58191,1,13,20.5933561903089
84,7.4701,18.51129,1,13,19.9617152917041
85,-9.9643,-23.74956,1,13,25.7551675704877
86,5.85514,13.1905,1,13,14.4316319829588
87,-15.8618,17.2167,1,13,23.4096435958032
88,-16.45098,-16.57935,1,13,23.3561458720973
89,3.13895,-16.32814,1,13,16.6271176416659
90,17.70703,9.89826,1,13,20.2858191280612
91,6.81423,-3.2387,1,13,7.54472767403097
92,1.03168,-6.33015,1,13,6.41367399232334
93,-19.54954,1.62616,1,13,19.6170560836081
94,-21.84301,9.31274,1,13,23.7454079864833
95,-24.55007,8.52899,1,13,25.9894157620806
96,-3.39489,9.18457,1,13,9.79191010670505
97,-20.2746,-1.08494,1,13,20.3036123901134
98,-18.41226,-1.24804,1,13,18.4545143390144
99,1.35657,-2.99805,1,13,3.29067827843279
100,4.35307,-15.04281,1,13,15.6599906755544
