id,v_type,x,y,lyr,ei,li,chg_power,set_physical,s_t,Li
1,bus stop,-2.92142,-2.55751,1,237.48302738982963,254.82201825988642,0.0,1.0,0.5,7.0169726101703755
2,bus stop,-2.92142,-1.15751,1,238.8210080078739,255.71400533858258,0.0,2.0,0.5,5.678991992126095
3,bus stop,-2.92142,0.24249,1,239.2021688600406,255.96811257336037,0.0,3.0,0.5,5.297831139959407
4,bus stop,-1.52142,-2.55751,1,239.12199032370924,255.91466021580618,0.0,4.0,0.5,5.378009676290754
5,bus stop,-1.52142,-1.15751,1,241.0451434887932,257.19676232586215,0.0,5.0,0.5,3.454856511206799
6,bus stop,-1.52142,0.24249,1,241.71574098656046,257.64382732437366,0.0,6.0,0.5,2.7842590134395353
7,bus stop,-0.12142,-2.55751,1,239.87278800455255,256.41519200303503,0.0,7.0,0.5,4.627211995447464
8,bus stop,-0.12142,1.64249,1,241.523544881325,257.51569658755,0.0,8.0,0.5,2.9764551186750188
9,bus stop,-0.12142,3.04249,1,238.997147246504,255.8314314976693,0.0,9.0,0.5,5.502852753495994
10,bus stop,1.27858,-2.55751,1,239.33258159914556,256.0550543994304,0.0,10.0,0.5,5.167418400854439
11,bus stop,1.27858,-1.15751,1,241.38306907932818,257.42204605288543,0.0,11.0,0.5,3.1169309206718223
12,bus stop,1.27858,0.24249,1,242.14812349279742,257.93208232853164,0.0,12.0,0.5,2.3518765072025722
13,bus stop,1.27858,1.64249,1,240.7382973067821,256.9921982045214,0.0,13.0,0.5,3.7617026932179094
14,bus stop,2.67858,-1.15751,1,239.22653816273822,255.9843587751588,0.0,14.0,0.5,5.273461837261788
15,bus stop,2.67858,0.24249,1,239.639396694859,256.2595977965727,0.0,15.0,0.5,4.860603305141014
16,bus stop,2.67858,1.64249,1,238.8215716490406,255.71438109936042,0.0,16.0,0.5,5.678428350959379
17,transit stop,0.0,0.0,1,245.0,260.0,0.0,17.0,0.0,0.0
18,charger,0.0,0.0,0,0.0,0.0,0.83,18.0,0.0,0.0
19,depot,0.0,0.0,0,0.0,265.0,0.0,19.0,0.0,0.0
20,customer,1.27372,-2.00955,1,0.0,0.0,0.0,0.0,0.0,0.0
21,customer,0.19312,2.17475,1,0.0,0.0,0.0,0.0,0.0,0.0
22,customer,1.64589,1.96993,1,0.0,0.0,0.0,0.0,0.0,0.0
23,customer,-0.17619,2.29726,1,0.0,0.0,0.0,0.0,0.0,0.0
24,customer,-1.70594,-1.29997,1,0.0,0.0,0.0,0.0,0.0,0.0
25,customer,-0.56339,-2.32726,1,0.0,0.0,0.0,0.0,0.0,0.0
26,customer,-2.3094,-1.81459,1,0.0,0.0,0.0,0.0,0.0,0.0
27,customer,1.17984,1.67749,1,0.0,0.0,0.0,0.0,0.0,0.0
28,customer,-2.21555,-0.67272,1,0.0,0.0,0.0,0.0,0.0,0.0
29,customer,-0.8947,-2.02249,1,0.0,0.0,0.0,0.0,0.0,0.0
30,customer,-2.36289,-1.78181,1,0.0,0.0,0.0,0.0,0.0,0.0
31,customer,-2.92142,0.61878,1,0.0,0.0,0.0,0.0,0.0,0.0
32,customer,2.5468,-0.98141,1,0.0,0.0,0.0,0.0,0.0,0.0
33,customer,0.37234,-2.16062,1,0.0,0.0,0.0,0.0,0.0,0.0
34,customer,2.19822,1.3432,1,0.0,0.0,0.0,0.0,0.0,0.0
35,customer,-0.12177,-2.55751,1,0.0,0.0,0.0,0.0,0.0,0.0
36,customer,0.17544,2.73664,1,0.0,0.0,0.0,0.0,0.0,0.0
37,customer,0.59668,1.3901,1,0.0,0.0,0.0,0.0,0.0,0.0
38,customer,1.90074,0.17311,1,0.0,0.0,0.0,0.0,0.0,0.0
39,customer,-1.96,-0.17289,1,0.0,0.0,0.0,0.0,0.0,0.0
40,dummy charger,0.0,0.0,0,0.0,0.0,0.83,18.0,0.0,0.0
41,dummy charger,0.0,0.0,0,0.0,0.0,0.83,18.0,0.0,0.0
42,dummy charger,0.0,0.0,0,0.0,0.0,0.83,18.0,0.0,0.0
