node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
111,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1138.8901462191511,0.0,0.0,1,Int64[]
2,bus stop,-4.81532,-0.71447,5.865103563226661,94.99565330169354,0.0,95.49565330169354,9.504346698306463,1,1,93.91136356775328,112.44090904516885,0.5,10.58863643224672,1,[115]
6,bus stop,-3.41532,0.68553,97.88107376834695,97.88107376834695,0.0,98.38107376834695,6.618926231653049,2,1,96.42490116444482,114.11660077629655,0.5,8.075098835555178,1,[112]
11,bus stop,-2.01532,-0.71447,100.76649423500037,100.76649423500037,0.0,101.26649423500037,4.817795498939887,4,2,98.89974135250054,115.76649423500037,0.5,5.600258647499457,1,"[116, 119]"
54,transit stop,1.0,0.0,105.0,105.0,0.0,105.0,0.0,3,-1,105.0,120.0,0.0,10.58863643224672,1,Int64[]
54,transit stop,1.0,0.0,105.0,105.0,0.0,105.0,0.0,2,-1,105.0,120.0,0.0,8.075098835555178,1,Int64[]
54,transit stop,1.0,0.0,105.0,105.0,0.0,105.0,0.0,0,-2,105.0,120.0,0.0,5.600258647499457,1,Int64[]
64,bus stop,-2.01532,-2.11447,109.43712842949257,120.98066987263738,0.0,121.48066987263738,3.519330127362622,2,2,119.22100480895608,135.98066987263738,0.5,5.278995191043925,2,"[164, 171]"
107,transit stop,0.0,0.0,125.0,125.0,0.0,125.0,0.0,0,-2,125.0,140.0,0.0,5.278995191043925,2,Int64[]
111,depot,0.0,0.0,125.0,125.0,0.0,125.0,0.0,0,0,0.0,1138.8901462191511,0.0,0.0,1,Int64[]
