cus,pickup_bus_node,drop_off_transit_node,ride_time,cus_walking_time
359,102,356,16.696719323555925,8.826987494909819
360,70,356,31.110748719665224,8.979061272133068
361,325,356,38.10183838938798,9.427752721835844
362,53,356,22.331450131225694,11.286777674949434
363,65,356,31.42032485210433,4.805452579242617
364,234,356,7.269267877167863,6.726395750503198
365,97,356,48.84270222069085,7.030493503771579
366,172,356,10.506109331014102,8.913257235529146
367,57,356,48.943089409248074,10.62851063467591
368,137,356,9.670693685575372,9.082247826273779
369,8,356,48.96712549017346,8.955117105140621
370,220,356,19.927432520144407,7.493171952520146
371,200,356,31.022300045228206,3.5322262444830224
372,141,356,38.47527053296167,5.312333183051582
373,181,356,11.638523148035318,9.967074544507964
374,117,356,23.92182364376714,3.4580935864425437
375,52,356,22.381825264758334,11.596319129637694
376,193,356,3.4458458569781953,3.3671654112286236
377,336,356,44.10523132245606,9.251390592190615
378,126,356,22.019707713399043,6.85974405486603
379,185,356,15.456081610582146,4.646082454392136
380,20,356,38.79658234597147,9.093647333550445
381,328,356,45.25893978194466,8.41883771083539
382,316,356,27.238331930675486,2.797023059089708
383,296,356,30.67704358235096,4.683768939011445
384,322,356,51.986943686702205,11.510275223005854
385,155,356,35.58985006630826,7.393110176111584
386,2,356,53.8096706835521,4.260705882352942
387,290,356,17.860588077226453,2.7705226544005668
388,243,356,10.506716537096793,4.688669497938586
389,89,356,35.79430586565783,4.085110241912848
390,69,356,34.751951461801866,8.25604193144041
391,292,356,36.997090396095274,5.7103723522537315
392,282,356,39.88251086274869,7.198263673758763
393,148,356,16.173593273318488,8.624294242625936
394,214,356,33.90772051188162,11.337753548627337
395,101,356,16.863678136349705,7.5337014857322675
396,340,356,37.97513723589827,8.821685743854278
397,33,356,35.04860603192873,11.676573200912285
398,271,356,22.893487580433316,2.916189021360663
399,103,356,13.784483167946604,3.597159082821884
400,86,356,25.18886152965365,4.502146337810326
401,82,356,25.907117472159086,9.156510203903379
402,265,356,17.853862185311243,10.06989797318283
403,248,356,26.939194063554964,4.933909485356279
404,210,356,53.3285328050645,5.309882352941177
405,273,356,30.93662576789285,10.229770821422344
406,27,356,41.0873451366038,7.296087624868401
407,44,356,30.67534862454778,8.777070820824656
408,294,356,36.45820642079826,9.06559791389029
409,319,356,25.96918933931252,2.9050682355647472
410,258,356,22.696853318919068,1.8542513090072263
411,83,356,29.88836607871616,9.926253281455818
412,283,356,48.62231930635528,11.083673579361681
413,276,356,52.69754925002502,9.82207181366551
414,91,356,28.87272477250511,9.620029167132005
415,6,356,35.6568830771225,7.690483300672574
416,318,356,26.229947580890865,7.714102780130846
417,12,356,44.09136445966149,8.301204035735214
418,203,356,2.975636735825958,7.1206465726404895
419,233,356,9.519557992550403,3.5326992003478623
420,144,356,47.32464779288662,8.81711792549645
421,208,356,32.3604999860288,2.2828436858702346
422,212,356,37.781214487785235,1.677731472177094
423,233,356,9.519557992550403,1.6157112395748765
424,300,356,27.320935405759343,7.970995574570784
425,85,356,44.96920824478724,11.648143246604834
426,160,356,12.563938018391184,4.136918835714232
427,246,356,14.425054502720087,8.872233819122238
428,60,356,29.930109118176603,11.610654673088646
429,165,356,34.16305850420585,7.343869318518299
430,112,356,10.524996533479595,10.543950151102166
431,148,356,16.173593273318488,3.9055890357618432
432,192,356,12.535840448070331,6.230933962773384
433,239,356,39.382287198401684,2.1177335570569507
434,122,356,39.951293942720696,7.580294815824099
435,174,356,14.95184063258813,6.088258841670861
436,264,356,26.267786611978096,10.079093303127468
437,154,356,28.25906954825078,4.861811212189949
438,38,356,42.54024569795723,9.834469892286204
439,67,356,40.1553227828326,3.1151777768395537
440,339,356,45.13223862845496,3.4992306104416566
441,287,356,24.43551493910593,8.951988615940643
442,119,356,30.04548579209012,7.069253193918223
443,171,356,2.79926835341206,3.9254961117269507
444,322,356,51.986943686702205,10.005136535471454
445,202,356,10.378945001157831,4.729453773591592
446,298,356,22.35645360498725,9.494613338616112
447,206,356,10.71609245613243,3.525661201331528
448,56,356,23.932925874422068,5.805674609788303
449,143,356,49.51139478083843,3.999620635989586
450,351,356,49.91702210379185,7.302905902167792
451,320,356,33.83015746348471,9.778810635925389
452,242,356,19.389540788339048,9.260385284233955
453,41,356,46.944391223823715,10.124240287444955
454,59,356,50.7583863020657,2.1020932095393987
455,133,356,36.75762186715397,8.092049918001743
456,77,356,35.72232839707246,6.945970677343731
457,135,356,19.832960725447236,4.198830023234309
458,56,356,23.932925874422068,10.420077782653042
459,153,356,26.07232256029897,5.215629956942005
460,108,356,21.52289430867623,10.701565185138332
461,16,356,49.52372970694066,7.365025561564008
462,251,356,25.157472837946074,10.127198255108372
463,21,356,31.450049883482507,6.095704835328419
464,260,356,22.27205237129266,3.0713309829649487
465,176,356,44.36286724157992,10.575805826782801
466,332,356,39.97509173367678,1.925062936103261
467,212,356,37.781214487785235,9.533878501442977
468,267,356,19.834121040067032,5.997230329601953
469,307,356,34.494641031401045,3.837214676114464
470,261,356,37.25869633614565,8.055280877831724
471,346,356,52.99724964632952,8.943781577143644
472,261,356,37.25869633614565,10.437993950104692
473,161,356,31.144490014904193,11.194502398259429
474,131,356,48.99698183083203,2.7665018747214565
475,105,356,20.88660203216594,8.169412626219795
476,353,356,33.520317408834245,10.814128990036545
477,42,356,34.548842600451394,6.293415966385154
478,75,356,28.929963883972448,10.284103249196713
479,291,356,19.41876079611862,9.914566240488007
480,163,356,48.66663676874322,8.501085003822455
481,41,356,46.944391223823715,7.2799604632182415
482,124,356,33.87220140050056,7.675761331219261
483,33,356,35.04860603192873,11.207770298271802
484,281,356,27.165168506336585,2.6885752237131126
