node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
273,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1138.8159482278143,0.0,0.0,1,Int64[]
32,bus stop,-4.73297,-10.73731,14.137558604634075,78.30948472715181,0.0,78.80948472715181,26.190515272848188,1,1,78.30948472715181,102.03965648476787,0.5,26.190515272848195,1,[283]
44,bus stop,-1.93297,-10.73731,82.18297870305543,82.18297870305543,0.0,82.68297870305543,22.317021296944574,2,1,81.40167020903216,104.10111347268811,0.5,23.09832979096784,1,[323]
79,bus stop,5.06703,-9.33731,91.28373450911555,91.28373450911555,0.0,91.78373450911555,13.216265490884453,3,1,87.6249085687869,108.24993904585794,0.5,16.875091431213093,1,[312]
80,bus stop,5.06703,-6.53731,95.15722848501916,95.15722848501916,0.0,95.65722848501916,9.34277151498084,4,1,92.68496330944328,111.62330887296218,0.5,11.815036690556727,1,[300]
89,bus stop,6.46703,-5.13731,98.04264895167258,98.06304725374109,0.0,98.56304725374109,6.4369527462589105,5,1,94.84457088061164,113.06304725374109,0.5,9.655429119388357,1,[274]
135,transit stop,5.0,0.0,105.0,105.0,0.0,105.0,0.0,4,-1,105.0,120.0,0.0,9.655429119388357,1,Int64[]
135,transit stop,5.0,0.0,105.0,105.0,0.0,105.0,0.0,3,-1,105.0,120.0,0.0,16.875091431213093,1,Int64[]
135,transit stop,5.0,0.0,105.0,105.0,0.0,105.0,0.0,2,-1,105.0,120.0,0.0,23.09832979096784,1,Int64[]
135,transit stop,5.0,0.0,105.0,105.0,0.0,105.0,0.0,1,-1,105.0,120.0,0.0,26.190515272848195,1,Int64[]
135,transit stop,5.0,0.0,105.0,105.0,0.0,105.0,0.0,0,-1,105.0,120.0,0.0,11.815036690556727,1,Int64[]
273,depot,0.0,0.0,111.02409638554217,111.02409638554217,0.0,111.02409638554217,0.0,0,0,0.0,1138.8159482278143,0.0,0.0,1,Int64[]
