busStop_ID,busStop_X,busStop_Y
1,-4.86133,-0.12702
2,-4.66133,-0.52702
3,-4.66133,-0.32702
4,-4.46133,-1.52702
5,-4.46133,0.47298
6,-4.46133,0.67298
7,-4.26133,0.87298
8,-4.06133,-1.52702
9,-4.06133,-1.32702
10,-4.06133,0.07298
11,-4.06133,0.27298
12,-4.06133,1.27298
13,-3.86133,-2.32702
14,-3.86133,-2.12702
15,-3.86133,-1.92702
16,-3.86133,-1.72702
17,-3.86133,0.27298
18,-3.86133,2.87298
19,-3.66133,-2.32702
20,-3.66133,-2.12702
21,-3.66133,-1.72702
22,-3.66133,-1.52702
23,-3.66133,-1.32702
24,-3.66133,1.67298
25,-3.66133,2.47298
26,-3.66133,2.67298
27,-3.66133,2.87298
28,-3.46133,-1.72702
29,-3.46133,-1.12702
30,-3.46133,-0.52702
31,-3.46133,-0.32702
32,-3.46133,3.07298
33,-3.26133,-3.32702
34,-3.26133,-1.32702
35,-3.26133,-1.12702
36,-3.26133,-0.72702
37,-3.26133,1.07298
38,-3.26133,3.07298
39,-3.06133,-2.52702
40,-3.06133,-2.32702
41,-3.06133,-0.72702
42,-3.06133,0.07298
43,-3.06133,0.87298
44,-3.06133,1.07298
45,-2.86133,-3.72702
46,-2.86133,-3.52702
47,-2.86133,-2.72702
48,-2.86133,-2.52702
49,-2.86133,-1.32702
50,-2.86133,-1.12702
51,-2.86133,0.07298
52,-2.86133,0.47298
53,-2.66133,-1.32702
54,-2.66133,-1.12702
55,-2.66133,-0.32702
56,-2.46133,-1.32702
57,-2.46133,-0.32702
58,-2.46133,1.47298
59,-2.46133,1.67298
60,-2.26133,-1.72702
61,-2.26133,-1.12702
62,-2.26133,-0.92702
63,-2.26133,0.27298
64,-2.26133,0.47298
65,-2.26133,0.67298
66,-2.26133,1.27298
67,-2.26133,1.67298
68,-2.26133,1.87298
69,-2.06133,-2.72702
70,-2.06133,0.67298
71,-2.06133,2.67298
72,-2.06133,3.67298
73,-2.06133,4.07298
74,-1.86133,-2.72702
75,-1.86133,-2.52702
76,-1.86133,0.67298
77,-1.86133,3.67298
78,-1.66133,-4.72702
79,-1.66133,-3.12702
80,-1.66133,-0.92702
81,-1.66133,-0.52702
82,-1.66133,0.07298
83,-1.66133,0.67298
84,-1.46133,-4.72702
85,-1.46133,-3.92702
86,-1.46133,-3.72702
87,-1.46133,-0.52702
88,-1.46133,-0.32702
89,-1.46133,0.07298
90,-1.46133,1.07298
91,-1.46133,1.27298
92,-1.46133,1.67298
93,-1.46133,4.47298
94,-1.46133,4.67298
95,-1.46133,4.87298
96,-1.26133,-4.52702
97,-1.26133,-4.32702
98,-1.26133,-2.32702
99,-1.26133,-1.92702
100,-1.26133,-1.72702
101,-1.26133,1.27298
102,-1.26133,1.67298
103,-1.26133,4.87298
104,-1.06133,-2.12702
105,-1.06133,-1.72702
106,-1.06133,-1.52702
107,-1.06133,-1.32702
108,-1.06133,-1.12702
109,-1.06133,1.27298
110,-1.06133,2.27298
111,-0.86133,-4.52702
112,-0.86133,-3.72702
113,-0.86133,-2.12702
114,-0.86133,2.27298
115,-0.86133,4.27298
116,-0.86133,4.47298
117,-0.66133,-3.72702
118,-0.66133,2.27298
119,-0.66133,2.47298
120,-0.66133,4.27298
121,-0.46133,-3.72702
122,-0.46133,-3.52702
123,-0.46133,-2.32702
124,-0.46133,-2.12702
125,-0.46133,3.07298
126,-0.26133,-4.32702
127,-0.06133,-4.52702
128,-0.06133,-4.32702
129,-0.06133,-4.12702
130,0.13867,-4.52702
131,0.13867,-4.12702
132,0.13867,-3.92702
133,0.13867,-3.52702
134,0.13867,3.07298
135,0.13867,3.27298
136,0.33867,-4.12702
137,0.33867,-3.52702
138,0.53867,-2.72702
139,0.53867,-2.52702
140,0.53867,1.67298
141,0.73867,-3.72702
142,0.73867,-3.52702
143,0.73867,1.67298
144,0.73867,3.87298
145,0.93867,-2.32702
146,0.93867,-2.12702
147,0.93867,-1.92702
148,0.93867,2.27298
149,0.93867,3.87298
150,0.93867,4.07298
151,1.13867,-3.52702
152,1.13867,-3.32702
153,1.13867,-1.92702
154,1.13867,2.07298
155,1.13867,2.27298
156,1.13867,3.07298
157,1.13867,3.27298
158,1.13867,3.47298
159,1.13867,4.07298
160,1.33867,-3.52702
161,1.33867,-1.52702
162,1.33867,-0.92702
163,1.33867,3.07298
164,1.53867,-1.52702
165,1.53867,0.47298
166,1.53867,2.67298
167,1.53867,2.87298
168,1.53867,3.87298
169,1.73867,-0.72702
170,1.73867,-0.32702
171,1.73867,0.07298
172,1.73867,0.27298
173,1.73867,0.47298
174,1.73867,2.47298
175,1.73867,2.67298
176,1.73867,3.27298
177,1.73867,3.87298
178,1.93867,-2.92702
179,1.93867,-1.72702
180,1.93867,-0.32702
181,1.93867,1.87298
182,1.93867,2.07298
183,1.93867,2.47298
184,1.93867,2.67298
185,2.13867,-4.12702
186,2.13867,-1.72702
187,2.13867,-1.12702
188,2.13867,-0.92702
189,2.13867,2.07298
190,2.13867,3.07298
191,2.33867,-4.12702
192,2.33867,0.67298
193,2.33867,3.87298
194,2.53867,-1.52702
195,2.53867,-0.72702
196,2.53867,-0.52702
197,2.53867,0.67298
198,2.73867,-1.52702
199,2.73867,-0.72702
200,2.73867,3.27298
201,2.73867,3.47298
202,2.93867,-2.92702
203,2.93867,-2.52702
