passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime,DistanceFromStation
1,-5.34388,-7.9143,1,13,9.5495122219515
2,4.77896,8.84854,1,13,10.0565939620835
3,-1.09454,-3.86201,1,13,4.01411501828144
4,9.89637,2.00621,1,13,10.0976738256786
5,-1.42144,8.3225,1,13,8.44301502855126
6,3.44137,1.02734,1,13,3.59144287574436
7,4.68277,3.27495,1,13,5.71433126347461
8,3.50525,-7.04742,1,13,7.87101774989323
9,-3.51081,-9.7188,1,13,10.3334788335256
10,-4.24459,9.46415,1,13,10.3723981385031
11,4.19697,-1.35721,1,13,4.41096148361416
12,10.15969,2.23386,1,13,10.4023734951341
13,-9.57585,3.87901,1,13,10.3316832801903
14,-5.46744,5.03443,1,13,7.4322499773106
15,0.92148,-9.42164,1,13,9.46659501555203
16,1.18015,-4.04314,1,13,4.21185191504512
17,2.68469,6.40984,1,13,6.94935789017389
18,-10.08952,0.64978,1,13,10.1104214144294
19,-8.87472,3.15822,1,13,9.41992985967881
20,-6.27224,-8.22536,1,13,10.3439620686468
21,-2.17015,-8.31429,1,13,8.59284878347343
22,0.07301,-2.47857,1,13,2.47964415435882
23,-1.58628,9.61421,1,13,9.74418989245065
24,-4.36382,-9.22881,1,13,10.2085166523876
25,-4.90686,-7.2298,1,13,8.73769702306597
26,4.81089,7.86305,1,13,9.21804225195937
27,6.69554,6.20865,1,13,9.13113290099858
28,-6.71301,0.06901,1,13,6.71336926411526
