cus,pickup_bus_node,drop_off_transit_node,ride_time,cus_walking_time
27,17,24,4.026585863851949,7.5618746728224755
28,10,24,3.0434543228732593,11.101211942316716
29,15,24,5.123990317714458,7.407563552576996
30,18,24,8.089415620752902,3.403581537186497
31,19,24,7.310737305666265,9.812970083245501
32,6,24,3.138886723130895,7.2914042628678475
33,4,24,8.915073051104628,5.9815947521164246
34,20,24,5.782211022252483,6.544660123979569
35,20,24,5.782211022252483,4.068082904640852
36,20,24,5.782211022252483,7.992508023034441
37,6,24,3.138886723130895,11.713582217823138
38,4,24,8.915073051104628,11.171461382100585
39,8,24,2.6725180877419064,6.324414214431984
40,6,24,3.138886723130895,11.165808205050467
41,13,24,1.1057503749542263,10.842494858395149
42,19,24,7.310737305666265,3.2631322248654007
43,8,24,2.6725180877419064,11.376336494738648
44,16,24,3.005524243879705,4.806057106765877
45,21,24,7.96895801020429,0.6445317175656287
46,2,24,7.510905759377152,10.348956335391213
