node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
620,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1257.924621082435,0.0,0.0,1,Int64[]
554,bus stop,19.3109,2.46211,23.45448780517446,209.31826829223832,0.0,209.81826829223832,35.181731707761685,1,1,209.31826829223832,236.04551219482553,0.5,35.181731707761685,1,[656]
556,bus stop,19.3109,8.06211,216.56525624404554,216.56525624404554,0.0,217.06525624404554,27.934743755954457,2,1,206.68145269821935,234.28763513214625,0.5,37.81854730178064,1,[768]
491,bus stop,13.7109,8.06211,223.81224419585277,223.81224419585277,0.0,224.31224419585277,20.68775580414723,3,1,215.75503718441854,240.33669145627903,0.5,28.744962815581466,1,[1079]
456,bus stop,10.9109,3.86211,230.39389694964746,230.5551012556516,0.0,231.0551012556516,13.944898744348393,4,1,223.5826518834774,245.5551012556516,0.5,20.917348116522582,1,[804]
618,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-1,245.0,260.0,0.0,20.917348116522582,1,Int64[]
618,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,35.181731707761685,1,Int64[]
618,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,37.81854730178064,1,Int64[]
618,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,28.744962815581466,1,Int64[]
620,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1257.924621082435,0.0,0.0,1,Int64[]
