node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
344,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1257.6657891032462,0.0,0.0,1,Int64[]
129,bus stop,-3.75084,11.68461,14.785391347431592,222.32191297885262,0.0,222.82191297885262,22.178087021147377,3,3,222.32191297885262,244.71460865256842,0.5,22.178087021147388,1,"[373, 541, 728]"
146,bus stop,-2.35084,7.48461,228.15587529720892,230.32208061181046,0.0,230.82208061181046,14.177919388189537,5,2,230.32208061181046,250.04805374120696,0.5,14.17791938818955,1,"[473, 645]"
161,bus stop,-0.95084,7.48461,232.50882759976227,232.50882759976227,0.0,233.00882759976227,11.99117240023773,8,3,230.86488197290714,250.40992131527145,0.5,13.635118027092844,1,"[534, 584, 782]"
160,bus stop,-0.95084,6.08461,234.69557458771408,234.69557458771408,0.0,235.19557458771408,9.804425412285923,12,4,233.3702609373669,252.08017395824461,0.5,11.129739062633083,1,"[480, 741, 798, 833]"
159,bus stop,-0.95084,4.68461,236.88232157566588,236.88232157566588,0.0,237.38232157566588,7.617678424334116,14,2,235.86120616648427,253.7408041109895,0.5,8.638793833515738,1,"[352, 570]"
158,bus stop,-0.95084,3.28461,239.0690685636177,239.0690685636177,0.0,239.5690685636177,5.430931436382309,18,4,238.32023904185456,255.38015936123637,0.5,6.179760958145432,1,"[522, 574, 669, 687]"
157,bus stop,-0.95084,1.88461,241.2558155515695,241.95676047287125,0.0,242.45676047287125,2.5432395271287476,19,1,240.68514070930686,256.9567604728712,0.5,3.814859290693142,1,[535]
342,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,18,-1,245.0,260.0,0.0,3.814859290693142,1,Int64[]
342,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,16,-2,245.0,260.0,0.0,8.638793833515738,1,Int64[]
342,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,12,-4,245.0,260.0,0.0,6.179760958145432,1,Int64[]
342,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,10,-2,245.0,260.0,0.0,14.17791938818955,1,Int64[]
342,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,7,-3,245.0,260.0,0.0,13.635118027092844,1,Int64[]
342,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-4,245.0,260.0,0.0,11.129739062633083,1,Int64[]
342,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-3,245.0,260.0,0.0,22.178087021147388,1,Int64[]
344,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1257.6657891032462,0.0,0.0,1,Int64[]
