passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime
1,-4.73362,2.7092,1,11
2,5.45235,1.7585,1,11
3,2.09361,-1.46717,1,10
4,5.40859,-1.95539,1,2
5,-4.84917,0.27866,1,9
6,-2.34878,0.15885,1,7
7,-1.78735,2.90769,1,13
8,3.68235,-2.67348,1,9
9,-4.00431,4.3048,1,11
10,4.5178,3.79532,1,6
11,0.51981,-2.70171,1,6
12,-4.55271,3.77893,1,11
13,0.30674,5.87029,1,2
14,-3.55336,2.45053,1,2
15,4.44587,3.08118,1,3
16,1.79202,1.95636,1,6
17,3.79393,-1.44586,1,11
18,5.54081,-1.56701,1,11
19,-4.79393,-2.45055,1,1
20,5.4747,2.15882,1,6
21,0.47148,4.91518,1,7
22,-1.12222,1.48185,1,6
23,2.4048,-5.01249,1,9
24,5.7842,0.56156,1,9
25,4.83355,1.33942,1,4
26,2.57045,4.60614,1,6
27,-3.09633,-4.2123,1,1
28,-0.45096,-3.90951,1,13
29,-2.95807,-3.95249,1,3
30,-2.69966,0.85988,1,2
31,-4.88562,-1.48653,1,5
32,-0.52319,1.7466,1,3
33,-0.11353,-3.40342,1,7
34,0.73029,1.80969,1,5
35,-0.90965,-2.16812,1,13
36,2.22374,5.00966,1,12
37,-0.85581,-1.87876,1,1
38,-2.5349,-2.55468,1,10
39,1.10596,-5.75299,1,4
40,1.61247,0.90138,1,6
41,3.7302,-1.77291,1,8
42,0.62564,-3.83877,1,13
43,-5.2814,0.43932,1,6
44,-4.96124,2.11522,1,13
45,-2.76322,0.95998,1,4
46,-1.50245,4.06475,1,10
47,-4.15201,-0.22218,1,9
48,-4.89418,-0.33174,1,8
49,2.10976,-4.66262,1,10
50,1.46354,-5.05754,1,9
51,-2.0959,-2.67825,1,3
52,-3.62851,3.46755,1,2
53,1.86237,-4.57068,1,13
54,-2.7228,-0.56968,1,3
55,-1.4806,2.01841,1,1
56,4.05007,-1.633,1,8
57,4.18639,-4.13709,1,12
58,-3.52395,-1.14883,1,9
59,-3.36904,-3.2638,1,3
60,-2.67435,-1.62834,1,5
61,1.37869,5.06996,1,6
62,-1.04284,3.12601,1,13
63,-4.32298,0.79869,1,3
64,0.62168,5.04553,1,12
65,3.17493,-4.7157,1,9
66,2.00146,5.53355,1,5
67,0.686,4.49977,1,3
68,1.25781,2.31225,1,6
69,0.37764,2.67321,1,7
70,-3.0414,1.30031,1,2
71,-2.07276,5.13107,1,8
72,2.91712,-1.52395,1,3
73,-4.93679,2.31522,1,6
74,1.28843,2.96798,1,8
75,4.79268,-3.26234,1,4
76,3.71961,-0.47587,1,4
77,-2.7636,1.11695,1,9
78,2.50851,2.10511,1,4
79,-0.24313,4.794,1,11
80,-3.58584,2.31631,1,13
81,-3.1091,-2.10998,1,10
82,1.72875,0.83275,1,5
83,-3.745,-2.82447,1,8
84,-1.10051,-4.42629,1,2
85,1.01758,5.67184,1,12
86,2.55235,2.32004,1,12
87,-1.52438,5.04795,1,11
88,-2.20383,4.77823,1,4
89,-3.45192,1.78166,1,8
90,-4.62188,-0.22839,1,1
91,1.88414,1.12254,1,6
92,-0.15808,2.01142,1,5
93,1.41483,-4.26177,1,3
94,5.25313,0.97544,1,3
95,5.2404,-2.51219,1,6
96,-0.31751,-2.55608,1,2
97,-4.61932,0.33118,1,8
98,-3.74617,-2.01449,1,7
99,0.12997,1.62321,1,10
100,-3.56888,0.9439,1,10
101,2.70474,-0.63878,1,9
102,-5.15903,-1.56252,1,1
103,-3.53976,-0.47286,1,1
104,0.51717,4.45203,1,5
105,-2.79331,0.19517,1,7
106,-3.37886,-3.33919,1,9
107,-1.43654,-3.01025,1,6
108,-3.90685,3.01026,1,11
109,-3.39779,3.73711,1,10
110,5.22911,-0.39561,1,13
111,4.0611,0.98143,1,7
112,1.69207,-1.48858,1,5
113,2.70144,-1.63713,1,2
114,1.64554,-5.51066,1,8
115,2.21255,1.58032,1,11
116,-0.40899,5.47303,1,6
117,-2.30894,3.88431,1,2
118,-2.5593,-5.41475,1,4
119,1.44589,1.67267,1,2
120,-0.74547,-4.07856,1,4
121,1.89453,1.50343,1,6
122,-3.34967,-4.84704,1,7
123,-1.55022,0.05677,1,6
124,0.96743,-5.24093,1,12
125,-1.19027,-5.33078,1,7
126,4.62148,-3.19537,1,13
127,1.74833,-1.42936,1,9
128,-2.00174,3.42574,1,13
129,-1.0507,-3.14907,1,4
130,1.74196,5.12034,1,9
131,4.02477,0.78195,1,4
132,-0.21378,-5.73922,1,9
133,3.658,2.54454,1,10
134,-3.31312,0.42019,1,1
135,2.21079,-1.5081,1,4
136,-2.01689,-1.66567,1,3
137,-4.15305,-3.78693,1,9
138,2.96456,-3.60921,1,11
139,1.55836,-4.28711,1,5
140,-2.36795,-1.23897,1,11
141,2.2792,5.0838,1,9
142,0.30478,4.8116,1,1
143,2.83959,-2.45589,1,8
144,4.35244,0.79275,1,6
145,-3.96831,0.25213,1,12
146,1.08194,1.90874,1,1
147,3.18789,-0.4296,1,7
148,-0.58812,-2.46295,1,6
149,-2.90806,-0.00862,1,6
150,-3.16396,0.58116,1,11
