node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
101,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1138.8901462191511,0.0,0.0,1,Int64[]
39,bus stop,3.58468,-2.11447,5.014265334925415,98.46495011640849,0.0,98.96495011640849,6.035049883591512,4,4,98.46495011640849,115.47663341093899,0.5,6.035049883591514,1,"[102, 117, 119, 128]"
32,bus stop,2.18468,-0.71447,101.3503705830619,102.83319269235676,0.0,103.33319269235676,1.6668073076432393,5,1,101.99978903853514,117.83319269235676,0.5,2.5002109614648527,1,[150]
49,transit stop,1.0,0.0,105.0,105.0,0.0,105.0,0.0,4,-1,105.0,120.0,0.0,2.5002109614648527,1,Int64[]
49,transit stop,1.0,0.0,105.0,105.0,0.0,105.0,0.0,0,-4,105.0,120.0,0.0,6.035049883591514,1,Int64[]
96,bus stop,4.98468,2.08553,110.41862163469132,114.73486300414243,0.0,115.23486300414243,9.765136995857574,1,1,114.73486300414243,132.9899086694283,0.5,9.765136995857567,2,[177]
95,bus stop,4.98468,0.68553,116.92160999209423,116.92160999209423,0.0,117.42160999209423,7.578390007905767,3,2,115.40674922861639,133.43783281907758,0.5,9.093250771383614,2,"[161, 162]"
90,bus stop,3.58468,0.68553,119.10835698004604,120.1028417305364,0.0,120.6028417305364,4.397158269463603,5,2,117.9042625958046,135.1028417305364,0.5,6.595737404195406,2,"[185, 194]"
97,transit stop,0.0,0.0,125.0,125.0,0.0,125.0,0.0,3,-2,125.0,140.0,0.0,6.595737404195406,2,Int64[]
97,transit stop,0.0,0.0,125.0,125.0,0.0,125.0,0.0,1,-2,125.0,140.0,0.0,9.093250771383614,2,Int64[]
97,transit stop,0.0,0.0,125.0,125.0,0.0,125.0,0.0,0,-1,125.0,140.0,0.0,9.765136995857567,2,Int64[]
101,depot,0.0,0.0,125.0,125.0,0.0,125.0,0.0,0,0,0.0,1138.8901462191511,0.0,0.0,1,Int64[]
