passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime
1,0.04342,-5.4539,1,2
2,-0.18337,5.72598,1,13
3,-2.55473,-0.09567,1,1
4,-1.80892,-5.45933,1,11
5,3.76003,-3.07479,1,11
6,2.27755,-0.5956,1,12
7,-3.26401,-0.99776,1,2
8,2.93081,3.48104,1,6
9,3.47682,4.74106,1,4
10,-0.27825,5.89386,1,11
11,1.48465,-2.3163,1,6
12,-0.15917,5.91457,1,12
13,2.31029,-5.40527,1,3
14,0.17556,4.31284,1,4
15,4.88368,-2.32575,1,2
16,-1.5592,2.14652,1,2
17,1.33695,3.83367,1,12
18,-0.03921,5.758,1,8
19,-4.01511,-3.58691,1,8
20,-5.80228,0.98305,1,2
21,-2.94382,3.96423,1,12
22,0.90397,-1.62423,1,9
23,-4.7806,-2.83796,1,5
24,-5.53007,-1.78622,1,7
25,4.35201,-2.49346,1,6
26,-1.17779,5.14165,1,1
27,0.23643,-5.22253,1,4
28,0.0922,-3.93436,1,2
29,-3.60825,3.3694,1,3
30,-2.57991,-1.17116,1,4
31,4.53765,2.34281,1,6
32,1.71953,0.60629,1,1
33,-3.34176,-0.65485,1,12
34,0.35564,-1.9188,1,13
35,2.15199,-0.94717,1,7
36,3.75438,3.99329,1,7
37,-4.60291,-2.12455,1,5
38,-3.53255,0.6879,1,12
39,5.84195,0.43769,1,5
40,-0.96148,1.57738,1,2
41,2.16499,3.51716,1,11
42,1.06831,-3.73983,1,6
43,-1.98849,4.91244,1,4
44,-5.30689,-0.96174,1,6
45,1.47879,2.52391,1,2
46,-3.47391,-2.59065,1,2
47,-0.3385,4.14415,1,13
48,-2.78068,-4.04115,1,13
49,-1.90742,-4.74898,1,8
50,-0.06115,-5.26469,1,1
51,-3.23797,1.03991,1,4
52,4.33883,2.5228,1,5
53,0.65005,4.89254,1,11
54,2.37945,-1.44096,1,1
55,1.44094,2.04691,1,1
56,2.00248,-3.88071,1,3
57,-5.71572,-1.40426,1,9
58,3.70539,-0.09001,1,10
59,4.13614,2.2125,1,9
60,-2.93019,1.10348,1,6
