passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime,DistanceFromStation
1,-2.24988,1.63933,1,13,2.78377170097585
2,-0.17924,2.88651,1,13,2.89207461440061
3,0.54543,-1.67621,1,13,1.76271410330239
4,-2.63569,1.21178,1,13,2.90091141349376
5,2.16122,-1.35925,1,13,2.55312062230156
6,0.70817,1.55142,1,13,1.70540251370344
7,-0.17602,2.02457,1,13,2.03220643079205
8,1.48744,1.93106,1,13,2.4375090265748
9,1.93716,2.22724,1,13,2.95180811354355
10,2.0168,-2.16691,1,13,2.96023607379464
11,-1.59686,-0.87403,1,13,1.82040882807227
12,-2.82233,-0.91429,1,13,2.96673242421425
13,1.80961,2.33157,1,13,2.9514194721591
14,1.41774,-1.87518,1,13,2.35080531496744
15,-1.67565,-1.65598,1,13,2.35585648362992
16,-1.06138,1.44264,1,13,1.79101445715374
17,-2.24981,-0.18773,1,13,2.25762899027439
18,-2.36834,1.67993,1,13,2.9036554194715
19,2.44827,1.26625,1,13,2.75633805519697
20,-2.07082,1.59558,1,13,2.61422357514498
21,1.84625,1.80765,1,13,2.5838439812239
22,0.63675,1.44416,1,13,1.57830726741525
23,2.1687,-0.16407,1,13,2.17490169379566
24,-2.53845,1.45283,1,13,2.92479989441388
25,2.48753,0.80228,1,13,2.61370661997286
26,2.22242,-1.55744,1,13,2.71380652984028
27,2.53499,-0.91649,1,13,2.69557863173071
28,-2.20939,0.12696,1,13,2.21303691380321
29,-2.57761,0.17433,1,13,2.58350067905904
30,-0.96639,1.57213,1,13,1.84540243381438
31,2.1434,-1.55616,1,13,2.64873764161956
32,-1.0693,1.14955,1,13,1.56999099139058
33,1.554,1.30549,1,13,2.02958866484961
34,0.3024,-1.57169,1,13,1.60051769336059
35,-1.31163,1.0887,1,13,1.70459365343825
36,0.14581,2.79053,1,13,2.79434077041602
37,-2.16869,1.49561,1,13,2.63440566448806
38,1.72217,1.19354,1,13,2.09533326476024
39,1.98818,2.17051,1,13,2.94346714431449
40,1.47231,-0.56109,1,13,1.57559863017033
41,2.19672,-0.62126,1,13,2.28287634962577
42,-1.95597,-0.99985,1,13,2.19670653146428
43,2.5336,0.99906,1,13,2.72346072488769
44,0.26354,2.74739,1,13,2.75999987910782
45,-1.1313,1.49384,1,13,1.87387034790085
46,1.01958,-2.12518,1,13,2.35709772210881
47,2.28224,0.22157,1,13,2.29296900432574
48,2.47811,0.68671,1,13,2.57150011049019
49,1.2928,2.31665,1,13,2.65296298660422
50,-1.60506,-2.18355,1,13,2.71000647663081
51,-0.2324,-2.01474,1,13,2.02809498538417
52,-1.56684,-2.09356,1,13,2.61495565330701
53,-2.46117,0.78392,1,13,2.58300436058932
54,-1.75042,-0.53259,1,13,1.82965275737331
55,-0.5014,1.67387,1,13,1.74735066615692
56,-0.07899,-2.36806,1,13,2.36937910661833
57,1.10559,2.7397,1,13,2.95436485898129
58,-0.82504,-1.96645,1,13,2.13251111485882
59,1.18826,-1.04536,1,13,1.58263620175863
60,-1.31399,1.42624,1,13,1.9392603207319
61,-1.9058,-1.92067,1,13,2.70574438007606
62,0.37624,-1.95712,1,13,1.99296061911671
63,2.0776,1.16138,1,13,2.38017018272638
64,2.38425,-1.1332,1,13,2.63984239641927
65,0.4624,-2.83721,1,13,2.87464727481767
66,-2.94368,0.24486,1,13,2.9538478498624
67,0.83,-2.77953,1,13,2.9008078334431
68,-1.68601,0.58574,1,13,1.78485713408485
69,-0.62577,1.69297,1,13,1.80491953768683
70,-0.12726,1.70297,1,13,1.70772008271998
71,-2.80866,-0.19038,1,13,2.8151094966075
72,0.82102,-1.81448,1,13,1.99158346750967
73,0.77367,-2.67355,1,13,2.78323958292572
74,-1.2161,-1.55399,1,13,1.97326975826765
75,-2.11056,2.01694,1,13,2.91933716047218
76,0.81039,-1.98888,1,13,2.14764764810186
77,-1.85122,-0.38732,1,13,1.89130059493742
78,-1.17476,1.60148,1,13,1.98615609692144
79,2.3478,-0.94664,1,13,2.53146233706722
80,1.6597,-1.64015,1,13,2.33338803675973
81,-2.04438,-0.66648,1,13,2.1502794406019
82,-2.01338,-1.95049,1,13,2.80322907346153
83,-2.12686,-1.29499,1,13,2.49008686902302
84,0.64064,2.35589,1,13,2.44144104085378
85,-0.91941,2.75604,1,13,2.90534976050238
86,-2.01034,0.37142,1,13,2.04436136165736
87,0.33179,2.69277,1,13,2.71313500336739
88,1.51283,-2.247,1,13,2.70881364925309
89,0.74659,2.06413,1,13,2.19499646174741
90,0.3717,2.43816,1,13,2.46633251507076
91,0.79415,1.45991,1,13,1.66193154328049
92,0.22616,1.60094,1,13,1.61683743802511
93,-2.22069,0.94943,1,13,2.41513632799694
94,-1.0264,2.54084,1,13,2.74032457989717
95,2.59238,-1.3543,1,13,2.92482001472689
96,-1.60098,0.75082,1,13,1.76829491522135
97,0.98266,2.26361,1,13,2.46770332716218
98,1.92425,-1.30983,1,13,2.32774286104434
99,1.5142,-0.19372,1,13,1.52654478124075
100,-1.97234,0.79715,1,13,2.12734055799546
101,1.40093,1.17564,1,13,1.82886045949503
102,-0.13974,2.75534,1,13,2.75888032535237
103,-1.75208,1.13177,1,13,2.08583353453779
104,-1.99578,-1.35443,1,13,2.41196987225524
105,-0.90787,-1.92079,1,13,2.12453728368058
106,-2.00607,-1.51297,1,13,2.51264364852262
107,-0.48408,-1.94698,1,13,2.00625426370786
108,0.4559,2.5411,1,13,2.58167269705481
109,1.94408,1.76714,1,13,2.62720343639297
110,-0.78107,2.58649,1,13,2.70185552011207
111,-0.96339,2.08879,1,13,2.30025124494953
112,-1.49113,0.76963,1,13,1.67803286662666
113,-1.94585,-0.09615,1,13,1.94822856432158
114,2.4921,1.48475,1,13,2.90086662742986
115,-0.14186,1.80511,1,13,1.81067711866093
116,0.88132,-2.65472,1,13,2.79718869546808
117,2.38489,0.44284,1,13,2.42565690855186
118,2.70129,-1.29497,1,13,2.99564840013502
119,-0.20545,-1.65393,1,13,1.66663877882521
120,-2.28283,0.16367,1,13,2.28868484527343
121,-1.5178,-0.8162,1,13,1.72334157923464
122,0.236,2.94739,1,13,2.95682465590566
123,-1.46018,0.38619,1,13,1.51039101324953
124,2.66185,-0.62865,1,13,2.73507689778599
125,-2.66725,-0.80783,1,13,2.78689733205417
126,-2.82337,-0.37716,1,13,2.84845383694447
127,0.19377,1.66805,1,13,1.67926828029313
