cus,pickup_bus_node,drop_off_transit_node,ride_time,cus_walking_time
36,8,33,2.205221611391721,10.440071227666708
37,26,33,2.3775216033923243,6.545377441727199
38,21,33,2.3316245636510473,11.021742942693308
39,25,33,2.367602719409973,6.990487235693053
40,24,33,4.681118623988681,7.449597784827672
41,18,33,2.3011462563039515,7.813183631764187
42,18,33,2.3011462563039515,2.399223591254149
43,27,33,4.714930471483314,6.553465608965174
44,7,33,2.1945240982293512,6.063369396870572
45,11,33,5.47985969543754,5.759158705621837
46,7,33,2.1945240982293512,8.088504880213145
47,25,33,2.367602719409973,2.300399748622011
48,9,33,4.522604831025319,2.7082996082719677
49,25,33,2.367602719409973,2.5943398731011764
50,12,33,2.243228005907042,4.585945010588156
51,26,33,2.3775216033923243,5.616904322935401
52,27,33,4.714930471483314,5.715951067757363
53,9,33,4.522604831025319,7.2863142642280705
54,7,33,2.1945240982293512,7.481905573936432
55,18,33,2.3011462563039515,0.8129140371736181
56,2,33,5.390385039325821,9.375724083502321
57,25,33,2.367602719409973,10.028786532176184
58,9,33,4.522604831025319,3.9766310183439657
59,18,33,2.3011462563039515,6.44868431740968
60,25,33,2.367602719409973,7.0337872732152125
61,6,33,4.487344056181286,5.034211638730481
62,6,33,4.487344056181286,1.9630264361254373
63,6,33,4.487344056181286,6.580668605401556
64,6,33,4.487344056181286,6.053706497092601
65,24,33,4.681118623988681,9.617870006410339
66,9,33,4.522604831025319,4.744181924366714
67,11,33,5.47985969543754,6.462289919483666
68,7,33,2.1945240982293512,5.811878356831126
69,24,33,4.681118623988681,3.8958433176540015
70,8,33,2.205221611391721,10.896702715781714
71,12,33,2.243228005907042,6.691968935619329
72,21,33,2.3316245636510473,10.001716366199162
73,9,33,4.522604831025319,7.011767999407044
74,21,33,2.3316245636510473,3.5633008296757893
75,26,33,2.3775216033923243,3.8884234127314627
76,25,33,2.367602719409973,11.266112184986705
77,27,33,4.714930471483314,1.588798440466588
78,2,33,5.390385039325821,4.561499692685158
79,26,33,2.3775216033923243,7.319670143077501
80,26,33,2.3775216033923243,4.702053218604425
81,21,33,2.3316245636510473,4.30971062540636
82,11,33,5.47985969543754,5.7562588436789826
83,18,33,2.3011462563039515,11.536345114553228
84,18,33,2.3011462563039515,4.404937883533144
85,11,33,5.47985969543754,5.309963386837066
86,21,33,2.3316245636510473,5.679429238100271
87,15,33,2.274482556408117,6.4268937548118945
88,7,33,2.1945240982293512,3.7820217401419804
89,25,33,2.367602719409973,8.491300515404374
90,12,33,2.243228005907042,5.148687689823074
91,2,33,5.390385039325821,6.480866139944217
92,6,33,4.487344056181286,3.020652918718621
93,15,33,2.274482556408117,11.462079388274807
94,9,33,4.522604831025319,8.19227076099498
95,11,33,5.47985969543754,7.525882352941175
96,7,33,2.1945240982293512,5.4972707175980124
97,15,33,2.274482556408117,9.054461171176667
98,21,33,2.3316245636510473,6.964206282756775
99,18,33,2.3011462563039515,10.911899829193489
100,15,33,2.274482556408117,6.938194283598218
101,15,33,2.274482556408117,6.85560821618628
102,18,33,2.3011462563039515,6.834620759583932
103,9,33,4.522604831025319,6.747183421589151
104,15,33,2.274482556408117,5.897134389423426
105,8,33,2.205221611391721,5.1869667289997965
106,8,33,2.205221611391721,5.6018938591951715
107,21,33,2.3316245636510473,11.435910092947532
108,18,33,2.3011462563039515,7.035554173828239
109,9,33,4.522604831025319,3.8061660645230195
110,24,33,4.681118623988681,8.665575208177545
111,27,33,4.714930471483314,3.9292374829261516
112,26,33,2.3775216033923243,6.270807088113312
113,15,33,2.274482556408117,9.813837064261634
114,9,33,4.522604831025319,10.93846572998021
115,9,33,4.522604831025319,3.0941400849108156
116,8,33,2.205221611391721,3.1187092641104663
117,15,33,2.274482556408117,2.9507399459074173
118,31,33,5.667731023439387,6.391966230406524
119,18,33,2.3011462563039515,4.837422724542165
120,27,33,4.714930471483314,5.249286987996841
121,18,33,2.3011462563039515,9.966818895351391
122,6,33,4.487344056181286,9.129546794786734
123,8,33,2.205221611391721,2.0111137921860873
124,7,33,2.1945240982293512,2.3067295112479673
125,21,33,2.3316245636510473,10.001773119618948
126,27,33,4.714930471483314,2.45579549547004
127,25,33,2.367602719409973,6.327506382787887
128,2,33,5.390385039325821,8.938420493213263
129,26,33,2.3775216033923243,6.947477424256494
130,15,33,2.274482556408117,7.30477481895981
131,9,33,4.522604831025319,9.276933856909139
132,2,33,5.390385039325821,5.582362012017672
133,25,33,2.367602719409973,9.549441156133883
