passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime
1,-1.73275,5.17151,1,5
2,-1.73268,-5.46061,1,6
3,-1.28282,-2.21138,1,1
4,-5.57829,-1.39967,1,3
5,-1.55583,-4.60125,1,9
6,-1.17885,-2.03772,1,5
7,1.48937,3.07101,1,12
8,3.15619,3.27807,1,2
9,5.87918,-0.03397,1,13
10,2.80606,5.19047,1,8
11,2.69374,0.55963,1,10
12,-5.48465,-2.2195,1,13
13,4.33199,-3.97344,1,4
14,-2.09902,-3.77168,1,6
15,1.97756,5.03475,1,7
16,-1.80293,1.94631,1,10
17,-3.93711,0.99176,1,11
18,5.71985,-0.66286,1,2
19,2.98681,4.47951,1,3
20,3.62219,-4.63816,1,5
21,-3.03214,-3.8971,1,1
22,-1.32486,1.30385,1,7
23,2.01656,5.18089,1,5
24,-5.23083,2.53194,1,3
25,-4.98374,0.56536,1,3
26,3.83127,3.62561,1,12
27,-4.42269,-2.78756,1,9
28,0.58661,3.89147,1,7
29,-3.69535,3.27364,1,12
30,-2.45679,-1.41129,1,2
31,-0.05795,5.10644,1,10
32,-0.45832,1.76474,1,10
33,-2.52456,-2.28534,1,8
34,-0.18708,1.94249,1,3
35,1.05921,-2.09911,1,8
36,5.44855,-0.59586,1,4
37,-0.62752,-5.03057,1,2
38,-2.00183,2.99078,1,3
39,-5.05986,-2.95259,1,12
40,1.43974,1.15745,1,1
41,3.43488,-2.2933,1,4
42,2.82947,-2.66865,1,1
43,2.18878,-4.82653,1,6
44,-0.36327,5.38108,1,1
45,-2.42603,-1.63442,1,12
46,4.29026,0.61094,1,3
47,-3.70783,1.88163,1,2
48,-1.88345,4.52942,1,4
49,2.70178,4.34643,1,6
50,2.27861,4.74643,1,2
51,-3.00941,1.58408,1,13
52,4.1647,2.80094,1,5
53,-4.01967,-2.86387,1,4
54,-2.73546,0.50537,1,1
55,-0.83388,-2.36026,1,4
56,-1.35237,-4.15221,1,1
57,-3.79339,-4.50018,1,7
58,3.62417,0.77678,1,10
