id,v_type,x,y,lyr,ei,li,chg_power,set_physical,s_t,Li
1,bus stop,-18.40824,-6.37385,1,209.29430570654762,236.0295371376984,0.0,1.0,0.5,35.20569429345238
2,bus stop,-18.40824,-2.17385,1,211.0009304737644,237.1672869825096,0.0,2.0,0.5,33.4990695262356
3,bus stop,-18.40824,0.62615,1,211.21285651665755,237.30857101110502,0.0,3.0,0.5,33.28714348334246
4,bus stop,-18.40824,2.02615,1,211.0311849430194,237.18745662867963,0.0,4.0,0.5,33.46881505698058
5,bus stop,-17.00824,-6.37385,1,211.67472297625469,237.61648198416978,0.0,5.0,0.5,32.825277023745315
6,bus stop,-17.00824,-4.97385,1,212.47483215980498,238.14988810653665,0.0,6.0,0.5,32.02516784019504
7,bus stop,-17.00824,-2.17385,1,213.5121707742352,238.84144718282346,0.0,7.0,0.5,30.987829225764802
8,bus stop,-17.00824,-0.77385,1,213.73041791719257,238.9869452781284,0.0,8.0,0.5,30.769582082807432
9,bus stop,-17.00824,7.62615,1,210.81379636212571,237.04253090808382,0.0,9.0,0.5,33.686203637874286
10,bus stop,-15.60824,-4.97385,1,214.8947252081593,239.76315013877286,0.0,10.0,0.5,29.605274791840714
11,bus stop,-15.60824,0.62615,1,216.2696485570944,240.6797657047296,0.0,11.0,0.5,28.230351442905604
12,bus stop,-15.60824,7.62615,1,213.10539479719372,238.57026319812914,0.0,12.0,0.5,31.39460520280628
13,bus stop,-15.60824,9.02615,1,211.91527977090314,237.7768531806021,0.0,13.0,0.5,32.58472022909686
14,bus stop,-15.60824,10.42615,1,210.57788673618495,236.8852578241233,0.0,14.0,0.5,33.922113263815035
15,bus stop,-14.20824,4.82615,1,217.38157968768306,241.42105312512203,0.0,15.0,0.5,27.118420312316942
16,bus stop,-14.20824,10.42615,1,212.65076597629115,238.26717731752743,0.0,16.0,0.5,31.849234023708853
17,bus stop,-12.80824,-11.97385,1,212.81292740626716,238.37528493751142,0.0,17.0,0.5,31.687072593732843
18,bus stop,-12.80824,-7.77385,1,217.42268317712492,241.4484554514166,0.0,18.0,0.5,27.077316822875076
19,bus stop,-12.80824,-0.77385,1,221.3103686878757,244.04024579191713,0.0,19.0,0.5,23.1896313121243
20,bus stop,-12.80824,0.62615,1,221.3249349273005,244.04995661820033,0.0,20.0,0.5,23.17506507269951
21,bus stop,-12.80824,4.82615,1,219.7638790600567,243.00925270670447,0.0,21.0,0.5,24.7361209399433
22,bus stop,-12.80824,6.22615,1,218.76262645273096,242.3417509684873,0.0,22.0,0.5,25.73737354726903
23,bus stop,-12.80824,9.02615,1,216.18225130872145,240.62150087248096,0.0,23.0,0.5,28.317748691278553
24,bus stop,-12.80824,11.82615,1,212.99461217509435,238.49640811672955,0.0,24.0,0.5,31.505387824905657
25,bus stop,-12.80824,13.22615,1,211.22626746990088,237.3175116466006,0.0,25.0,0.5,33.273732530099124
26,bus stop,-11.40824,-11.97385,1,214.6111969495824,239.57413129972159,0.0,26.0,0.5,29.888803050417607
27,bus stop,-11.40824,-9.17385,1,218.04353501206649,241.862356674711,0.0,27.0,0.5,26.456464987933508
28,bus stop,-11.40824,-7.77385,1,219.55103079178397,242.86735386118932,0.0,28.0,0.5,24.948969208216027
29,bus stop,-11.40824,-3.57385,1,222.8947053925749,245.0964702617166,0.0,29.0,0.5,21.605294607425098
30,bus stop,-11.40824,-0.77385,1,223.83532050530633,245.72354700353753,0.0,30.0,0.5,20.66467949469368
31,bus stop,-11.40824,0.62615,1,223.8516678797048,245.73444525313653,0.0,31.0,0.5,20.6483321202952
32,bus stop,-10.00824,-13.37385,1,214.3119878371793,239.3746585581195,0.0,32.0,0.5,30.18801216282072
33,bus stop,-10.00824,-11.97385,1,216.2969231231954,240.69794874879693,0.0,33.0,0.5,28.20307687680461
