passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime,DistanceFromStation
1,2.27768,1.49605,1,13,2.72507030873693
2,-21.58411,0.39623,1,13,21.5877509343588
6,-4.15345,-13.32736,1,13,13.9595692908135
7,-2.93371,15.67547,1,13,15.9476312629227
8,-12.83958,-16.25324,1,13,20.7128594536526
9,-12.1866,-24.87321,1,13,27.6981953511307
11,-9.58494,9.43142,1,13,13.4470382835023
13,-20.76977,19.90367,1,13,28.7669838719335
15,28.27156,0.96327,1,13,28.287969472563
16,-29.05371,-0.67854,1,13,29.0616307276126
19,3.39353,-3.10237,1,13,4.59791019306144
22,-3.16999,16.6539,1,13,16.952915640314
23,20.04911,20.97756,1,13,29.0176671827136
24,11.70121,-17.65223,1,13,21.1782762563406
25,17.20397,12.62985,1,13,21.3422097964743
27,-8.10942,25.59736,1,13,26.8512058733949
31,15.85938,21.15765,1,13,26.4417519909323
32,13.04145,-13.36394,1,13,18.6728219723495
33,7.62137,-6.63172,1,13,10.1027246141893
35,-1.65972,21.91151,1,13,21.9742798938462
37,23.47568,-3.85118,1,13,23.7894711533864
38,-14.62659,0.77642,1,13,14.6471840047815
41,2.78378,26.22827,1,13,26.375585963294
43,5.46843,4.93432,1,13,7.36554036717286
44,19.12652,-3.02608,1,13,19.3644284649906
45,-23.41809,17.94979,1,13,29.5059615417867
49,-7.78182,23.95689,1,13,25.1890701143077
53,18.92751,-16.71948,1,13,25.2545388832366
59,-26.72688,0.07192,1,13,26.7269807901825
60,9.39284,-17.68874,1,13,20.0279056254896
61,-23.57929,4.75002,1,13,24.0529759180788
62,11.23397,-27.1476,1,13,29.3801730189188
63,-15.43131,-11.91884,1,13,19.4983106524727
64,10.21331,7.10155,1,13,12.4396037305267
65,7.28123,-2.82696,1,13,7.81076810422626
67,-25.138,-1.96184,1,13,25.2144331952391
68,-11.21646,23.41503,1,13,25.9629047663667
70,6.94826,18.52554,1,13,19.7857028024114
74,5.01056,23.00017,1,13,23.5396188382489
76,8.93217,3.89387,1,13,9.74401846671553
77,16.26933,-24.52107,1,13,29.427433458997
78,6.58748,-20.68871,1,13,21.7121539773031
81,-16.02679,18.97533,1,13,24.8378974901057
82,0.05531,13.50202,1,13,13.5021330013641
83,-19.63058,-17.73339,1,13,26.4543535834654
85,-6.37064,27.17528,1,13,27.912018921738
93,-19.47457,12.09844,1,13,22.9266491897197
94,23.54817,-17.29068,1,13,29.2144510450907
96,-21.47652,14.46193,1,13,25.8918599273182
100,-11.59885,23.35751,1,13,26.0788534216777
101,23.57622,18.39416,1,13,29.9029011949267
102,0.65439,-23.38912,1,13,23.3982752082439
103,-25.06027,-14.45818,1,13,28.9319221700749
105,-7.81844,-28.41957,1,13,29.4754151742735
106,-18.69744,6.46375,1,13,19.7831797496927
107,-13.27653,-20.953,1,13,24.8051277024035
110,10.96656,-5.16405,1,13,12.1215853340899
111,8.852,-21.92874,1,13,23.6479961016003
112,-12.4482,-15.07836,1,13,19.5528623714879
113,-25.09258,12.1476,1,13,27.8783372429205
116,-8.80023,15.06799,1,13,17.4495948453434
117,4.71061,2.84673,1,13,5.50397773194923
118,9.75421,-6.76677,1,13,11.8715501054353
119,-5.78547,23.17963,1,13,23.8907293143667
122,8.33356,-26.40429,1,13,27.6881654530122
124,-17.55047,-14.76357,1,13,22.9342990020639
126,3.60183,13.44401,1,13,13.9181403841415
130,-17.39563,18.24412,1,13,25.2082469623381
135,6.00636,21.95038,1,13,22.7573173074185
138,-11.39866,4.97861,1,13,12.4384938735884
139,-15.74587,20.62506,1,13,25.9485137304808
140,-21.04463,-12.94491,1,13,24.7072334560925
143,-3.84571,29.02745,1,13,29.281090718073
145,20.57497,-16.94807,1,13,26.6564554390665
