node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
247,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1258.33462618278,0.0,0.0,1,Int64[]
14,bus stop,-3.66133,-2.32702,5.226799784178398,236.6598003237324,0.0,237.1598003237324,7.840199676267588,1,1,236.6598003237324,254.2732002158216,0.5,7.840199676267598,1,[314]
20,bus stop,-3.46133,-1.72702,237.92179494064047,238.37955987243342,0.0,238.87955987243342,6.120440127566582,2,1,237.50917614474207,254.83945076316138,0.5,6.990823855257916,1,[251]
16,bus stop,-3.66133,-1.52702,239.2203342248125,239.2203342248125,0.0,239.7203342248125,5.7374307069804615,5,3,237.33071413348154,254.72047608898768,0.5,7.1692858665184716,1,"[285, 335, 376]"
58,bus stop,-2.26133,-0.92702,241.55546027441824,241.55546027441824,0.0,242.05546027441824,3.4023046573747138,6,1,240.08319041162736,256.55546027441824,0.5,4.41680958837264,1,[343]
245,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,5,-1,245.0,260.0,0.0,6.990823855257916,1,Int64[]
245,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,4,-1,245.0,260.0,0.0,7.840199676267598,1,Int64[]
245,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-3,245.0,260.0,0.0,7.1692858665184716,1,Int64[]
245,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,4.41680958837264,1,Int64[]
247,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1258.33462618278,0.0,0.0,1,Int64[]
