passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime,DistanceFromStation
4,16.06838,11.58675,1,13,19.8102407455037
5,8.80721,15.71613,1,13,18.0156506797379
6,-19.67207,-2.0925,1,13,19.7830445747425
8,8.31406,14.26206,1,13,16.5084867036624
9,18.0384,-1.20009,1,13,18.0782772273238
11,1.32211,-12.17402,1,13,12.2456060410723
12,4.94709,-4.70389,1,13,6.82644450602391
15,-8.13528,-4.3033,1,13,9.20332363192469
16,-14.79445,-10.2772,1,13,18.0137856060784
17,12.66841,0.9948,1,13,12.7074041980965
19,2.40651,-5.12522,1,13,5.66208219745435
20,6.65703,5.23008,1,13,8.46580326443202
24,9.91975,10.86627,1,13,14.713168624689
26,-1.86604,-3.42614,1,13,3.90135432079344
27,-19.17082,3.1381,1,13,19.425962022552
28,8.07453,10.6499,1,13,13.3648178823647
32,-12.8591,11.79817,1,13,17.4514577191448
33,-4.87637,1.75497,1,13,5.18256132152498
37,13.33793,13.41044,1,13,18.9140253321368
38,-3.82423,5.19272,1,13,6.44896450658439
40,-19.20518,4.96067,1,13,19.8355054788498
41,8.74078,7.74005,1,13,11.6751678367652
42,-4.65548,10.17563,1,13,11.190038611192
43,-8.75489,15.57758,1,13,17.869219155692
44,11.32805,-4.07297,1,13,12.0380121774361
46,-12.27738,4.79919,1,13,13.1820460389112
48,6.41974,-16.75685,1,13,17.9445021590637
50,-10.77358,-1.69403,1,13,10.9059538754477
51,3.61681,13.1548,1,13,13.6429457476794
52,11.90326,7.51629,1,13,14.0777232725986
53,11.54687,-10.45714,1,13,15.5782485181454
55,-3.84761,-6.59582,1,13,7.63602512173862
56,10.0597,15.39802,1,13,18.3928379279448
57,-12.04961,14.18657,1,13,18.6132154253644
58,8.50341,12.58458,1,13,15.1881457299308
62,-10.19358,4.55308,1,13,11.1642105371246
65,-12.07594,3.38139,1,13,12.5404232128884
67,8.65102,3.1771,1,13,9.2159746923414
68,-17.76737,-9.09727,1,13,19.9609563348571
72,-14.26581,-9.19303,1,13,16.9713004712224
75,-3.13219,-10.83456,1,13,11.278220760983
78,-11.07606,-9.13759,1,13,14.3587867228282
83,15.25138,-8.08406,1,13,17.2614208477441
87,3.22348,2.49909,1,13,4.0787555810813
90,15.38359,-3.78177,1,13,15.8416124543372
91,3.06584,13.5848,1,13,13.9264579637606
94,-15.5848,10.91835,1,13,19.0288282495004
95,-1.33311,-13.99217,1,13,14.0555335281651
97,-2.16721,18.20064,1,13,18.3292117645218
99,2.997,9.36266,1,13,9.83063965869471
100,8.03778,6.6237,1,13,10.4153368979614
105,-5.20984,9.43435,1,13,10.7772651766266
107,14.0539,-7.92936,1,13,16.1365049250616
110,-13.46775,8.1078,1,13,15.7199416182607
112,2.09963,5.97652,1,13,6.33460579271401
113,6.65008,-13.27156,1,13,14.844457630184
114,-10.36536,4.33154,1,13,11.234010353975
