id,v_type,x,y,lyr,ei,li,chg_power,set_physical,s_t,Li
1,bus stop,-9.33465,-2.29611,1,227.1272924142411,247.9181949428274,0.0,1.0,0.5,17.372707585758892
2,bus stop,-9.13465,-2.29611,1,227.47805710088448,248.1520380672563,0.0,2.0,0.5,17.021942899115516
3,bus stop,-9.13465,-0.09611,1,227.9906826586751,248.4937884391167,0.0,3.0,0.5,16.50931734132491
4,bus stop,-9.13465,0.10389,1,227.9905287458569,248.49368583057125,0.0,4.0,0.5,16.509471254143108
5,bus stop,-8.93465,-1.89611,1,227.99343908850017,248.4956260590001,0.0,5.0,0.5,16.50656091149984
6,bus stop,-8.93465,-1.69611,1,228.06467036639472,248.5431135775965,0.0,6.0,0.5,16.435329633605267
7,bus stop,-8.93465,2.70389,1,227.62983104865657,248.2532206991044,0.0,7.0,0.5,16.870168951343427
8,bus stop,-8.73465,2.70389,1,227.97545026743805,248.48363351162536,0.0,8.0,0.5,16.524549732561958
9,bus stop,-8.73465,4.50389,1,226.73951488444308,247.65967658962873,0.0,9.0,0.5,17.760485115556918
10,bus stop,-8.73465,4.70389,1,226.57098736557526,247.5473249103835,0.0,10.0,0.5,17.929012634424744
11,bus stop,-8.53465,4.70389,1,226.8883866846137,247.75892445640912,0.0,11.0,0.5,17.611613315386307
12,bus stop,-8.33465,-5.09611,1,226.8448693070556,247.7299128713704,0.0,12.0,0.5,17.65513069294439
13,bus stop,-8.33465,-4.89611,1,227.03069637642818,247.85379758428547,0.0,13.0,0.5,17.469303623571804
14,bus stop,-8.13465,-5.09611,1,227.15221508298958,247.93481005532638,0.0,14.0,0.5,17.347784917010426
15,bus stop,-8.13465,-0.69611,1,229.745096499518,249.66339766634536,0.0,15.0,0.5,14.75490350048198
16,bus stop,-7.93465,-5.09611,1,227.45743771092356,248.13829180728237,0.0,16.0,0.5,17.04256228907644
17,bus stop,-7.93465,2.50389,1,229.46323248858292,249.47548832572195,0.0,17.0,0.5,15.036767511417082
18,bus stop,-7.93465,3.90389,1,228.51863599612435,248.84575733074956,0.0,18.0,0.5,15.981364003875647
19,bus stop,-7.93465,5.70389,1,226.8396621507979,247.72644143386526,0.0,19.0,0.5,17.660337849202108
20,bus stop,-7.93465,5.90389,1,226.62627872816813,247.58418581877874,0.0,20.0,0.5,17.873721271831883
21,bus stop,-7.73465,3.10389,1,229.43818690384748,249.45879126923165,0.0,21.0,0.5,15.06181309615252
22,bus stop,-7.73465,3.30389,1,229.2998725830717,249.3665817220478,0.0,22.0,0.5,15.200127416928288
23,bus stop,-7.73465,3.90389,1,228.8421403319976,249.06142688799838,0.0,23.0,0.5,15.657859668002416
24,bus stop,-7.53465,-2.29611,1,230.26492326810796,250.00994884540532,0.0,24.0,0.5,14.235076731892029
25,bus stop,-7.53465,3.50389,1,229.48278722887167,249.48852481924777,0.0,25.0,0.5,15.017212771128339
26,bus stop,-7.53465,3.70389,1,229.3268358152513,249.38455721016754,0.0,26.0,0.5,15.173164184748702
27,bus stop,-7.53465,5.10389,1,228.05315999477637,248.53543999651757,0.0,27.0,0.5,16.446840005223645
28,bus stop,-7.33465,5.90389,1,227.48390490437203,248.15593660291466,0.0,28.0,0.5,17.016095095627986
29,bus stop,-7.13465,-6.49611,1,227.06209738128874,247.87473158752582,0.0,29.0,0.5,17.437902618711274
30,bus stop,-7.13465,-6.29611,1,227.30336154100956,248.03557436067302,0.0,30.0,0.5,17.196638458990446
31,bus stop,-7.13465,1.90389,1,231.15486223157902,250.60324148771934,0.0,31.0,0.5,13.345137768420983
32,bus stop,-7.13465,2.10389,1,231.05713404233205,250.53808936155468,0.0,32.0,0.5,13.44286595766796
33,bus stop,-7.13465,4.10389,1,229.62516177941353,249.5834411862757,0.0,33.0,0.5,14.874838220586454
34,bus stop,-6.93465,-1.09611,1,231.8119108223884,251.04127388159228,0.0,34.0,0.5,12.688089177611598
35,bus stop,-6.93465,-0.29611,1,231.95607997784546,251.13738665189697,0.0,35.0,0.5,12.543920022154532
