busStop_ID,busStop_X,busStop_Y
1,-15.4706,3.50936
2,-15.4706,4.90936
3,-12.6706,2.10936
4,-12.6706,3.50936
5,-12.6706,4.90936
6,-9.8706,-10.49064
7,-9.8706,-9.09064
8,-9.8706,-3.49064
9,-9.8706,-2.09064
10,-9.8706,11.90936
11,-8.4706,-10.49064
12,-7.0706,-10.49064
13,-7.0706,7.70936
14,-5.6706,-9.09064
15,-5.6706,-7.69064
16,-5.6706,-6.29064
17,-5.6706,-2.09064
18,-5.6706,-0.69064
19,-4.2706,-3.49064
20,-4.2706,-2.09064
21,-4.2706,13.30936
22,-2.8706,-9.09064
23,-2.8706,-3.49064
24,-2.8706,13.30936
25,-1.4706,-9.09064
26,-1.4706,2.10936
27,-1.4706,4.90936
28,-1.4706,6.30936
29,-1.4706,14.70936
30,-1.4706,16.10936
31,-0.0706,-16.09064
32,-0.0706,-3.49064
33,1.3294,-6.29064
34,1.3294,-3.49064
35,1.3294,3.50936
36,1.3294,9.10936
37,1.3294,10.50936
38,2.7294,-11.89064
39,2.7294,-9.09064
40,2.7294,3.50936
41,2.7294,4.90936
42,2.7294,6.30936
43,2.7294,7.70936
44,2.7294,13.30936
45,2.7294,14.70936
46,4.1294,-9.09064
47,4.1294,-2.09064
48,4.1294,-0.69064
49,4.1294,14.70936
50,4.1294,16.10936
51,6.9294,0.70936
52,6.9294,6.30936
53,6.9294,7.70936
54,8.3294,-13.29064
55,8.3294,-3.49064
56,8.3294,-2.09064
57,8.3294,6.30936
58,8.3294,11.90936
59,8.3294,13.30936
60,8.3294,14.70936
61,9.7294,-11.89064
62,9.7294,6.30936
63,9.7294,11.90936
64,11.1294,6.30936
65,12.5294,-10.49064
66,13.9294,-2.09064
