busStop_ID,busStop_X,busStop_Y
1,-9.12863,0.46618
2,-8.12863,-0.53382
3,-8.12863,0.46618
4,-8.12863,1.46618
5,-7.12863,0.46618
6,-6.12863,-8.53382
7,-6.12863,-7.53382
8,-6.12863,-6.53382
9,-5.12863,-8.53382
10,-5.12863,-7.53382
11,-5.12863,-6.53382
12,-5.12863,3.46618
13,-5.12863,4.46618
14,-5.12863,5.46618
15,-4.12863,-9.53382
16,-4.12863,-8.53382
17,-4.12863,0.46618
18,-4.12863,1.46618
19,-4.12863,2.46618
20,-4.12863,4.46618
21,-4.12863,8.46618
22,-4.12863,9.46618
23,-3.12863,-9.53382
24,-3.12863,-8.53382
25,-3.12863,0.46618
26,-3.12863,1.46618
27,-3.12863,2.46618
28,-3.12863,3.46618
29,-3.12863,8.46618
30,-3.12863,9.46618
31,-2.12863,-9.53382
32,-2.12863,-8.53382
33,-2.12863,0.46618
34,-2.12863,1.46618
35,-2.12863,2.46618
36,-2.12863,7.46618
37,-1.12863,-9.53382
38,-1.12863,-3.53382
39,-1.12863,-2.53382
40,-1.12863,0.46618
41,-1.12863,6.46618
42,-1.12863,7.46618
43,-1.12863,8.46618
44,-0.12863,-10.53382
45,-0.12863,-9.53382
46,-0.12863,-8.53382
47,-0.12863,-7.53382
48,-0.12863,-3.53382
49,-0.12863,-2.53382
50,-0.12863,7.46618
51,0.87137,-10.53382
52,0.87137,-9.53382
53,0.87137,-8.53382
54,0.87137,-7.53382
55,0.87137,-3.53382
56,1.87137,-9.53382
57,1.87137,-8.53382
58,1.87137,-4.53382
59,1.87137,-3.53382
60,2.87137,-9.53382
61,2.87137,-8.53382
62,2.87137,-7.53382
63,2.87137,-3.53382
64,2.87137,6.46618
65,2.87137,7.46618
66,2.87137,8.46618
67,2.87137,9.46618
68,3.87137,6.46618
69,3.87137,7.46618
70,3.87137,8.46618
71,3.87137,9.46618
72,4.87137,0.46618
73,4.87137,1.46618
74,4.87137,7.46618
75,4.87137,9.46618
76,5.87137,-2.53382
77,5.87137,-1.53382
78,5.87137,0.46618
79,5.87137,1.46618
80,6.87137,-2.53382
81,6.87137,-1.53382
82,6.87137,5.46618
83,7.87137,1.46618
84,7.87137,2.46618
85,7.87137,4.46618
86,7.87137,5.46618
87,7.87137,6.46618
88,8.87137,1.46618
89,8.87137,2.46618
90,8.87137,3.46618
91,8.87137,5.46618
92,8.87137,6.46618
93,9.87137,2.46618
94,9.87137,3.46618
