cus,pickup_bus_node,drop_off_transit_node,ride_time,cus_walking_time
628,523,625,35.053073677665566,11.537678767823323
629,18,625,34.609515856770514,6.904725559993209
630,83,625,33.55242347350068,6.990901863992372
631,452,625,24.047318332983252,10.379470437385207
632,33,625,37.49493632342393,7.93651052116704
633,339,625,43.80244248586396,10.987291852683942
634,521,625,48.32693662003595,8.359304369992326
635,566,625,30.02986407488828,11.548915070001927
636,299,625,27.776954350459192,4.553942059009591
637,336,625,32.72098889904245,7.383790813803368
638,608,625,47.55374012721498,10.57813995135486
639,319,625,34.93274799515211,10.695049382823752
640,463,625,40.00784500003712,6.583184353737496
641,315,625,26.262560985187378,4.735202841648611
642,289,625,18.874125245794318,6.205917516488058
643,270,625,40.260227011221644,9.659488202393515
644,239,625,35.53311361086591,2.129312279119009
645,313,625,10.33076339398778,6.5302538280547315
646,123,625,33.80072022052258,10.613537110364271
647,149,625,41.07926961208696,9.312042100583783
648,387,625,13.073104436411143,4.644056742885684
649,119,625,22.595850128752318,10.78391960634558
650,599,625,49.11336594584017,8.388823264600687
651,549,625,32.99035309920049,10.669141756165258
652,379,625,9.232069234229641,7.469679004419515
653,339,625,43.80244248586396,4.629571775394498
654,345,625,4.841960541682624,11.584047228870054
655,404,625,18.48089834042429,4.583521719102124
656,435,625,16.389170626786324,8.616217750169694
657,87,625,36.594612739840954,9.840204142395296
658,2,625,53.83918585003147,9.674010338410937
659,177,625,14.104542818550925,5.475079418930706
660,84,625,24.86534389267905,3.0064756246577105
661,332,625,14.602444319891049,6.777333712392714
662,90,625,36.195420797511275,8.45234406667482
663,276,625,51.30394945941879,9.27257143090178
664,203,625,48.24695078026545,5.187873870297702
665,217,625,41.99105919323455,10.340946318793371
666,153,625,30.13083984617083,5.996773374621902
667,496,625,17.400411298103137,11.01265906938676
668,301,625,28.624631786999174,9.735827159389624
669,328,625,15.622372229672436,9.716450506734805
670,396,625,26.34002364755395,3.237940122252738
671,429,625,39.92203757456144,1.3550201980133636
672,450,625,34.60873669039597,7.3176552496644165
673,240,625,31.54462300531526,3.435504902880556
674,539,625,46.140189632084144,6.223730259185441
675,373,625,35.49047308252136,3.7901602453090284
676,350,625,17.206888369721412,6.976653219512109
677,75,625,28.636833115945905,7.525389550666029
678,554,625,39.416142108670556,7.1307438718614895
679,557,625,38.863506491275245,3.794596912730474
680,78,625,26.72978282145681,5.119299596611022
681,360,625,20.893213162979265,10.99067720253135
682,148,625,41.59973879145119,4.821813697732443
683,158,625,23.372574880691417,7.079659762512684
684,586,625,42.86539473689089,8.457236041824046
685,155,625,30.214578541313756,6.301487099710673
686,106,625,34.00867380955947,10.91812494009901
687,350,625,17.206888369721412,7.951537824322167
688,382,625,9.788065336000273,2.573125115133635
689,54,625,35.585326993262186,8.191858806092894
690,587,625,40.91493327793242,5.509630952417243
691,378,625,17.724528341291574,9.852174347684008
692,341,625,33.8081276885855,10.374721589961066
693,175,625,30.467178950030103,0.9677149198446663
694,590,625,48.0720346704891,8.606077324798727
695,539,625,46.140189632084144,3.360632954470219
696,57,625,52.71664903022241,6.489096977605972
697,202,625,40.737856028121314,2.6155294223482826
698,556,625,34.90455879629076,8.144529946014245
699,17,625,31.532050722462884,9.518268728333686
700,561,625,41.16848994956848,1.618096570699894
701,156,625,31.270200311970655,7.040047570812858
702,592,625,43.83542097903501,9.224017391803375
703,342,625,19.752153498103468,9.824062172238827
704,393,625,22.174680055572196,1.8977551809028417
705,290,625,19.937998119096534,5.598480886391768
706,227,625,10.5407378665291,6.54768120291055
707,233,625,33.99015045740293,0.39124254196544994
708,485,625,37.59682778027761,3.410504602996305
709,450,625,34.60873669039597,11.040655422222418
710,17,625,31.532050722462884,6.32758622263216
711,336,625,32.72098889904245,11.199265187214907
712,294,625,33.38991785123915,8.786438118469212
713,403,625,17.08953431923345,9.249306802044092
714,440,625,19.643757017953845,10.794003041545785
715,35,625,29.393655485771575,6.2497134683108735
716,521,625,48.32693662003595,8.593694079025369
717,366,625,6.902644869346858,2.586810928925211
718,292,625,28.449307973139184,10.248157289674573
719,180,625,15.559789976257406,1.7094514428009058
720,317,625,28.26974828525411,6.949631597116518
721,287,625,7.6180545721880435,1.1588864718648169
722,135,625,16.46337575565039,1.5585411908572069
723,564,625,27.08277501770189,7.715962513429556
724,89,625,31.123253342906054,6.80292809337266
725,246,625,13.229927232513802,7.34000005751298
726,177,625,14.104542818550925,6.535228622534098
727,149,625,41.07926961208696,10.441216862887895
728,498,625,25.334091699240247,6.0972721519956545
729,449,625,32.76493618200476,1.256855641593839
730,66,625,45.08822301453449,3.925925767885589
731,345,625,4.841960541682624,8.255606923463624
732,24,625,51.11786395619944,0.5794082651432082
733,249,625,5.423853444177524,4.666784204319778
734,412,625,44.83432146302985,7.3019374724254575
735,416,625,12.126198328321863,8.991900800164554
736,199,625,31.425399316849365,7.252440977933453
737,255,625,38.21230770591501,8.836235615223899
738,250,625,5.557874088268136,11.198973962517673
739,125,625,36.67774501217232,4.439987212799949
740,114,625,36.582593048506,8.531530035544899
741,417,625,9.780644563314127,2.6663740811229757
742,140,625,15.809822207846679,8.52337742323793
743,388,625,38.55495121739875,10.587805902404407
744,592,625,43.83542097903501,1.2479262798739401
745,348,625,10.173572484479877,4.497992639552353
746,506,625,42.40403060586891,3.2832949776154017
747,18,625,34.609515856770514,6.399025428609118
748,597,625,35.299163160726835,4.27787212893946
749,521,625,48.32693662003595,9.026122149179171
750,610,625,38.18458362738025,9.713251255452889
751,18,625,34.609515856770514,8.333108190268904
752,534,625,27.32851513700058,8.408846052271121
753,242,625,21.34466796254435,11.535825564144368
754,181,625,30.693280652206766,8.70614344282581
755,431,625,22.154867375874517,7.737330111835429
756,410,625,53.26951570631206,7.658934706882576
757,423,625,26.569709664937818,10.405028202898537
758,617,625,35.8147116727269,2.8447987261645484
759,121,625,20.59366296677578,9.830054557783315
760,278,625,40.20358892845894,9.570104444187857
761,478,625,22.469206716233913,6.409051600833414
762,498,625,25.334091699240247,7.9703903678500545
763,45,625,42.38534767861097,10.851157640792463
764,272,625,36.38673303531803,10.029560646816286
765,429,625,39.92203757456144,6.432661452027562
766,98,625,28.429812447108617,5.963510149319618
767,549,625,32.99035309920049,9.157529777527225
768,575,625,42.03309101006644,7.642284689821297
769,253,625,25.98926311239805,11.130014761055577
770,504,625,38.0305366299653,8.845568489147178
771,329,625,13.412357459328945,2.959812997927228
772,240,625,31.54462300531526,9.366437345105796
773,262,625,3.9356517520553496,8.689662446010521
774,11,625,51.51570056415477,10.088400621523006
775,565,625,27.172428951469016,5.970648059972682
776,7,625,34.62258432198507,4.0686812142916
777,129,625,45.0516632039151,10.628894269768786
778,579,625,38.029512811279005,11.511827272666567
779,355,625,46.68786295251738,5.673062857650299
780,434,625,20.262664602689938,11.258723759469426
781,206,625,18.50076816582063,7.831687650832843
782,392,625,39.76215400842463,11.675935498185353
783,613,625,53.57806527207134,7.544442057008398
784,343,625,15.878659522199854,9.34149393518919
785,9,625,48.92452910977613,4.8748386072122285
786,447,625,45.752805507909244,11.45934991483322
787,421,625,20.667645328376096,10.778893399622003
788,557,625,38.863506491275245,6.757258355607619
789,375,625,29.993968969039372,8.917585491794295
790,126,625,31.668992150286726,10.912149747447883
791,533,625,33.20619919579491,11.048070516851748
792,32,625,44.589874928069435,7.414142704421237
793,94,625,41.56948089822805,9.997667296782918
794,525,625,46.783473403679295,4.415317855455685
795,332,625,14.602444319891049,4.577959911905885
796,114,625,36.582593048506,9.571593659903838
797,42,625,43.32889864178023,7.4097925788974575
798,195,625,15.820071142393516,11.022048340457278
799,310,625,3.7966018494543903,6.637036208520936
800,179,625,13.63332415444171,4.014965257727793
801,445,625,36.571820959781405,10.181719226550307
802,323,625,33.696799241604396,10.355745803266329
803,363,625,12.849597942378352,7.206455035106392
804,61,625,35.0114652009033,6.01079068890961
805,529,625,30.94545173016141,8.922537706730512
806,468,625,34.60852771975317,4.310678049411093
807,395,625,19.073140368027396,10.782952492557277
808,157,625,29.083453324018848,11.381449252468027
809,403,625,17.08953431923345,4.824920889682594
810,546,625,32.37485579299994,11.017468007715658
811,534,625,27.32851513700058,9.66988491502854
812,185,625,36.69201381616813,10.615228563403024
813,397,625,19.91127532924338,4.284602705738388
814,34,625,43.76132049859444,6.3976313956064015
815,424,625,30.916497867365592,6.711641238231259
816,552,625,30.014078093751692,11.633173142199908
817,442,625,16.16384143290358,8.958472313226792
818,413,625,42.647574475078045,2.6760126951561185
819,265,625,21.759545712447732,11.389068443029048
820,55,625,42.901476026582685,5.482328685884235
821,371,625,42.21418586954712,7.647449915791061
822,225,625,9.459510971818588,8.916358780916939
823,174,625,43.964690078740375,9.222778643664547
824,452,625,24.047318332983252,9.853071207570427
825,584,625,39.66528814435472,8.370235690976168
826,490,625,37.721762363949125,6.230711018205488
827,193,625,17.71572078728667,3.956452063065551
828,605,625,50.95745513714252,0.9586172423345171
829,141,625,16.21119113595006,8.351805299736448
830,88,625,29.751364674905886,4.074410616090616
831,360,625,20.893213162979265,9.562731773702458
832,591,625,45.72552910821014,10.015768346509121
833,470,625,46.72900964746401,11.430817177979947
834,465,625,42.86738504125583,8.887904930209523
835,113,625,44.33047569884036,4.75570708251373
836,27,625,45.06038763026217,10.924884956913703
837,154,625,37.28794123872751,4.540028384283943
838,367,625,14.321467903067997,7.87016975322876
839,437,625,15.011618794975277,8.06934361608574
840,103,625,21.25218820843017,9.436800847862294
841,220,625,27.38793870905903,8.894226928211305
842,146,625,33.79232454551891,9.556660372795998
843,501,625,31.727073779232228,8.049299348390507
844,475,625,34.15296157724282,9.50983043594445
