busStop_ID,busStop_X,busStop_Y
1,-29.34707,-1.39378
2,-29.34707,1.40622
3,-29.34707,4.20622
4,-27.94707,-9.79378
5,-27.94707,-6.99378
6,-27.94707,-4.19378
7,-27.94707,0.00622
8,-26.54707,-9.79378
9,-26.54707,-5.59378
10,-26.54707,-4.19378
11,-26.54707,-2.79378
12,-26.54707,0.00622
13,-26.54707,1.40622
14,-25.14707,-16.79378
15,-25.14707,-11.19378
16,-25.14707,-9.79378
17,-25.14707,-8.39378
18,-25.14707,-6.99378
19,-25.14707,-1.39378
20,-25.14707,4.20622
21,-25.14707,7.00622
22,-25.14707,8.40622
23,-23.74707,-16.79378
24,-23.74707,-6.99378
25,-23.74707,-5.59378
26,-23.74707,-1.39378
27,-23.74707,1.40622
28,-23.74707,2.80622
29,-23.74707,4.20622
30,-23.74707,5.60622
31,-23.74707,7.00622
32,-23.74707,8.40622
33,-23.74707,18.20622
34,-22.34707,-19.59378
35,-22.34707,-16.79378
36,-22.34707,-15.39378
37,-22.34707,-13.99378
38,-22.34707,-11.19378
39,-22.34707,-4.19378
40,-22.34707,-2.79378
41,-22.34707,-1.39378
42,-22.34707,1.40622
43,-22.34707,2.80622
44,-22.34707,4.20622
45,-22.34707,7.00622
46,-22.34707,9.80622
47,-22.34707,14.00622
48,-20.94707,-13.99378
49,-20.94707,-12.59378
50,-20.94707,1.40622
51,-20.94707,2.80622
52,-20.94707,4.20622
53,-20.94707,14.00622
54,-20.94707,15.40622
55,-20.94707,19.60622
56,-19.54707,-18.19378
57,-19.54707,-16.79378
58,-19.54707,-4.19378
59,-19.54707,-2.79378
60,-19.54707,-1.39378
61,-19.54707,0.00622
62,-19.54707,2.80622
63,-19.54707,4.20622
64,-19.54707,5.60622
65,-19.54707,15.40622
66,-19.54707,18.20622
67,-19.54707,19.60622
68,-19.54707,21.00622
69,-18.14707,-18.19378
70,-18.14707,-16.79378
71,-18.14707,-15.39378
72,-18.14707,-6.99378
73,-18.14707,2.80622
74,-18.14707,4.20622
75,-18.14707,7.00622
76,-18.14707,8.40622
77,-18.14707,14.00622
78,-18.14707,18.20622
79,-18.14707,21.00622
80,-16.74707,-18.19378
81,-16.74707,-16.79378
82,-16.74707,-8.39378
83,-16.74707,-6.99378
84,-16.74707,-4.19378
85,-16.74707,1.40622
86,-16.74707,2.80622
87,-16.74707,7.00622
88,-16.74707,8.40622
89,-16.74707,11.20622
90,-16.74707,12.60622
91,-16.74707,14.00622
92,-16.74707,18.20622
93,-16.74707,19.60622
94,-16.74707,21.00622
95,-16.74707,23.80622
96,-15.34707,-25.19378
97,-15.34707,-19.59378
98,-15.34707,-15.39378
99,-15.34707,-13.99378
100,-15.34707,-11.19378
101,-15.34707,-9.79378
102,-15.34707,-8.39378
103,-15.34707,-6.99378
104,-15.34707,-4.19378
105,-15.34707,-2.79378
106,-15.34707,4.20622
107,-15.34707,5.60622
108,-15.34707,7.00622
109,-15.34707,8.40622
110,-15.34707,9.80622
111,-15.34707,16.80622
112,-15.34707,18.20622
113,-15.34707,19.60622
114,-15.34707,23.80622
115,-13.94707,-26.59378
116,-13.94707,-22.39378
117,-13.94707,-15.39378
118,-13.94707,-13.99378
119,-13.94707,-12.59378
120,-13.94707,-8.39378
121,-13.94707,-6.99378
122,-13.94707,-2.79378
123,-13.94707,-1.39378
124,-13.94707,0.00622
125,-13.94707,1.40622
126,-13.94707,2.80622
127,-13.94707,4.20622
128,-13.94707,5.60622
129,-13.94707,8.40622
130,-13.94707,11.20622
131,-13.94707,12.60622
132,-13.94707,16.80622
133,-13.94707,22.40622
134,-13.94707,23.80622
135,-12.54707,-26.59378
136,-12.54707,-15.39378
137,-12.54707,-12.59378
138,-12.54707,-11.19378
139,-12.54707,-6.99378
140,-12.54707,-5.59378
141,-12.54707,-2.79378
142,-12.54707,4.20622
143,-12.54707,5.60622
144,-12.54707,7.00622
145,-12.54707,8.40622
146,-12.54707,9.80622
147,-12.54707,11.20622
148,-12.54707,15.40622
149,-12.54707,16.80622
150,-12.54707,18.20622
151,-12.54707,19.60622
152,-12.54707,21.00622
153,-12.54707,25.20622
154,-11.14707,-26.59378
155,-11.14707,-23.79378
156,-11.14707,-22.39378
157,-11.14707,-16.79378
158,-11.14707,-15.39378
159,-11.14707,4.20622
160,-11.14707,8.40622
161,-11.14707,9.80622
162,-11.14707,11.20622
163,-11.14707,14.00622
164,-11.14707,19.60622
165,-11.14707,21.00622
166,-11.14707,23.80622
167,-11.14707,25.20622
168,-9.74707,-26.59378
169,-9.74707,-25.19378
170,-9.74707,-23.79378
171,-9.74707,-22.39378
172,-9.74707,-19.59378
173,-9.74707,-18.19378
174,-9.74707,-9.79378
175,-9.74707,-8.39378
176,-9.74707,-6.99378
177,-9.74707,-1.39378
178,-9.74707,0.00622
179,-9.74707,2.80622
180,-9.74707,5.60622
181,-9.74707,7.00622
182,-9.74707,8.40622
183,-9.74707,12.60622
184,-9.74707,15.40622
185,-9.74707,18.20622
186,-9.74707,19.60622
187,-9.74707,21.00622
188,-9.74707,22.40622
189,-9.74707,23.80622
190,-9.74707,25.20622
191,-9.74707,26.60622
192,-8.34707,-27.99378
193,-8.34707,-26.59378
194,-8.34707,-22.39378
195,-8.34707,-19.59378
196,-8.34707,-18.19378
197,-8.34707,-16.79378
198,-8.34707,-15.39378
199,-8.34707,-9.79378
200,-8.34707,-8.39378
201,-8.34707,-6.99378
202,-8.34707,-2.79378
203,-8.34707,-1.39378
204,-8.34707,0.00622
205,-8.34707,2.80622
206,-8.34707,4.20622
207,-8.34707,7.00622
208,-8.34707,8.40622
209,-8.34707,12.60622
210,-8.34707,14.00622
211,-8.34707,15.40622
212,-8.34707,21.00622
213,-8.34707,22.40622
214,-8.34707,23.80622
215,-8.34707,25.20622
216,-8.34707,26.60622
217,-6.94707,-22.39378
218,-6.94707,-20.99378
219,-6.94707,-16.79378
220,-6.94707,-15.39378
221,-6.94707,-6.99378
222,-6.94707,-5.59378
223,-6.94707,-4.19378
224,-6.94707,-2.79378
225,-6.94707,-1.39378
226,-6.94707,1.40622
227,-6.94707,7.00622
228,-6.94707,9.80622
229,-6.94707,14.00622
230,-6.94707,21.00622
231,-6.94707,25.20622
232,-6.94707,26.60622
233,-5.54707,-26.59378
234,-5.54707,-18.19378
235,-5.54707,-16.79378
236,-5.54707,-13.99378
237,-5.54707,-12.59378
238,-5.54707,-9.79378
239,-5.54707,-8.39378
240,-5.54707,-5.59378
241,-5.54707,-4.19378
242,-5.54707,-2.79378
243,-5.54707,-1.39378
244,-5.54707,0.00622
245,-5.54707,4.20622
246,-5.54707,7.00622
247,-5.54707,8.40622
248,-5.54707,9.80622
249,-5.54707,12.60622
250,-5.54707,14.00622
251,-5.54707,21.00622
252,-5.54707,22.40622
253,-5.54707,25.20622
254,-4.14707,-26.59378
255,-4.14707,-25.19378
256,-4.14707,-22.39378
257,-4.14707,-20.99378
258,-4.14707,-19.59378
259,-4.14707,-8.39378
260,-4.14707,-6.99378
261,-4.14707,-5.59378
262,-4.14707,-4.19378
263,-4.14707,-2.79378
264,-4.14707,-1.39378
265,-4.14707,0.00622
266,-4.14707,1.40622
