busStop_ID,busStop_X,busStop_Y
1,-14.81768,-0.82226
2,-14.81768,0.57774
3,-14.81768,3.37774
4,-13.41768,-3.62226
5,-13.41768,0.57774
6,-13.41768,3.37774
7,-12.01768,-2.22226
8,-12.01768,3.37774
9,-10.61768,-10.62226
10,-10.61768,-9.22226
11,-10.61768,-5.02226
12,-10.61768,1.97774
13,-10.61768,3.37774
14,-10.61768,4.77774
15,-9.21768,-6.42226
16,-9.21768,-5.02226
17,-9.21768,-0.82226
18,-9.21768,1.97774
19,-9.21768,3.37774
20,-9.21768,4.77774
21,-9.21768,7.57774
22,-9.21768,8.97774
23,-9.21768,10.37774
24,-7.81768,-6.42226
25,-7.81768,-5.02226
26,-7.81768,-3.62226
27,-7.81768,-0.82226
28,-7.81768,0.57774
29,-7.81768,1.97774
30,-7.81768,3.37774
31,-7.81768,4.77774
32,-7.81768,6.17774
33,-7.81768,7.57774
34,-7.81768,10.37774
35,-6.41768,-13.42226
36,-6.41768,-12.02226
37,-6.41768,-6.42226
38,-6.41768,-0.82226
39,-6.41768,1.97774
40,-6.41768,3.37774
41,-6.41768,10.37774
42,-5.01768,-6.42226
43,-5.01768,-5.02226
44,-5.01768,0.57774
45,-5.01768,3.37774
46,-5.01768,10.37774
47,-5.01768,11.77774
48,-5.01768,13.17774
49,-3.61768,-6.42226
50,-3.61768,0.57774
51,-3.61768,1.97774
52,-3.61768,3.37774
53,-3.61768,6.17774
54,-3.61768,7.57774
55,-3.61768,11.77774
56,-3.61768,13.17774
57,-2.21768,-13.42226
58,-2.21768,-10.62226
59,-2.21768,-6.42226
60,-2.21768,-3.62226
61,-2.21768,6.17774
62,-2.21768,11.77774
63,-2.21768,13.17774
64,-0.81768,-13.42226
65,-0.81768,-12.02226
66,-0.81768,-10.62226
67,-0.81768,-2.22226
68,-0.81768,-0.82226
69,-0.81768,0.57774
70,-0.81768,1.97774
71,-0.81768,11.77774
72,-0.81768,14.57774
73,0.58232,-6.42226
74,0.58232,3.37774
75,0.58232,13.17774
76,0.58232,14.57774
77,1.98232,-6.42226
78,1.98232,10.37774
79,1.98232,11.77774
80,3.38232,-12.02226
81,3.38232,-3.62226
82,3.38232,-2.22226
83,3.38232,0.57774
84,3.38232,6.17774
85,3.38232,7.57774
86,3.38232,8.97774
87,3.38232,13.17774
88,4.78232,-13.42226
89,4.78232,-7.82226
90,4.78232,0.57774
91,4.78232,6.17774
92,4.78232,11.77774
93,4.78232,13.17774
94,6.18232,-10.62226
95,6.18232,-6.42226
96,6.18232,-5.02226
97,6.18232,-0.82226
98,6.18232,0.57774
99,6.18232,4.77774
100,6.18232,6.17774
101,6.18232,8.97774
102,7.58232,-13.42226
103,7.58232,-12.02226
104,7.58232,-10.62226
105,7.58232,4.77774
106,7.58232,7.57774
107,7.58232,8.97774
108,8.98232,-10.62226
109,8.98232,1.97774
110,8.98232,3.37774
111,8.98232,4.77774
112,8.98232,11.77774
113,8.98232,13.17774
114,10.38232,1.97774
115,10.38232,3.37774
116,10.38232,6.17774
117,11.78232,-7.82226
118,11.78232,-6.42226
119,11.78232,0.57774
120,11.78232,4.77774
121,11.78232,6.17774
122,13.18232,-0.82226
123,13.18232,0.57774
124,14.58232,4.77774
125,14.58232,6.17774
