node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
341,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1257.5133522497795,0.0,0.0,1,Int64[]
194,bus stop,2.62979,-12.34248,15.204256380970186,221.69361542854472,0.0,222.19361542854472,22.806384571455283,1,1,221.69361542854472,244.29574361902982,0.5,22.80638457145528,1,[482]
175,bus stop,-0.17021,-8.14248,228.2752681823394,229.7814599341924,0.0,230.2814599341924,14.718540065807588,2,1,229.7814599341924,249.68763995612827,0.5,14.718540065807598,1,[532]
176,bus stop,-0.17021,-6.74248,231.96820692214422,232.3109131008004,0.0,232.8109131008004,12.189086899199594,3,1,232.3109131008004,251.3739420672003,0.5,12.189086899199584,1,[519]
197,bus stop,2.62979,-2.54248,238.8925658545951,240.09292984231016,0.0,240.59292984231016,4.407070157689844,5,2,237.88939476346522,255.09292984231016,0.5,6.610605236534769,1,"[418, 568]"
339,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-2,245.0,260.0,0.0,6.610605236534769,1,Int64[]
339,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,14.718540065807598,1,Int64[]
339,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,22.80638457145528,1,Int64[]
339,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,12.189086899199584,1,Int64[]
341,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1257.5133522497795,0.0,0.0,1,Int64[]
