passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime,DistanceFromStation
1,3.56475,5.79117,1,13,6.800373450424
2,1.96467,-6.8777,1,13,7.15281515223785
3,-1.13233,2.79734,1,13,3.01782837150315
4,-7.06629,-1.28059,1,13,7.18138539778412
5,3.04987,5.20535,1,13,6.03302571651838
6,-2.19788,-1.63906,1,13,2.74174795887006
7,-0.33851,4.14419,1,13,4.15799276319964
8,-3.19568,-4.64427,1,13,5.63751736468005
9,-2.73771,-6.81618,1,13,7.34543185343463
10,-0.08562,-7.37202,1,13,7.37251523570897
11,-3.12329,1.00308,1,13,3.28041253664651
12,6.39149,3.7163,1,13,7.39337610399155
13,0.96729,7.2802,1,13,7.34418240549069
14,4.56328,-2.76346,1,13,5.33481818162845
15,3.88136,5.51363,1,13,6.74278468586942
16,1.44368,-2.79779,1,13,3.14831102114604
17,-4.85804,-1.19354,1,13,5.00251029602327
18,7.18813,-0.17461,1,13,7.19025162009019
19,5.91702,3.16513,1,13,6.71037970581516
20,-6.88097,2.5913,1,13,7.35272677482421
21,4.80968,3.81142,1,13,6.13677421406847
22,1.98582,-0.4847,1,13,2.04412099519726
23,6.93269,0.20192,1,13,6.93563137118128
24,1.13144,-7.16976,1,13,7.25848712741903
25,2.55964,-5.6877,1,13,6.23712260279688
26,4.4582,-4.82622,1,13,6.57023340918951
27,5.61508,3.29394,1,13,6.50992728674795
28,-3.91214,2.85051,1,13,4.84048128338961
29,-0.38027,6.12382,1,13,6.13561782297334
30,1.04905,-3.22391,1,13,3.39029219121661
31,-5.7733,2.65433,1,13,6.35424966090087
32,1.68642,-1.06064,1,13,1.99222832636742
33,1.72235,3.77324,1,13,4.1477513411351
34,-0.18864,2.16972,1,13,2.17790153452407
35,1.67063,2.16889,1,13,2.73772098409165
36,4.48552,5.15721,1,13,6.83496325737555
37,4.29654,-4.61632,1,13,6.30640512817676
38,-3.86101,-2.11329,1,13,4.40151927444223
39,-6.96239,-2.25546,1,13,7.31860578507076
40,1.24302,1.60156,1,13,2.02733528237366
41,3.07172,-4.06284,1,13,5.09334815435245
42,-3.44236,-3.31727,1,13,4.78060212557189
43,-3.91252,5.31791,1,13,6.60211379484223
44,-6.69913,-0.55899,1,13,6.72240988495952
45,-2.86534,2.03247,1,13,3.51299311783221
46,4.75825,2.46097,1,13,5.35698398098823
47,0.32478,5.1192,1,13,5.12948875019612
48,4.35521,4.26416,1,13,6.09515402151646
49,2.56922,5.82708,1,13,6.36833580037484
50,0.41371,6.54461,1,13,6.55767343095457
51,-3.59478,2.0574,1,13,4.14190223905915
52,5.94001,1.91578,1,13,6.24130952205532
53,5.02327,-3.52023,1,13,6.13394589270132
54,3.12344,-1.12923,1,13,3.32130000158222
55,-2.94063,0.16899,1,13,2.94548379797824
56,-5.38785,0.36438,1,13,5.40015359105977
57,-3.85091,6.26471,1,13,7.3536503697054
58,3.67555,-2.66855,1,13,4.54211726400488
59,-3.96289,4.26028,1,13,5.8184584344058
60,2.89905,2.43544,1,13,3.78627055722665
61,1.23632,-6.42572,1,13,6.54357862354425
62,-3.08028,2.55676,1,13,4.00314079627491
63,0.28376,5.43058,1,13,5.43798499353554
64,-5.20651,3.5906,1,13,6.32456662732405
65,5.83259,4.04224,1,13,7.09639173361597
66,4.96595,5.42135,1,13,7.35198863989152
67,5.26943,-2.00817,1,13,5.63911682961484
68,3.00245,-0.84913,1,13,3.12021151730915
69,-2.8593,-1.46161,1,13,3.21121103326909
70,3.73917,1.47446,1,13,4.01938374911898
71,0.65911,6.87127,1,13,6.90280608326192
72,-2.41348,3.1869,1,13,3.99765402010513
73,2.94079,-6.12969,1,13,6.79863078918955
74,3.90596,0.37921,1,13,3.92432775276855
75,6.97791,1.93365,1,13,7.24087257532615
76,2.24103,4.01583,1,13,4.59881760490451
77,-2.12445,-2.89013,1,13,3.58694069135318
78,-0.45561,-3.9498,1,13,3.97599400536591
79,-3.57087,-4.7713,1,13,5.9595647921571
80,-5.02457,1.6004,1,13,5.27329098768003
81,-4.40907,-1.34153,1,13,4.60864550398507
82,-1.96964,6.57535,1,13,6.86401820411337
83,-0.19399,-5.81521,1,13,5.81844145130353
84,2.11477,5.2405,1,13,5.65111270881421
85,-2.78392,-6.63538,1,13,7.19572497020347
86,1.70619,3.84372,1,13,4.20539023353365
87,-4.45032,4.83047,1,13,6.56801434011673
88,-4.61614,-4.65216,1,13,6.55372955583603
89,0.90132,-4.68846,1,13,4.77431416401029
90,5.00764,2.79928,1,13,5.73693024178976
91,2.27524,-1.08139,1,13,2.51915296010493
92,0.36551,-2.2427,1,13,2.27229100425029
93,-5.54082,0.46089,1,13,5.55995214570094
94,-6.12431,2.61109,1,13,6.65770459133691
95,-6.85656,2.38205,1,13,7.25855198702716
96,-1.05531,2.85504,1,13,3.04383561605771
97,-5.73344,-0.30681,1,13,5.7416441623544
98,-5.24127,-0.35527,1,13,5.25329369226042
99,0.70115,-1.54955,1,13,1.70079738742363
100,1.25719,-4.34443,1,13,4.5226787192481
