busStop_ID,busStop_X,busStop_Y
1,-7.06629,-4.37202
2,-7.06629,-1.37202
3,-7.06629,1.62798
4,-7.06629,4.62798
5,-4.06629,-7.37202
6,-4.06629,-4.37202
7,-4.06629,-1.37202
8,-4.06629,1.62798
9,-4.06629,4.62798
10,-4.06629,7.62798
11,-1.06629,-7.37202
12,-1.06629,-4.37202
13,-1.06629,-1.37202
14,-1.06629,1.62798
15,-1.06629,4.62798
16,-1.06629,7.62798
17,1.93371,-7.37202
18,1.93371,-4.37202
19,1.93371,-1.37202
20,1.93371,1.62798
21,1.93371,4.62798
22,1.93371,7.62798
23,4.93371,-4.37202
24,4.93371,-1.37202
25,4.93371,1.62798
26,4.93371,4.62798
27,4.93371,7.62798
28,7.93371,-1.37202
29,7.93371,1.62798
30,7.93371,4.62798
