node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
163,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1257.8563310732397,0.0,0.0,1,Int64[]
43,bus stop,-4.05627,6.85996,9.601765447885835,230.09735182817124,0.0,230.59735182817124,14.402648171828758,3,3,230.09735182817124,249.89823455211416,0.5,14.402648171828753,1,"[180, 184, 331]"
57,bus stop,-2.65627,5.45996,232.98277229482466,233.5268409388309,0.0,234.0268409388309,10.973159061169099,5,2,233.5268409388309,252.1845606258873,0.5,10.973159061169087,1,"[276, 338]"
71,bus stop,-1.25627,5.45996,235.7135879267827,235.7135879267827,0.0,236.2135879267827,8.786412073217292,7,2,234.3747788342892,252.7498525561928,0.5,10.125221165710801,1,"[391, 395]"
70,bus stop,-1.25627,2.65996,239.58708190268632,239.58708190268632,0.0,240.08708190268632,4.912918097313678,8,1,239.18367389261644,255.9557825950776,0.5,5.3163261073835475,1,[281]
69,bus stop,-1.25627,1.25996,241.77382889063813,242.35633107323986,0.0,242.85633107323986,2.1436689267601423,10,2,241.2844966098598,257.35633107323986,0.5,3.2155033901402117,1,"[342, 374]"
161,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,8,-2,245.0,260.0,0.0,3.2155033901402117,1,Int64[]
161,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,6,-2,245.0,260.0,0.0,10.125221165710801,1,Int64[]
161,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,4,-2,245.0,260.0,0.0,10.973159061169087,1,Int64[]
161,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-1,245.0,260.0,0.0,5.3163261073835475,1,Int64[]
161,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-3,245.0,260.0,0.0,14.402648171828753,1,Int64[]
163,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1257.8563310732397,0.0,0.0,1,Int64[]
