busStop_ID,busStop_X,busStop_Y
1,-12.7577,-3.93707
2,-12.7577,-1.13707
3,-12.7577,0.26293
4,-12.7577,4.46293
5,-11.3577,0.26293
6,-11.3577,4.46293
7,-8.5577,-5.33707
8,-8.5577,-3.93707
9,-8.5577,7.26293
10,-8.5577,8.66293
11,-7.1577,-3.93707
12,-7.1577,8.66293
13,-7.1577,10.06293
14,-7.1577,11.46293
15,-5.7577,-8.13707
16,-5.7577,-3.93707
17,-5.7577,-2.53707
18,-5.7577,0.26293
19,-5.7577,8.66293
20,-4.3577,-10.93707
21,-4.3577,0.26293
22,-4.3577,1.66293
23,-2.9577,-12.33707
24,-2.9577,-10.93707
25,-2.9577,-6.73707
26,-2.9577,-3.93707
27,-2.9577,-2.53707
28,-2.9577,-1.13707
29,-2.9577,8.66293
30,-1.5577,-2.53707
31,-1.5577,4.46293
32,-1.5577,8.66293
33,-0.1577,-12.33707
34,-0.1577,-10.93707
35,-0.1577,-8.13707
36,-0.1577,-5.33707
37,-0.1577,4.46293
38,-0.1577,7.26293
39,-0.1577,8.66293
40,-0.1577,10.06293
41,-0.1577,11.46293
42,1.2423,-10.93707
43,1.2423,-8.13707
44,1.2423,3.06293
45,1.2423,11.46293
46,2.6423,-8.13707
47,2.6423,-1.13707
48,2.6423,11.46293
49,4.0423,-8.13707
50,5.4423,-9.53707
51,5.4423,-2.53707
52,6.8423,-9.53707
53,6.8423,10.06293
54,6.8423,11.46293
55,8.2423,8.66293
56,8.2423,10.06293
57,9.6423,-8.13707
58,9.6423,-2.53707
59,9.6423,8.66293
60,11.0423,-8.13707
61,11.0423,-2.53707
62,12.4423,-3.93707
63,12.4423,-2.53707
