passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime,DistanceFromStation
2,11.28651,15.06607,1,13,18.8247636563226
3,-4.52771,12.31222,1,13,13.118341102646
4,7.73412,7.47197,1,13,10.7539319113823
5,1.22691,-9.22516,1,13,9.30638473247762
7,-0.21223,-19.28566,1,13,19.2868240326751
8,-0.53846,-15.9035,1,13,15.9126141175818
10,4.20481,-15.5932,1,13,16.1501843226228
11,5.8857,16.40727,1,13,17.4310091994979
12,15.16684,-2.95402,1,13,15.451838335263
14,6.08436,10.49133,1,13,12.1279566550666
16,-14.54923,-9.73516,1,13,17.5058128296337
19,-20.74566,2.56019,1,13,20.9030387322143
20,1.77133,-2.43345,1,13,3.00986909973318
21,-8.44519,1.7612,1,13,8.62688022696426
25,-3.41442,-10.33517,1,13,10.8845728560844
30,-13.68986,-10.35358,1,13,17.1641682364729
32,-15.79488,4.09602,1,13,16.3173391733605
35,7.98182,-2.38506,1,13,8.33054842834914
38,-0.5717,14.87156,1,13,14.8825413722058
39,-11.37698,-9.62083,1,13,14.8995328983724
41,-1.39183,-4.69894,1,13,4.90073282294018
42,-18.50043,-0.78387,1,13,18.5170250611718
43,15.33576,14.68718,1,13,21.2343785543761
44,13.61077,15.44025,1,13,20.5828714889708
49,-12.50159,14.53183,1,13,19.1693465353691
50,-0.96335,13.66764,1,13,13.7015445713672
51,16.58685,-10.42864,1,13,19.5928643852424
56,11.63246,2.75078,1,13,11.9532818276265
58,-12.61344,0.01048,1,13,12.6134488198044
59,-6.79751,-0.86815,1,13,6.85272001571909
