passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime,DistanceFromStation
1,-21.52873,28.99118,1,13,36.1105908278264
2,18.51479,-33.26683,1,13,38.0720247355269
3,-12.31614,-7.31136,1,13,14.3228204531422
4,-36.38014,-11.75082,1,13,38.2308288446133
5,27.61068,-15.81937,1,13,31.8214076630285
6,-2.80749,12.25615,1,13,12.5735906601021
7,0.9564,-21.12595,1,13,21.1475892052694
8,0.69343,-29.58968,1,13,29.5978030824885
9,-28.60834,26.7146,1,13,39.1421326234934
10,-35.77856,-16.24177,1,13,39.2925012835101
11,14.16339,7.31263,1,13,15.939771053886
12,37.16577,13.10421,1,13,39.408306447474
13,-38.40477,-7.52575,1,13,39.1351950494075
14,5.08234,-27.42132,1,13,27.8883298665754
15,32.75712,-14.41768,1,13,35.7896370359785
16,10.36442,11.02396,1,13,15.1310573834624
17,-23.60876,-10.89704,1,13,26.0022900783014
18,-37.57432,7.31689,1,13,38.2801049550655
19,35.50945,2.66046,1,13,35.6089772501792
20,-20.3936,33.45714,1,13,39.1826367702489
21,16.98568,27.59432,1,13,32.4030816756283
22,2.1153,-7.40499,1,13,7.70119045615101
23,-13.83177,34.17058,1,13,36.8638894916399
24,-38.03964,-6.89372,1,13,38.6592513068299
25,16.66482,28.44263,1,13,32.9651193486996
26,-27.91864,-20.82015,1,13,34.8271344447334
27,-2.80789,34.37595,1,13,34.4904320202949
28,-14.21598,-20.66002,1,13,25.0784911918703
29,-12.0745,-30.06237,1,13,32.39660165868
30,-0.19286,-16.60501,1,13,16.6061293036915
31,-32.01012,10.28042,1,13,33.6204571226111
32,6.30015,3.6632,1,13,7.28772463115367
33,2.77745,20.90429,1,13,21.0879989382886
34,7.458,-4.51647,1,13,8.71896435254361
35,7.2228,10.26028,1,13,12.5476015026608
36,16.64718,-32.26145,1,13,36.3033021254256
37,-32.38964,-7.95762,1,13,33.3528474400554
38,22.55206,-0.54781,1,13,22.5587165917576
39,34.38307,18.39217,1,13,38.9931696394571
40,-7.08315,2.66744,1,13,7.56876642019837
41,20.78415,16.47036,1,13,26.5189328714602
42,24.03083,-5.8655,1,13,24.7363098464657
43,34.99022,1.01912,1,13,35.0050631804182
44,5.56114,-35.23995,1,13,35.6760513796264
45,7.11789,-15.81649,1,13,17.3443277161947
46,19.00862,-20.57774,1,13,28.013765604978
47,23.05076,13.52213,1,13,26.724246522322
48,-26.00007,18.94446,1,13,32.1698090125707
49,-2.0886,33.63444,1,13,33.6992234109851
50,10.75473,-33.05127,1,13,34.7570229757572
51,-19.12907,8.79476,1,13,21.0539560837026
52,27.92485,-17.56267,1,13,32.9885578942602
53,13.4488,29.4629,1,13,32.3872326055994
54,-1.4022,16.12752,1,13,16.1883569242595
55,8.46389,10.98822,1,13,13.8700593261131
56,18.54458,21.32158,1,13,28.257939840945
57,26.69856,-28.68567,1,13,39.1877647961589
58,-20.49911,-11.21998,1,13,23.3688102987896
59,-29.12619,-9.4354,1,13,30.6163608080376
60,11.63086,14.98562,1,13,18.9695947853918
61,20.914,-27.66209,1,13,34.6783353695878
62,-14.57723,-14.04752,1,13,20.244214500075
63,-16.87283,22.93361,1,13,28.471790939419
64,-33.33858,-2.78184,1,13,33.4544441535758
65,-30.79727,21.84534,1,13,37.7583192387992
66,34.79966,17.99838,1,13,39.1785384441788
67,1.87459,29.54741,1,13,29.6068170021647
68,10.68792,10.46449,1,13,14.9578475567015
69,6.26022,14.19839,1,13,15.5172322719609
70,1.28317,20.2987,1,13,20.3392185942872
71,-31.83576,18.2206,1,13,36.6811395099429
72,19.23637,6.20413,1,13,20.212109030276
73,29.56408,-20.71807,1,13,36.1008806104706
74,18.60387,-6.72592,1,13,19.7823663594715
75,-38.49788,2.21231,1,13,38.5613920125738
76,-23.64065,1.59883,1,13,23.6946526056456
77,-9.31433,15.15267,1,13,17.7865134688185
78,16.25334,-11.80034,1,13,20.0852989542402
79,-21.39245,22.99779,1,13,31.4091607865172
80,21.08661,17.71447,1,13,27.5399211751656
