passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime,DistanceFromStation
2,-2.17397,9.0956,1,13,9.35179717882931
3,-4.18919,5.50991,1,13,6.92158889485097
8,-0.22759,7.5433,1,13,7.54672932810667
9,2.16473,-4.7022,1,13,5.1765568724177
10,-5.98034,1.29759,1,13,6.11949831615068
11,7.65763,-5.04578,1,13,9.17056123184058
13,-7.48761,2.6557,1,13,7.94462195005632
14,-8.82798,2.77874,1,13,9.25497740071494
15,1.1439,1.22074,1,13,1.67294040922261
20,9.07054,-0.88048,1,13,9.11317686506338
21,-4.02577,-2.08575,1,13,4.53400161860666
22,-0.57455,-6.33731,1,13,6.3632979889301
24,4.99579,8.24871,1,13,9.64360909488775
26,-1.10937,-4.24876,1,13,4.39119988606124
27,-1.35376,1.60853,1,13,2.10238764356153
29,0.37472,8.81111,1,13,8.81907305900498
31,-3.36623,2.04922,1,13,3.94091380557388
39,-1.64492,-5.03981,1,13,5.30145392720269
43,-5.38244,4.02897,1,13,6.72333694225133
49,-4.81318,1.52227,1,13,5.04816587247964
51,-4.70797,8.24717,1,13,9.49635771681606
52,-3.63749,-6.76593,1,13,7.68174127878249
54,1.71905,9.21934,1,13,9.37824108042434
60,1.71354,3.31422,1,13,3.73099033189353
63,-3.8351,3.68419,1,13,5.31800727320196
64,-2.86309,-0.32715,1,13,2.88172457147036
65,7.17058,-5.33316,1,13,8.93643082079686
66,-2.94221,6.75667,1,13,7.36947451278118
67,-1.62853,4.60887,1,13,4.8881261341249
68,1.50386,7.36289,1,13,7.51490254951732
72,3.21153,0.893,1,13,3.3333752829291
75,-2.56806,-1.62065,1,13,3.03668266742408
76,1.48921,-3.21441,1,13,3.5426256818881
78,1.08045,-6.54889,1,13,6.63741698033642
81,4.27812,-1.44187,1,13,4.51456631356934
83,-0.87372,-9.40956,1,13,9.45003540912931
85,2.00079,-9.76112,1,13,9.96406869697581
88,0.43497,-2.58309,1,13,2.61945773740308
89,-5.30977,1.05359,1,13,5.41329214990543
90,3.73967,1.04269,1,13,3.88231426882054
92,-4.17189,-1.03842,1,13,4.2991795437548
98,-4.01881,6.42312,1,13,7.5767562412798
100,2.43592,-5.91317,1,13,6.39525945713672
103,-5.59519,1.69715,1,13,5.84692128736738
105,4.07585,4.77042,1,13,6.27451056632747
111,-4.1969,3.76861,1,13,5.6405997788432
112,-2.78746,-4.49086,1,13,5.28561442551967
113,3.03122,5.14168,1,13,5.96867759905781
115,4.93702,1.92092,1,13,5.29756118741046
116,-7.73661,-3.748,1,13,8.59666570403644
117,-2.44745,-5.96282,1,13,6.44555643734336
120,8.08572,-4.89056,1,13,9.44968057427465
121,-6.687,2.50649,1,13,7.14131980511355
124,-1.561,-7.14298,1,13,7.31155858678862
125,7.0426,0.06407,1,13,7.04288656626253
127,-1.98553,3.10418,1,13,3.68486982611034
128,-2.28391,-3.11145,1,13,3.85971406061196
129,-4.44093,-7.52609,1,13,8.73864425927223
130,-0.20909,-9.56513,1,13,9.56741340992564
131,1.61123,8.8592,1,13,9.00452634309412
132,2.89498,1.88114,1,13,3.45247211658811
133,3.75342,6.09546,1,13,7.15840666519629
136,-2.96903,2.34733,1,13,3.7848561537822
137,0.06457,-6.55004,1,13,6.55036106286314
138,-6.76438,1.80076,1,13,6.99996529517542
143,-2.64634,-4.43578,1,13,5.16519990192204
145,-6.19983,7.00331,1,13,9.35330026103479
147,2.78458,-4.07859,1,13,4.93850166172935
148,5.13597,-5.16019,1,13,7.28050642469635
150,6.19196,7.57383,1,13,9.78280841931602
152,-4.66935,6.22285,1,13,7.77988848074694
154,0.23519,7.86107,1,13,7.86459088743265
155,4.63308,6.37964,1,13,7.88449950028358
156,-0.95961,4.48442,1,13,4.58594187801316
157,1.33637,9.44494,1,13,9.5390083036681
158,9.20062,-3.24068,1,13,9.75466140031011
159,-2.94465,2.07436,1,13,3.60193422757915
162,2.90152,3.9265,1,13,4.88223539426687
164,-3.62234,4.73444,1,13,5.96123176400074
166,6.27032,-0.63177,1,13,6.30206377335553
167,7.7966,-3.74242,1,13,8.64827307678063
169,-6.03648,-0.1306,1,13,6.03789456311904
170,-8.52182,1.5138,1,13,8.65522794412089
171,-5.12342,7.0918,1,13,8.74888714782529
172,5.35302,-6.17014,1,13,8.1685606116169
174,-4.40864,-5.85418,1,13,7.32854494995417
176,4.89877,-5.56336,1,13,7.41275315041232
177,0.54677,-2.09147,1,13,2.16176497938975
181,3.2509,-7.91077,1,13,8.55269440495986
182,6.63321,1.74258,1,13,6.85828683622303
183,-2.5316,-2.61811,1,13,3.64190327233531
184,1.86601,5.64018,1,13,5.94084083633873
186,4.33666,-1.92954,1,13,4.74654593972031
189,5.96464,-5.08325,1,13,7.83685992192561
191,-0.33336,4.38925,1,13,4.40189399827258
193,-9.58778,2.1459,1,13,9.82498831913613
195,1.78171,0.5962,1,13,1.87881486707737
198,-4.23742,-2.91967,1,13,5.14589051872782
199,-4.03214,-0.90593,1,13,4.13266155117011
200,-8.1208,-4.353,1,13,9.21390303620285
