busStop_ID,busStop_X,busStop_Y
1,-34.88458,-10.29201
2,-34.88458,2.30799
3,-34.88458,3.70799
4,-33.48458,-10.29201
5,-33.48458,13.50799
6,-33.48458,14.90799
7,-32.08458,-15.89201
8,-32.08458,-10.29201
9,-32.08458,-8.89201
10,-32.08458,-1.89201
11,-32.08458,0.90799
12,-32.08458,2.30799
13,-32.08458,13.50799
14,-32.08458,14.90799
15,-32.08458,17.70799
16,-30.68458,-1.89201
17,-30.68458,2.30799
18,-30.68458,17.70799
19,-30.68458,24.70799
20,-29.28458,-1.89201
21,-29.28458,2.30799
22,-27.88458,-25.69201
23,-27.88458,-24.29201
24,-27.88458,5.10799
25,-26.48458,-1.89201
26,-26.48458,-0.49201
27,-26.48458,28.90799
28,-25.08458,-18.69201
29,-25.08458,-13.09201
30,-25.08458,0.90799
31,-25.08458,2.30799
32,-25.08458,19.10799
33,-25.08458,20.50799
34,-23.68458,-18.69201
35,-23.68458,-13.09201
36,-23.68458,14.90799
37,-23.68458,16.30799
38,-23.68458,21.90799
39,-23.68458,23.30799
40,-22.28458,-32.69201
41,-22.28458,-31.29201
42,-22.28458,-21.49201
43,-22.28458,-7.49201
44,-22.28458,-3.29201
45,-22.28458,5.10799
46,-22.28458,6.50799
47,-22.28458,10.70799
48,-22.28458,12.10799
49,-22.28458,14.90799
50,-22.28458,16.30799
51,-22.28458,24.70799
52,-20.88458,-28.49201
53,-20.88458,-27.09201
54,-20.88458,2.30799
55,-19.48458,-25.69201
56,-19.48458,-13.09201
57,-19.48458,2.30799
58,-19.48458,3.70799
59,-19.48458,7.90799
60,-18.08458,-0.49201
61,-18.08458,7.90799
62,-16.68458,-36.89201
63,-16.68458,-35.49201
64,-16.68458,-15.89201
65,-16.68458,-10.29201
66,-16.68458,-3.29201
67,-16.68458,-0.49201
68,-16.68458,0.90799
69,-16.68458,5.10799
70,-16.68458,6.50799
71,-15.28458,-15.89201
72,-15.28458,-3.29201
73,-15.28458,5.10799
74,-15.28458,24.70799
75,-15.28458,26.10799
76,-15.28458,31.70799
77,-13.88458,-7.49201
78,-13.88458,31.70799
79,-13.88458,33.10799
80,-13.88458,34.50799
81,-12.48458,-17.29201
82,-12.48458,-15.89201
83,-12.48458,0.90799
84,-12.48458,21.90799
85,-11.08458,-10.29201
86,-11.08458,-8.89201
87,-11.08458,17.70799
88,-9.68458,-18.69201
89,-9.68458,26.10799
90,-9.68458,33.10799
91,-8.28458,-35.49201
92,-8.28458,-18.69201
93,-8.28458,10.70799
94,-8.28458,12.10799
95,-6.88458,-28.49201
96,-6.88458,-20.09201
97,-6.88458,-18.69201
98,-6.88458,19.10799
99,-5.48458,-25.69201
100,-5.48458,-11.69201
101,-5.48458,6.50799
102,-5.48458,19.10799
103,-4.08458,-25.69201
104,-4.08458,-11.69201
105,-4.08458,6.50799
106,-2.68458,-25.69201
107,-2.68458,-24.29201
108,-2.68458,-14.49201
109,-2.68458,-13.09201
110,-2.68458,-0.49201
111,-2.68458,0.90799
112,-2.68458,6.50799
113,-2.68458,35.90799
114,-2.68458,37.30799
115,-1.28458,-38.29201
116,-1.28458,-21.49201
117,-1.28458,-14.49201
118,-1.28458,6.50799
119,-1.28458,9.30799
120,-1.28458,31.70799
121,0.11542,-21.49201
122,0.11542,3.70799
123,0.11542,5.10799
124,0.11542,9.30799
125,1.51542,14.90799
126,1.51542,31.70799
127,1.51542,38.70799
128,2.91542,-15.89201
129,2.91542,7.90799
130,2.91542,14.90799
131,2.91542,28.90799
132,2.91542,31.70799
133,2.91542,33.10799
134,2.91542,38.70799
135,4.31542,-24.29201
136,4.31542,28.90799
137,4.31542,33.10799
138,5.71542,-34.09201
139,5.71542,3.70799
140,5.71542,9.30799
141,7.11542,-38.29201
142,7.11542,-34.09201
143,7.11542,3.70799
144,7.11542,7.90799
145,7.11542,9.30799
146,7.11542,13.50799
147,7.11542,17.70799
148,7.11542,37.30799
149,8.51542,-27.09201
150,8.51542,-7.49201
151,8.51542,17.70799
152,8.51542,33.10799
153,9.91542,-34.09201
154,9.91542,-32.69201
155,9.91542,-28.49201
156,9.91542,-27.09201
157,9.91542,-7.49201
158,9.91542,5.10799
159,9.91542,6.50799
160,9.91542,7.90799
161,9.91542,10.70799
162,9.91542,12.10799
163,9.91542,33.10799
164,11.31542,-36.89201
165,11.31542,-29.89201
166,11.31542,-8.89201
167,11.31542,-7.49201
168,11.31542,33.10799
169,11.31542,34.50799
170,12.71542,-29.89201
171,12.71542,-8.89201
172,12.71542,9.30799
173,12.71542,37.30799
174,14.11542,-31.29201
175,14.11542,-29.89201
176,14.11542,33.10799
177,14.11542,37.30799
178,15.51542,-34.09201
179,15.51542,-32.69201
180,15.51542,-10.29201
181,15.51542,-3.29201
182,15.51542,12.10799
183,15.51542,13.50799
184,15.51542,14.90799
185,15.51542,33.10799
186,15.51542,34.50799
187,16.91542,-10.29201
188,16.91542,30.30799
189,18.31542,-15.89201
190,18.31542,-8.89201
191,19.71542,-24.29201
192,19.71542,-22.89201
193,19.71542,-3.29201
194,19.71542,-1.89201
195,21.11542,-31.29201
196,23.91542,-17.29201
197,23.91542,-11.69201
198,23.91542,-8.89201
199,23.91542,-3.29201
200,25.31542,-10.29201
201,25.31542,5.10799
202,25.31542,6.50799
203,26.71542,-10.29201
204,26.71542,5.10799
205,26.71542,6.50799
206,28.11542,-28.49201
207,28.11542,-27.09201
208,28.11542,5.10799
209,29.51542,20.50799
210,29.51542,24.70799
211,30.91542,-21.49201
212,30.91542,9.30799
213,32.31542,-21.49201
214,32.31542,9.30799
215,35.11542,-17.29201
216,35.11542,-15.89201
217,35.11542,-13.09201
218,35.11542,-3.29201
219,35.11542,-1.89201
220,35.11542,6.50799
221,36.51542,-13.09201
222,36.51542,-10.29201
223,36.51542,12.10799
224,36.51542,13.50799
225,36.51542,14.90799
226,37.91542,3.70799
227,39.31542,3.70799
