busStop_ID,busStop_X,busStop_Y
1,-33.41124,-6.78506
2,-33.41124,-5.38506
3,-33.41124,1.61494
4,-33.41124,5.81494
5,-32.01124,-10.98506
6,-32.01124,-9.58506
7,-32.01124,5.81494
8,-30.61124,-13.78506
9,-29.21124,-2.58506
10,-27.81124,-6.78506
11,-27.81124,8.61494
12,-27.81124,15.61494
13,-26.41124,18.41494
14,-26.41124,19.81494
15,-25.01124,-17.98506
16,-25.01124,-8.18506
17,-25.01124,22.61494
18,-25.01124,24.01494
19,-23.61124,-17.98506
20,-22.21124,15.61494
21,-22.21124,17.01494
22,-20.81124,-9.58506
23,-20.81124,1.61494
24,-19.41124,19.81494
25,-19.41124,25.41494
26,-18.01124,-9.58506
27,-18.01124,19.81494
28,-18.01124,25.41494
29,-18.01124,28.21494
30,-18.01124,29.61494
31,-16.61124,7.21494
32,-16.61124,8.61494
33,-15.21124,19.81494
34,-13.81124,19.81494
35,-12.41124,-17.98506
36,-12.41124,-12.38506
37,-12.41124,29.61494
38,-11.01124,-26.38506
39,-11.01124,-6.78506
40,-11.01124,29.61494
41,-9.61124,-26.38506
42,-8.21124,12.81494
43,-6.81124,1.61494
44,-6.81124,3.01494
45,-2.61124,10.01494
46,-2.61124,11.41494
47,-2.61124,29.61494
48,-1.21124,14.21494
49,-1.21124,29.61494
50,0.18876,-26.38506
51,0.18876,-24.98506
52,0.18876,-17.98506
53,0.18876,-15.18506
54,0.18876,-13.78506
55,1.58876,-17.98506
56,1.58876,-6.78506
57,1.58876,17.01494
58,1.58876,18.41494
59,1.58876,25.41494
60,2.98876,18.41494
61,4.38876,-30.58506
62,4.38876,-23.58506
63,5.78876,-30.58506
64,5.78876,-13.78506
65,5.78876,-3.98506
66,5.78876,3.01494
67,5.78876,8.61494
68,5.78876,11.41494
69,5.78876,12.81494
70,7.18876,-3.98506
71,7.18876,8.61494
72,7.18876,10.01494
73,8.58876,-29.18506
74,8.58876,8.61494
75,8.58876,10.01494
76,9.98876,-29.18506
77,9.98876,8.61494
78,9.98876,12.81494
79,11.38876,25.41494
80,12.78876,5.81494
81,12.78876,7.21494
82,14.18876,-27.78506
83,14.18876,-10.98506
84,14.18876,-9.58506
85,14.18876,24.01494
86,14.18876,25.41494
87,15.58876,-29.18506
88,15.58876,-17.98506
89,15.58876,-5.38506
90,15.58876,18.41494
91,15.58876,24.01494
92,16.98876,-29.18506
93,16.98876,-17.98506
94,16.98876,-5.38506
95,16.98876,5.81494
96,16.98876,18.41494
97,18.38876,-23.58506
98,18.38876,14.21494
99,18.38876,15.61494
100,19.78876,-1.18506
101,19.78876,0.21494
102,19.78876,11.41494
103,21.18876,-5.38506
104,22.58876,-24.98506
105,23.98876,-24.98506
106,23.98876,-15.18506
107,23.98876,-13.78506
108,25.38876,-17.98506
109,28.18876,-12.38506
110,29.58876,15.61494
111,30.98876,0.21494
112,30.98876,1.61494
113,30.98876,3.01494
114,30.98876,15.61494
115,32.38876,11.41494
