node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
75,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1252.9450332778447,0.0,0.0,1,Int64[]
69,bus stop,23.5217,-13.8516,32.88819421900191,195.16770867149714,0.0,195.66770867149714,49.33229132850286,1,1,195.16770867149714,226.61180578099808,0.5,49.33229132850286,1,[116]
45,bus stop,5.3217,-15.2516,217.66019871314464,217.66019871314464,0.0,218.16019871314464,26.839801286855362,2,1,215.3071385353994,240.03809235693294,0.5,29.192861464600607,1,[111]
46,bus stop,5.3217,-9.6516,224.90718666495187,224.90718666495187,0.0,225.40718666495187,19.592813335048135,3,1,224.58159279319457,246.22106186212972,0.5,19.918407206805433,1,[104]
38,bus stop,2.5217,-9.6516,228.78068064085548,232.4812194278224,0.0,232.9812194278224,12.018780572177604,5,2,226.47182914173356,247.4812194278224,0.5,18.028170858266424,1,"[80, 91]"
73,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-2,245.0,260.0,0.0,18.028170858266424,1,Int64[]
73,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,19.918407206805433,1,Int64[]
73,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,29.192861464600607,1,Int64[]
73,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,49.33229132850286,1,Int64[]
75,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1252.9450332778447,0.0,0.0,1,Int64[]
