id,v_type,x,y,lyr,ei,li,chg_power,set_physical,s_t,Li
1,bus stop,-28.2783,4.3484,1,192.79395738519935,225.0293049234662,0.0,1.0,0.5,51.706042614800666
2,bus stop,-28.2783,11.3484,1,189.43291841730948,222.7886122782063,0.0,2.0,0.5,55.06708158269053
3,bus stop,-26.8783,-12.4516,1,190.9655796375855,223.810386425057,0.0,3.0,0.5,53.53442036241451
4,bus stop,-26.8783,-11.0516,1,191.9789031009066,224.48593540060438,0.0,4.0,0.5,52.521096899093415
5,bus stop,-26.8783,11.3484,1,191.7725921343826,224.34839475625506,0.0,5.0,0.5,52.72740786561742
6,bus stop,-25.4783,-4.0516,1,197.87632281451857,228.4175485430124,0.0,6.0,0.5,46.62367718548141
7,bus stop,-25.4783,-2.6516,1,198.2061899809804,228.63745998732026,0.0,7.0,0.5,46.2938100190196
8,bus stop,-22.6783,-12.4516,1,197.74381882623447,228.329212550823,0.0,8.0,0.5,46.75618117376552
9,bus stop,-22.6783,-5.4516,1,202.34756293241537,231.39837528827692,0.0,9.0,0.5,42.15243706758463
10,bus stop,-18.4783,15.5484,1,200.8562518431866,230.40416789545773,0.0,10.0,0.5,43.643748156813395
11,bus stop,-18.4783,16.9484,1,199.1858896673187,229.29059311154577,0.0,11.0,0.5,45.31411033268132
12,bus stop,-15.6783,-22.2516,1,195.30675110279145,226.7045007351943,0.0,12.0,0.5,49.193248897208534
13,bus stop,-15.6783,-12.4516,1,208.31697375701427,235.37798250467617,0.0,13.0,0.5,36.18302624298574
14,bus stop,-14.2783,18.3484,1,202.48304962826995,231.48869975217997,0.0,14.0,0.5,42.01695037173006
15,bus stop,-14.2783,19.7484,1,200.45886015076618,230.1392401005108,0.0,15.0,0.5,44.041139849233815
16,bus stop,-12.8783,12.7484,1,211.75112142166793,237.66741428111197,0.0,16.0,0.5,32.74887857833206
17,bus stop,-10.0783,1.5484,1,226.07249631807642,247.21499754538428,0.0,17.0,0.5,18.42750368192359
18,bus stop,-10.0783,8.5484,1,220.6167144212314,243.57780961415426,0.0,18.0,0.5,23.883285578768593
19,bus stop,-8.6783,1.5484,1,228.5686407008187,248.87909380054577,0.0,19.0,0.5,15.93135929918132
20,bus stop,-8.6783,8.5484,1,222.48530837805538,244.82353891870358,0.0,20.0,0.5,22.014691621944635
21,bus stop,-8.6783,28.1484,1,191.26659092658866,224.01106061772578,0.0,21.0,0.5,53.23340907341134
22,bus stop,-7.2783,-20.8516,1,204.58670914165876,232.89113942777252,0.0,22.0,0.5,39.91329085834124
23,bus stop,-7.2783,-19.4516,1,206.96622684501378,234.47748456334253,0.0,23.0,0.5,37.533773154986214
24,bus stop,-7.2783,2.9484,1,230.30816450899616,250.03877633933078,0.0,24.0,0.5,14.191835491003834
25,bus stop,-7.2783,22.5484,1,201.67958071401335,230.95305380934224,0.0,25.0,0.5,42.82041928598664
26,bus stop,-7.2783,28.1484,1,191.95635929957274,224.47090619971516,0.0,26.0,0.5,52.54364070042726
27,bus stop,-5.8783,-9.6516,1,224.0768904336681,245.8845936224454,0.0,27.0,0.5,20.4231095663319
28,bus stop,-5.8783,-8.2516,1,226.19041510806602,247.293610072044,0.0,28.0,0.5,18.309584891933977
29,bus stop,-4.4783,22.5484,1,202.95395279087305,231.80263519391536,0.0,29.0,0.5,41.54604720912695
30,bus stop,-4.4783,29.5484,1,190.4894554299512,223.49297028663412,0.0,30.0,0.5,54.01054457004882
31,bus stop,-3.0783,-11.0516,1,223.7669177738671,245.67794518257807,0.0,31.0,0.5,20.733082226132883
32,bus stop,-3.0783,29.5484,1,190.8102773414679,223.7068515609786,0.0,32.0,0.5,53.68972265853209
33,bus stop,-1.6783,-11.0516,1,224.29823987127378,246.03215991418253,0.0,33.0,0.5,20.201760128726214
34,bus stop,-1.6783,11.3484,1,223.76777790390508,245.6785186026034,0.0,34.0,0.5,20.7322220960949
35,bus stop,-1.6783,12.7484,1,221.26193172420633,244.00795448280422,0.0,35.0,0.5,23.238068275793676
36,bus stop,-1.6783,23.9484,1,201.11361059732397,230.575740398216,0.0,36.0,0.5,43.38638940267602
37,bus stop,-1.6783,25.3484,1,198.58933954619533,228.8928930307969,0.0,37.0,0.5,45.91066045380467
38,bus stop,2.5217,-9.6516,1,226.47182914173356,247.4812194278224,0.0,38.0,0.5,18.028170858266424
39,bus stop,2.5217,8.5484,1,228.39292454823666,248.76194969882445,0.0,39.0,0.5,16.107075451763325
40,bus stop,2.5217,25.3484,1,198.46351338068467,228.80900892045645,0.0,40.0,0.5,46.03648661931534
41,bus stop,3.9217,-9.6516,1,225.67242884962553,246.94828589975037,0.0,41.0,0.5,18.827571150374457
42,bus stop,3.9217,4.3484,1,233.91754991676706,252.44503327784471,0.0,42.0,0.5,10.582450083232933
43,bus stop,3.9217,5.7484,1,231.92399358373024,251.11599572248682,0.0,43.0,0.5,12.576006416269767
44,bus stop,3.9217,7.1484,1,229.76478217649498,249.67652145099666,0.0,44.0,0.5,14.735217823505026
45,bus stop,5.3217,-15.2516,1,215.3071385353994,240.03809235693294,0.0,45.0,0.5,29.192861464600607
46,bus stop,5.3217,-9.6516,1,224.58159279319457,246.22106186212972,0.0,46.0,0.5,19.918407206805433
47,bus stop,6.7217,-9.6516,1,223.2441425673777,245.3294283782518,0.0,47.0,0.5,21.2558574326223
48,bus stop,6.7217,12.7484,1,218.45439183206847,242.13626122137896,0.0,48.0,0.5,26.04560816793154
49,bus stop,8.1217,-1.2516,1,229.64896363975595,249.59930909317063,0.0,49.0,0.5,14.851036360244048
50,bus stop,10.9217,-18.0516,1,206.37030530227062,234.08020353484707,0.0,50.0,0.5,38.129694697729384
51,bus stop,10.9217,22.5484,1,199.22129154993235,229.31419436662156,0.0,51.0,0.5,45.278708450067654
52,bus stop,10.9217,23.9484,1,196.93143498586497,227.78762332390997,0.0,52.0,0.5,47.56856501413503
53,bus stop,12.3217,-18.0516,1,205.00121236662497,233.16747491108333,0.0,53.0,0.5,39.498787633375024
54,bus stop,12.3217,-9.6516,1,216.2136819925825,240.64245466172167,0.0,54.0,0.5,28.2863180074175
55,bus stop,12.3217,-8.2516,1,217.69975222179298,241.63316814786197,0.0,55.0,0.5,26.80024777820703
56,bus stop,15.1217,-22.2516,1,195.8791765224874,227.08611768165827,0.0,56.0,0.5,48.620823477512616
57,bus stop,15.1217,-20.8516,1,197.95008274515712,228.46672183010475,0.0,57.0,0.5,46.54991725484288
58,bus stop,15.1217,4.3484,1,216.06416218562057,240.54277479041372,0.0,58.0,0.5,28.435837814379415
59,bus stop,15.1217,15.5484,1,205.30276905544028,233.36851270362686,0.0,59.0,0.5,39.19723094455972
60,bus stop,16.5217,-12.4516,1,207.1113681535128,234.5742454356752,0.0,60.0,0.5,37.38863184648718
61,bus stop,16.5217,15.5484,1,203.4986271156199,232.1657514104133,0.0,61.0,0.5,41.001372884380075
62,bus stop,17.9217,-12.4516,1,205.06140880633382,233.2076058708892,0.0,62.0,0.5,39.43859119366619
63,bus stop,17.9217,-9.6516,1,207.71320336675424,234.9754689111695,0.0,63.0,0.5,36.786796633245764
64,bus stop,19.3217,-9.6516,1,205.46714063982898,233.47809375988598,0.0,64.0,0.5,39.03285936017102
65,bus stop,19.3217,5.7484,1,208.0686589350524,235.21243929003495,0.0,65.0,0.5,36.43134106494758
66,bus stop,20.7217,5.7484,1,205.63688980032885,233.5912598668859,0.0,66.0,0.5,38.863110199671155
67,bus stop,22.1217,12.7484,1,198.35753795059279,228.73835863372852,0.0,67.0,0.5,46.14246204940721
68,bus stop,23.5217,-15.2516,1,193.8369014924245,225.72460099494964,0.0,68.0,0.5,50.66309850757552
69,bus stop,23.5217,-13.8516,1,195.16770867149714,226.61180578099808,0.0,69.0,0.5,49.33229132850286
70,bus stop,27.7217,7.1484,1,192.7617071801339,225.0078047867559,0.0,70.0,0.5,51.73829281986612
71,bus stop,27.7217,8.5484,1,192.07267248710428,224.54844832473617,0.0,71.0,0.5,52.42732751289572
72,bus stop,27.7217,9.9484,1,191.2721744227627,224.01478294850847,0.0,72.0,0.5,53.22782557723728
73,transit stop,0.0,0.0,1,245.0,260.0,0.0,73.0,0.0,0.0
74,charger,0.0,0.0,0,0.0,0.0,0.83,74.0,0.0,0.0
75,depot,0.0,0.0,0,0.0,265.0,0.0,75.0,0.0,0.0
76,customer,2.21075,8.91388,1,0.0,0.0,0.0,0.0,0.0,0.0
77,customer,-17.98412,16.13271,1,0.0,0.0,0.0,0.0,0.0,0.0
78,customer,-8.25237,28.15712,1,0.0,0.0,0.0,0.0,0.0,0.0
79,customer,-16.11045,-12.87551,1,0.0,0.0,0.0,0.0,0.0,0.0
80,customer,2.64513,-9.76911,1,0.0,0.0,0.0,0.0,0.0,0.0
81,customer,-1.3989,12.1823,1,0.0,0.0,0.0,0.0,0.0,0.0
82,customer,-9.37536,1.63268,1,0.0,0.0,0.0,0.0,0.0,0.0
83,customer,11.96263,-9.07371,1,0.0,0.0,0.0,0.0,0.0,0.0
84,customer,-16.02432,-21.88172,1,0.0,0.0,0.0,0.0,0.0,0.0
85,customer,28.171,6.79418,1,0.0,0.0,0.0,0.0,0.0,0.0
86,customer,-5.95557,-8.67694,1,0.0,0.0,0.0,0.0,0.0,0.0
87,customer,17.31509,-12.19344,1,0.0,0.0,0.0,0.0,0.0,0.0
88,customer,-22.45532,-5.87273,1,0.0,0.0,0.0,0.0,0.0,0.0
89,customer,-25.87307,-3.50952,1,0.0,0.0,0.0,0.0,0.0,0.0
90,customer,4.13904,7.4187,1,0.0,0.0,0.0,0.0,0.0,0.0
91,customer,3.1739,-9.03669,1,0.0,0.0,0.0,0.0,0.0,0.0
92,customer,14.74806,-21.63504,1,0.0,0.0,0.0,0.0,0.0,0.0
93,customer,10.86207,23.07434,1,0.0,0.0,0.0,0.0,0.0,0.0
94,customer,-28.2783,4.68111,1,0.0,0.0,0.0,0.0,0.0,0.0
95,customer,27.87939,9.52151,1,0.0,0.0,0.0,0.0,0.0,0.0
96,customer,22.39376,12.35218,1,0.0,0.0,0.0,0.0,0.0,0.0
