busStop_ID,busStop_X,busStop_Y
1,-2.98106,-0.83078
2,-2.98106,0.16922
3,-2.98106,1.16922
4,-2.98106,2.16922
5,-1.98106,-2.83078
6,-1.98106,-1.83078
7,-1.98106,-0.83078
8,-1.98106,0.16922
9,-1.98106,1.16922
10,-1.98106,2.16922
11,-1.98106,3.16922
12,-0.98106,-2.83078
13,-0.98106,-1.83078
14,-0.98106,-0.83078
15,-0.98106,0.16922
16,-0.98106,1.16922
17,-0.98106,2.16922
18,-0.98106,3.16922
19,0.01894,-2.83078
20,0.01894,-1.83078
21,0.01894,-0.83078
22,0.01894,1.16922
23,0.01894,2.16922
24,0.01894,3.16922
25,1.01894,-2.83078
26,1.01894,-1.83078
27,1.01894,-0.83078
28,1.01894,0.16922
29,1.01894,1.16922
30,1.01894,2.16922
31,1.01894,3.16922
32,2.01894,-2.83078
33,2.01894,-1.83078
34,2.01894,-0.83078
35,2.01894,0.16922
36,2.01894,1.16922
37,2.01894,2.16922
38,2.01894,3.16922
39,3.01894,-1.83078
40,3.01894,-0.83078
41,3.01894,0.16922
42,3.01894,1.16922
43,3.01894,2.16922
