busStop_ID,busStop_X,busStop_Y
1,-6.53841,3.54026
2,-6.53841,4.94026
3,-5.13841,4.94026
4,-3.73841,-7.65974
5,-3.73841,-6.25974
6,-3.73841,-4.85974
7,-2.33841,-4.85974
8,-2.33841,-2.05974
9,-0.93841,-7.65974
10,-0.93841,-2.05974
11,0.46159,-7.65974
12,0.46159,-3.45974
13,1.86159,-7.65974
14,1.86159,-6.25974
15,1.86159,-2.05974
16,3.26159,-4.85974
17,3.26159,-2.05974
18,3.26159,0.74026
19,3.26159,6.34026
20,4.66159,0.74026
21,4.66159,4.94026
22,4.66159,6.34026
23,6.06159,-3.45974
24,6.06159,-2.05974
25,6.06159,-0.65974
26,7.46159,-3.45974
