node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
167,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1258.2329162830174,0.0,0.0,1,Int64[]
15,bus stop,-2.72532,4.14064,5.972340162774286,235.54148975583857,0.0,236.04148975583857,8.958510244161431,2,2,235.54148975583857,253.5276598372257,0.5,8.958510244161427,1,"[192, 235]"
24,bus stop,-2.12532,3.94064,236.80348437274662,236.90282515855685,0.0,237.40282515855685,7.597174841443149,3,1,236.4086123606978,254.10574157379853,0.5,8.091387639302221,1,[254]
34,bus stop,-1.92532,3.54064,237.94163671940018,237.94163671940018,0.0,238.44163671940018,6.657704066410048,4,1,237.2163991498592,254.64426609990613,0.5,7.283600850140807,1,[180]
49,bus stop,-1.32532,2.54064,239.8466853687605,239.8466853687605,0.0,240.3466853687605,4.65331463123951,5,1,239.32131160682036,256.0475410712136,0.5,5.178688393179653,1,[175]
47,bus stop,-1.32532,1.94064,241.06957693502554,241.06957693502554,0.0,241.56957693502554,3.52976385078469,6,1,240.25299024153253,256.6686601610217,0.5,4.247009758467471,1,[264]
46,bus stop,-1.32532,1.54064,242.0515046458689,242.0515046458689,0.0,242.5515046458689,2.5478361399413245,7,1,240.82725696880334,257.0515046458689,0.5,3.6727430311966636,1,[249]
165,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,6,-1,245.0,260.0,0.0,8.091387639302221,1,Int64[]
165,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,5,-1,245.0,260.0,0.0,5.178688393179653,1,Int64[]
165,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,4,-1,245.0,260.0,0.0,4.247009758467471,1,Int64[]
165,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-1,245.0,260.0,0.0,3.6727430311966636,1,Int64[]
165,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-2,245.0,260.0,0.0,8.958510244161427,1,Int64[]
165,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,7.283600850140807,1,Int64[]
167,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1258.2329162830174,0.0,0.0,1,Int64[]
