node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
104,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1258.340283284022,0.0,0.0,1,Int64[]
11,bus stop,-6.78778,0.03888,8.178182349698904,232.23272647545164,0.0,232.73272647545164,12.267273524548358,1,1,232.23272647545164,251.32181765030109,0.5,12.267273524548356,1,[133]
19,bus stop,-5.38778,0.03888,234.41947346340345,234.76279466813043,0.0,235.26279466813043,9.737205331869575,4,3,234.76279466813043,253.00852977875363,0.5,9.737205331869568,1,"[130, 157, 188]"
27,bus stop,-3.98778,-1.36112,237.64821513478384,237.64821513478384,0.0,238.14821513478384,6.85178486521616,6,2,236.8849289926525,254.42328599510168,0.5,7.615071007347495,1,"[146, 203]"
38,bus stop,-2.58778,-1.36112,239.83496212273565,240.9772161886669,0.0,241.4772161886669,3.522783811333113,7,1,239.21582428300033,255.9772161886669,0.5,5.2841757169996635,1,[147]
102,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,6,-1,245.0,260.0,0.0,5.2841757169996635,1,Int64[]
102,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-3,245.0,260.0,0.0,9.737205331869568,1,Int64[]
102,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-2,245.0,260.0,0.0,7.615071007347495,1,Int64[]
102,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,12.267273524548356,1,Int64[]
104,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1258.340283284022,0.0,0.0,1,Int64[]
