node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
279,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1138.9773380720962,0.0,0.0,1,Int64[]
208,bus stop,0.53673,-14.65757,17.671558651986352,97.99266202202047,0.0,98.49266202202047,26.50733797797953,1,1,97.99266202202047,121.82844134801365,0.5,26.507337977979528,2,[352]
217,bus stop,1.93673,-13.25757,100.87808248867388,100.87808248867388,0.0,101.37808248867388,23.621917511326117,2,1,100.28622892944641,123.35748595296427,0.5,24.21377107055359,2,[355]
210,bus stop,0.53673,-11.85757,103.7635029553273,103.7635029553273,0.0,104.2635029553273,20.736497044672703,3,1,103.04871459020697,125.19914306013797,0.5,21.451285409793037,2,[379]
188,bus stop,-2.26327,-9.05757,109.03434388863413,109.03434388863413,0.0,109.53434388863413,15.465656111365874,5,2,107.62760733862314,128.25173822574877,0.5,16.872392661376857,2,"[351, 371]"
201,bus stop,-0.86327,-7.65757,111.91976435528754,111.91976435528754,0.0,112.41976435528754,12.58023564471246,6,1,110.57335591356244,130.21557060904163,0.5,13.926644086437562,2,[373]
211,bus stop,0.53673,-7.65757,114.10651134323935,115.25137706084975,0.0,115.75137706084975,9.248622939150252,7,1,110.62706559127462,130.25137706084973,0.5,13.872934408725381,2,[378]
275,transit stop,0.0,0.0,125.0,125.0,0.0,125.0,0.0,6,-1,125.0,140.0,0.0,13.872934408725381,2,Int64[]
275,transit stop,0.0,0.0,125.0,125.0,0.0,125.0,0.0,5,-1,125.0,140.0,0.0,13.926644086437562,2,Int64[]
275,transit stop,0.0,0.0,125.0,125.0,0.0,125.0,0.0,3,-2,125.0,140.0,0.0,16.872392661376857,2,Int64[]
275,transit stop,0.0,0.0,125.0,125.0,0.0,125.0,0.0,2,-1,125.0,140.0,0.0,24.21377107055359,2,Int64[]
275,transit stop,0.0,0.0,125.0,125.0,0.0,125.0,0.0,1,-1,125.0,140.0,0.0,21.451285409793037,2,Int64[]
275,transit stop,0.0,0.0,125.0,125.0,0.0,125.0,0.0,0,-1,125.0,140.0,0.0,26.507337977979528,2,Int64[]
279,depot,0.0,0.0,125.0,125.0,0.0,125.0,0.0,0,0,0.0,1138.9773380720962,0.0,0.0,1,Int64[]
