node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
250,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1258.33462618278,0.0,0.0,1,Int64[]
77,bus stop,-1.26133,4.27298,5.367779046617714,236.44833143007344,0.0,236.94833143007344,8.051668569926562,2,2,236.44833143007344,254.13222095338227,0.5,8.051668569926571,1,"[270, 301]"
69,bus stop,-1.46133,2.87298,238.65220319196874,238.67480485501355,0.0,239.17480485501355,5.825195144986452,3,1,238.67480485501355,255.61653657000903,0.5,5.825195144986455,1,[366]
68,bus stop,-1.46133,2.27298,239.8976964212786,239.8976964212786,0.0,240.3976964212786,4.602303578721404,4,1,239.616493113181,256.2443287421207,0.5,4.8835068868190055,1,[384]
67,bus stop,-1.46133,1.87298,240.87962413212196,240.87962413212196,0.0,241.37962413212196,3.620375867878039,5,1,240.20672261017202,256.637815073448,0.5,4.293277389827978,1,[253]
76,bus stop,-1.26133,1.67298,241.72039848450103,241.9756763338661,0.0,242.4756763338661,2.5243236661339097,6,1,240.71351450079916,256.9756763338661,0.5,3.7864854992008485,1,[350]
248,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,5,-1,245.0,260.0,0.0,3.7864854992008485,1,Int64[]
248,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-2,245.0,260.0,0.0,8.051668569926571,1,Int64[]
248,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,4.8835068868190055,1,Int64[]
248,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,5.825195144986455,1,Int64[]
248,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,4.293277389827978,1,Int64[]
250,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1258.33462618278,0.0,0.0,1,Int64[]
