id,v_type,x,y,lyr,ei,li,chg_power,set_physical,s_t,Li
1,bus stop,-4.72664,-0.61666,1,235.8854883056954,253.75699220379693,0.0,1.0,0.5,8.614511694304605
2,bus stop,-3.32664,-3.41666,1,235.88194334995245,253.7546288999683,0.0,2.0,0.5,8.61805665004754
3,bus stop,-3.32664,-2.01666,1,237.46956564212317,254.81304376141543,0.0,3.0,0.5,7.030434357876841
4,bus stop,-3.32664,-0.61666,1,238.38557988002609,255.4237199200174,0.0,4.0,0.5,6.11442011997392
5,bus stop,-3.32664,2.18334,1,237.308794008776,254.70586267251733,0.0,5.0,0.5,7.1912059912240025
6,bus stop,-3.32664,3.58334,1,235.66361908529495,253.60907939019665,0.0,6.0,0.5,8.836380914705035
7,bus stop,-1.92664,-3.41666,1,237.41125953347142,254.77417302231427,0.0,7.0,0.5,7.08874046652859
8,bus stop,-1.92664,-2.01666,1,239.459528966576,256.1396859777173,0.0,8.0,0.5,5.040471033424007
9,bus stop,-1.92664,-0.61666,1,240.84411783807064,257.0627452253804,0.0,9.0,0.5,3.6558821619293473
10,bus stop,-1.92664,2.18334,1,239.23760657242474,255.9917377149498,0.0,10.0,0.5,5.262393427575262
11,bus stop,-1.92664,3.58334,1,237.147383550862,254.59825570057467,0.0,11.0,0.5,7.352616449138001
12,bus stop,-1.92664,4.98334,1,234.8443191842407,253.06287945616046,0.0,12.0,0.5,9.655680815759307
13,bus stop,-0.52664,-3.41666,1,238.2523923229518,255.3349282153012,0.0,13.0,0.5,6.247607677048192
14,bus stop,-0.52664,-2.01666,1,240.73320978506925,256.9888065233795,0.0,14.0,0.5,3.766790214930746
15,bus stop,-0.52664,-0.61666,1,243.03445072876252,258.52296715250833,0.0,15.0,0.5,1.4655492712374891
16,bus stop,-0.52664,2.18334,1,240.44104140559443,256.7940276037296,0.0,16.0,0.5,4.0589585944055715
17,bus stop,-0.52664,3.58334,1,237.95451843386246,255.13634562257496,0.0,17.0,0.5,6.545481566137534
18,bus stop,-0.52664,4.98334,1,235.4438124853593,253.4625416569062,0.0,18.0,0.5,9.056187514640687
19,bus stop,0.87336,-4.81666,1,235.65325518927347,253.6021701261823,0.0,19.0,0.5,8.846744810726541
20,bus stop,0.87336,-3.41666,1,238.12677622572664,255.25118415048442,0.0,20.0,0.5,6.3732237742733675
21,bus stop,0.87336,-2.01666,1,240.52833937578376,256.8522262505225,0.0,21.0,0.5,3.9716606242162453
22,bus stop,0.87336,-0.61666,1,242.56784724799604,258.2118981653307,0.0,22.0,0.5,1.9321527520039656
23,bus stop,0.87336,2.18334,1,240.25023242261997,256.66682161508,0.0,23.0,0.5,4.24976757738004
24,bus stop,0.87336,4.98334,1,235.35670125769775,253.40446750513183,0.0,24.0,0.5,9.143298742302235
25,bus stop,2.27336,-3.41666,1,237.0833713741515,254.555580916101,0.0,25.0,0.5,7.416628625848491
26,bus stop,2.27336,-2.01666,1,239.00796148859627,255.83864099239753,0.0,26.0,0.5,5.492038511403735
27,bus stop,2.27336,-0.61666,1,240.24305119200753,256.662034128005,0.0,27.0,0.5,4.256948807992466
28,bus stop,2.27336,2.18334,1,238.80360435375644,255.70240290250428,0.0,28.0,0.5,5.696395646243562
29,bus stop,2.27336,3.58334,1,236.83076878558938,254.38717919039294,0.0,29.0,0.5,7.669231214410608
30,bus stop,3.67336,-3.41666,1,235.4336998518311,253.45579990122073,0.0,30.0,0.5,9.066300148168903
31,bus stop,3.67336,-2.01666,1,236.92676388763206,254.45117592508802,0.0,31.0,0.5,7.5732361123679475
32,bus stop,3.67336,-0.61666,1,237.76850452300525,255.01233634867017,0.0,32.0,0.5,6.731495476994745
33,bus stop,3.67336,0.78334,1,237.712130171691,254.974753447794,0.0,33.0,0.5,6.787869828309001
34,bus stop,3.67336,2.18334,1,236.77728405536791,254.3515227035786,0.0,34.0,0.5,7.722715944632098
35,bus stop,3.67336,3.58334,1,235.22592184510924,253.3172812300728,0.0,35.0,0.5,9.274078154890772
36,bus stop,5.07336,-2.01666,1,234.63347362428163,252.9223157495211,0.0,36.0,0.5,9.866526375718378
37,bus stop,5.07336,-0.61666,1,235.26379575443065,253.34253050295376,0.0,37.0,0.5,9.23620424556934
38,bus stop,5.07336,0.78334,1,235.2226289114243,253.31508594094953,0.0,38.0,0.5,9.277371088575691
39,bus stop,5.07336,2.18334,1,234.5182777502804,252.84551850018693,0.0,39.0,0.5,9.981722249719596
40,transit stop,0.0,0.0,1,245.0,260.0,0.0,40.0,0.0,0.0
41,charger,0.0,0.0,0,0.0,0.0,0.83,41.0,0.0,0.0
42,depot,0.0,0.0,0,0.0,265.0,0.0,42.0,0.0,0.0
43,customer,-0.68403,3.80158,1,0.0,0.0,0.0,0.0,0.0,0.0
44,customer,2.00822,1.78479,1,0.0,0.0,0.0,0.0,0.0,0.0
45,customer,-3.57353,-2.31995,1,0.0,0.0,0.0,0.0,0.0,0.0
46,customer,2.90286,3.92485,1,0.0,0.0,0.0,0.0,0.0,0.0
47,customer,1.33673,-2.41843,1,0.0,0.0,0.0,0.0,0.0,0.0
48,customer,-2.10115,3.43036,1,0.0,0.0,0.0,0.0,0.0,0.0
49,customer,-0.88262,-1.44466,1,0.0,0.0,0.0,0.0,0.0,0.0
50,customer,4.18956,2.10858,1,0.0,0.0,0.0,0.0,0.0,0.0
51,customer,-1.51373,3.88462,1,0.0,0.0,0.0,0.0,0.0,0.0
52,customer,1.88525,-0.43214,1,0.0,0.0,0.0,0.0,0.0,0.0
53,customer,4.25536,-0.97776,1,0.0,0.0,0.0,0.0,0.0,0.0
54,customer,2.57264,-1.87817,1,0.0,0.0,0.0,0.0,0.0,0.0
55,customer,2.39705,-2.5945,1,0.0,0.0,0.0,0.0,0.0,0.0
56,customer,0.13556,2.63399,1,0.0,0.0,0.0,0.0,0.0,0.0
57,customer,-0.0282,-3.12024,1,0.0,0.0,0.0,0.0,0.0,0.0
58,customer,-3.71828,3.25631,1,0.0,0.0,0.0,0.0,0.0,0.0
59,customer,3.95453,-2.90914,1,0.0,0.0,0.0,0.0,0.0,0.0
60,customer,-1.88312,3.27746,1,0.0,0.0,0.0,0.0,0.0,0.0
61,customer,4.2152,0.88688,1,0.0,0.0,0.0,0.0,0.0,0.0
62,customer,-1.48172,-2.40837,1,0.0,0.0,0.0,0.0,0.0,0.0
63,customer,-1.10266,4.74805,1,0.0,0.0,0.0,0.0,0.0,0.0
64,customer,-0.55865,2.0219,1,0.0,0.0,0.0,0.0,0.0,0.0
