node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
154,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1257.6668822343286,0.0,0.0,1,Int64[]
23,bus stop,-13.87917,-25.25386,34.71863565944482,192.42204651083279,0.0,192.92204651083279,52.077953489167214,1,1,192.42204651083279,224.78136434055517,0.5,52.07795348916723,1,[228]
44,bus stop,-6.87917,-26.65386,201.5228023168929,201.5228023168929,0.0,202.0228023168929,42.97719768310711,2,1,194.75190070638652,226.33460047092436,0.5,49.74809929361348,1,[248]
63,bus stop,-1.27917,-25.25386,208.97743831191065,208.97743831191065,0.0,209.47743831191065,35.522561688089354,3,1,198.80198349914687,229.03465566609793,0.5,45.69801650085312,1,[252]
50,bus stop,-4.07917,-18.25386,218.56084882996885,218.56084882996885,0.0,219.06084882996885,25.939151170031153,4,1,210.69742529237234,236.9649501949149,0.5,33.802574707627656,1,[206]
70,bus stop,0.12083,-15.45386,225.14250158376353,225.14250158376353,0.0,225.64250158376353,19.357498416236467,5,1,216.57048368118316,240.8803224541221,0.5,27.92951631881683,1,[155]
71,bus stop,0.12083,-12.65386,229.01599555966715,229.25369050418675,0.0,229.75369050418675,15.24630949581325,6,1,221.63053575628012,244.25369050418675,0.5,22.869464243719868,1,[233]
152,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,5,-1,245.0,260.0,0.0,22.869464243719868,1,Int64[]
152,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,4,-1,245.0,260.0,0.0,27.92951631881683,1,Int64[]
152,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-1,245.0,260.0,0.0,33.802574707627656,1,Int64[]
152,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,45.69801650085312,1,Int64[]
152,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,49.74809929361348,1,Int64[]
152,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,52.07795348916723,1,Int64[]
154,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1257.6668822343286,0.0,0.0,1,Int64[]
