busStop_ID,busStop_X,busStop_Y
1,-10.6666,-4.13539
2,-10.6666,-2.73539
3,-10.6666,-1.33539
4,-10.6666,2.86461
5,-10.6666,4.26461
6,-9.2666,-1.33539
7,-9.2666,0.06461
8,-9.2666,4.26461
9,-7.8666,-6.93539
10,-7.8666,-1.33539
11,-7.8666,0.06461
12,-7.8666,1.46461
13,-7.8666,2.86461
14,-7.8666,4.26461
15,-7.8666,5.66461
16,-6.4666,-6.93539
17,-6.4666,-2.73539
18,-6.4666,-1.33539
19,-6.4666,4.26461
20,-6.4666,5.66461
21,-6.4666,7.06461
22,-6.4666,8.46461
23,-6.4666,9.86461
24,-5.0666,-9.73539
25,-5.0666,-6.93539
26,-5.0666,-5.53539
27,-5.0666,-4.13539
28,-5.0666,-2.73539
29,-5.0666,0.06461
30,-5.0666,1.46461
31,-5.0666,2.86461
32,-5.0666,4.26461
33,-5.0666,8.46461
34,-5.0666,9.86461
35,-3.6666,-11.13539
36,-3.6666,-9.73539
37,-3.6666,-4.13539
38,-3.6666,-2.73539
39,-3.6666,-1.33539
40,-3.6666,0.06461
41,-3.6666,1.46461
42,-3.6666,2.86461
43,-3.6666,4.26461
44,-3.6666,9.86461
45,-2.2666,-4.13539
46,-2.2666,-2.73539
47,-2.2666,4.26461
48,-2.2666,9.86461
49,-0.8666,-11.13539
50,-0.8666,-8.33539
51,-0.8666,-5.53539
52,-0.8666,2.86461
53,-0.8666,4.26461
54,-0.8666,5.66461
55,-0.8666,8.46461
56,-0.8666,9.86461
57,0.5334,-11.13539
58,0.5334,-8.33539
59,0.5334,-6.93539
60,0.5334,-2.73539
61,0.5334,-1.33539
62,0.5334,2.86461
63,0.5334,7.06461
64,0.5334,8.46461
65,0.5334,9.86461
66,0.5334,11.26461
67,1.9334,-11.13539
68,1.9334,-9.73539
69,1.9334,-6.93539
70,1.9334,-5.53539
71,1.9334,-4.13539
72,1.9334,-1.33539
73,1.9334,0.06461
74,1.9334,1.46461
75,1.9334,2.86461
76,1.9334,5.66461
77,1.9334,11.26461
78,3.3334,-11.13539
79,3.3334,-9.73539
80,3.3334,-8.33539
81,3.3334,-1.33539
82,3.3334,5.66461
83,3.3334,7.06461
84,3.3334,8.46461
85,4.7334,-9.73539
86,4.7334,-8.33539
87,4.7334,-6.93539
88,4.7334,-5.53539
89,4.7334,-4.13539
90,4.7334,-1.33539
91,4.7334,2.86461
92,4.7334,4.26461
93,4.7334,7.06461
94,4.7334,8.46461
95,6.1334,-6.93539
96,6.1334,-4.13539
97,6.1334,0.06461
98,6.1334,1.46461
99,6.1334,2.86461
100,6.1334,5.66461
101,6.1334,7.06461
102,6.1334,8.46461
103,7.5334,-6.93539
104,7.5334,-5.53539
105,7.5334,-4.13539
106,7.5334,-2.73539
107,7.5334,2.86461
108,7.5334,4.26461
109,7.5334,5.66461
110,7.5334,8.46461
111,8.9334,2.86461
112,8.9334,4.26461
113,8.9334,5.66461
114,8.9334,7.06461
115,10.3334,0.06461
116,10.3334,2.86461
117,10.3334,5.66461
118,11.7334,0.06461
