id,v_type,x,y,lyr,ei,li,chg_power,set_physical,s_t,Li
1,bus stop,-16.13304,-1.35783,1,215.2408197490563,239.99387983270418,0.0,1.0,0.5,29.259180250943714
2,bus stop,-16.13304,0.04217,1,215.3438040112282,240.06253600748545,0.0,2.0,0.5,29.156195988771806
3,bus stop,-16.13304,1.44217,1,215.2276424007175,239.98509493381167,0.0,3.0,0.5,29.272357599282493
4,bus stop,-11.93304,-1.35783,1,222.7951020272812,245.03006801818745,0.0,4.0,0.5,21.704897972718808
5,bus stop,-11.93304,0.04217,1,222.9341304004547,245.12275360030316,0.0,5.0,0.5,21.56586959954528
6,bus stop,-9.13304,-12.55783,1,216.4377724637519,240.79184830916793,0.0,6.0,0.5,28.06222753624809
7,bus stop,-7.73304,-12.55783,1,217.84726379518054,241.73150919678702,0.0,7.0,0.5,26.652736204819465
8,bus stop,-6.33304,-8.35783,1,225.5490079224385,246.86600528162566,0.0,8.0,0.5,18.9509920775615
9,bus stop,-6.33304,-6.95783,1,227.49679030972223,248.16452687314816,0.0,9.0,0.5,17.003209690277775
10,bus stop,-6.33304,-5.55783,1,229.27235415024853,249.34823610016568,0.0,10.0,0.5,15.227645849751482
11,bus stop,-0.73304,-5.55783,1,234.36874143842178,252.74582762561454,0.0,11.0,0.5,10.131258561578209
12,bus stop,-0.73304,-4.15783,1,236.8699621428469,254.41330809523126,0.0,12.0,0.5,7.6300378571531
13,bus stop,0.66696,5.64217,1,234.23231230324203,252.65487486882802,0.0,13.0,0.5,10.267687696757973
14,bus stop,2.06696,-9.75783,1,226.47407423478143,247.48271615652095,0.0,14.0,0.5,18.02592576521856
15,bus stop,2.06696,5.64217,1,233.64061333736245,252.26040889157497,0.0,15.0,0.5,10.859386662637554
16,bus stop,2.06696,7.04217,1,231.23630855312783,250.65753903541855,0.0,16.0,0.5,13.263691446872167
17,bus stop,3.46696,-9.75783,1,225.78535634723906,247.02357089815936,0.0,17.0,0.5,18.71464365276095
18,bus stop,3.46696,7.04217,1,230.31446517911695,250.04297678607796,0.0,18.0,0.5,14.185534820883047
19,bus stop,6.26696,-8.35783,1,225.62089145581353,246.913927637209,0.0,19.0,0.5,18.879108544186472
20,bus stop,6.26696,5.64217,1,229.26034781640152,249.340231877601,0.0,20.0,0.5,15.239652183598475
21,bus stop,7.66696,-13.95783,1,215.72001178650999,240.31334119100666,0.0,21.0,0.5,28.779988213490014
22,bus stop,7.66696,-8.35783,1,224.00283715490724,245.83522476993815,0.0,22.0,0.5,20.497162845092756
23,bus stop,7.66696,-4.15783,1,228.73770766163932,248.99180510775955,0.0,23.0,0.5,15.76229233836067
24,bus stop,9.06696,-8.35783,1,222.21436226446576,244.64290817631053,0.0,24.0,0.5,22.28563773553423
25,bus stop,9.06696,-6.95783,1,223.845250223563,245.73016681570866,0.0,25.0,0.5,20.654749776437008
26,bus stop,9.06696,-4.15783,1,226.47319150983293,247.48212767322195,0.0,26.0,0.5,18.026808490167078
27,bus stop,10.46696,9.84217,1,218.53460674924014,242.18973783282675,0.0,27.0,0.5,25.965393250759867
28,bus stop,13.26696,5.64217,1,218.4454050479797,242.13027003198647,0.0,28.0,0.5,26.054594952020285
29,bus stop,14.66696,-2.75783,1,217.52894194337927,241.5192946289195,0.0,29.0,0.5,26.971058056620723
30,bus stop,16.06696,-2.75783,1,215.0386858099384,239.85912387329228,0.0,30.0,0.5,29.461314190061575
31,transit stop,0.0,0.0,1,245.0,260.0,0.0,31.0,0.0,0.0
32,charger,0.0,0.0,0,0.0,0.0,0.83,32.0,0.0,0.0
33,depot,0.0,0.0,0,0.0,265.0,0.0,33.0,0.0,0.0
34,customer,-15.64534,0.71703,1,0.0,0.0,0.0,0.0,0.0,0.0
35,customer,-1.1644,-4.96056,1,0.0,0.0,0.0,0.0,0.0,0.0
36,customer,-8.68955,-12.32164,1,0.0,0.0,0.0,0.0,0.0,0.0
37,customer,-6.02673,-6.39635,1,0.0,0.0,0.0,0.0,0.0,0.0
38,customer,6.52741,-8.35258,1,0.0,0.0,0.0,0.0,0.0,0.0
39,customer,6.03228,5.89621,1,0.0,0.0,0.0,0.0,0.0,0.0
40,customer,8.4542,-8.5739,1,0.0,0.0,0.0,0.0,0.0,0.0
41,customer,15.25702,-3.27976,1,0.0,0.0,0.0,0.0,0.0,0.0
42,customer,8.82216,-7.86258,1,0.0,0.0,0.0,0.0,0.0,0.0
43,customer,2.68267,6.66581,1,0.0,0.0,0.0,0.0,0.0,0.0
44,customer,15.60046,-2.34548,1,0.0,0.0,0.0,0.0,0.0,0.0
45,customer,-11.77553,-0.42563,1,0.0,0.0,0.0,0.0,0.0,0.0
46,customer,2.84014,-9.39731,1,0.0,0.0,0.0,0.0,0.0,0.0
47,customer,12.91059,5.64065,1,0.0,0.0,0.0,0.0,0.0,0.0
48,customer,1.6047,5.32133,1,0.0,0.0,0.0,0.0,0.0,0.0
49,customer,-6.1524,-8.0903,1,0.0,0.0,0.0,0.0,0.0,0.0
50,customer,8.5621,-4.20618,1,0.0,0.0,0.0,0.0,0.0,0.0
51,customer,-16.13304,-1.01847,1,0.0,0.0,0.0,0.0,0.0,0.0
52,customer,7.89476,-13.95783,1,0.0,0.0,0.0,0.0,0.0,0.0
53,customer,10.31449,9.44671,1,0.0,0.0,0.0,0.0,0.0,0.0
54,dummy charger,0.0,0.0,0,0.0,0.0,0.83,32.0,0.0,0.0
55,dummy charger,0.0,0.0,0,0.0,0.0,0.83,32.0,0.0,0.0
56,dummy charger,0.0,0.0,0,0.0,0.0,0.83,32.0,0.0,0.0
