cus,pickup_bus_node,drop_off_transit_node,ride_time,cus_walking_time
25,14,22,2.3780990780750813,3.6761746214986655
26,17,22,5.23238752414801,4.568936797572018
27,15,22,1.4615020075796679,7.068966046661853
28,8,22,5.568276768749229,7.050923086639252
29,7,22,2.4329445855516667,5.458130648217427
30,20,22,5.203943894320247,10.140893049130831
31,7,22,2.4329445855516667,6.751598592710723
32,5,22,2.695871430094627,6.4952372457742245
33,13,22,5.783264178076109,5.736721222146223
34,10,22,1.9016896684281903,6.654917576096392
35,14,22,2.3780990780750813,2.959578070087216
36,14,22,2.3780990780750813,5.961076311862458
37,13,22,5.783264178076109,4.300911738860391
38,18,22,5.487728558384816,1.5888023127272108
39,14,22,2.3780990780750813,2.694428795287038
40,14,22,2.3780990780750813,5.617337915731577
41,7,22,2.4329445855516667,5.4810458944334535
42,4,22,6.088839916104803,6.080382938450558
43,6,22,1.936067059948698,9.576576288620306
44,4,22,6.088839916104803,6.606258880893488
45,19,22,4.711325582020692,6.912535771758997
46,2,22,5.4269920472457045,11.49341466331209
47,11,22,1.5059615479059403,7.721702977450783
48,12,22,3.1826112992709454,8.330244329444083
49,14,22,2.3780990780750813,9.442041202839803
50,8,22,5.568276768749229,7.316047138318874
51,20,22,5.203943894320247,7.895265533269318
52,19,22,4.711325582020692,7.454823973145722
53,14,22,2.3780990780750813,9.74560149849531
54,14,22,2.3780990780750813,8.305911968785725
55,6,22,1.936067059948698,5.283566066646922
56,10,22,1.9016896684281903,8.160837541826393
57,2,22,5.4269920472457045,1.6991764705882353
58,11,22,1.5059615479059403,9.627615700839174
59,17,22,5.23238752414801,1.3101655776391203
60,12,22,3.1826112992709454,3.215445219324613
61,5,22,2.695871430094627,4.564757140403534
62,5,22,2.695871430094627,3.7314400589443775
63,16,22,2.075295596753932,1.7382228684735528
64,6,22,1.936067059948698,4.815626698392424
65,6,22,1.936067059948698,2.1458472778351196
66,10,22,1.9016896684281903,9.386104096889563
67,14,22,2.3780990780750813,4.534319312344201
68,13,22,5.783264178076109,7.130503854426634
69,14,22,2.3780990780750813,7.63168036660296
70,10,22,1.9016896684281903,7.5415833504991445
71,2,22,5.4269920472457045,6.514977347683601
72,14,22,2.3780990780750813,3.578314424089513
73,2,22,5.4269920472457045,2.764991747423814
74,19,22,4.711325582020692,7.595341238282289
75,16,22,2.075295596753932,5.222325152649918
76,18,22,5.487728558384816,6.309740339800785
77,18,22,5.487728558384816,3.25807413766249
78,2,22,5.4269920472457045,9.3972880664296
79,7,22,2.4329445855516667,3.573614875763311
80,7,22,2.4329445855516667,8.434296939992828
81,1,22,6.113167646284353,6.557116866850575
82,10,22,1.9016896684281903,2.553461069318652
83,3,22,5.85975135959697,5.810536864820617
84,6,22,1.936067059948698,6.928562804281416
85,3,22,5.85975135959697,5.773847733276209
86,5,22,2.695871430094627,0.17415492446745015
87,7,22,2.4329445855516667,9.870016463142244
