node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
19,depot,7.29464,-0.92541,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1251.292521613659,0.0,0.0,1,Int64[]
14,bus stop,21.81964,-4.60041,18.05144380132867,204.199992106851,0.0,204.699992106851,40.300007893149,1,1,204.199992106851,232.633328071234,0.5,40.300007893149,1,[21]
15,bus stop,23.21964,-6.00041,207.0854125735044,207.0854125735044,0.0,207.5854125735044,37.414587426495586,2,1,201.15827210321274,230.60551473547517,0.5,43.34172789678726,1,[29]
12,bus stop,14.81964,-8.80041,218.253337210217,218.253337210217,0.0,218.753337210217,26.246662789782988,3,1,213.35116599955154,238.73411066636768,0.5,31.148834000448467,1,[27]
8,bus stop,7.81964,-1.80041,230.68043954348408,234.83225460325306,0.0,235.33225460325306,9.667745396746938,4,1,229.99838190487958,249.83225460325306,0.5,14.501618095120412,1,[22]
17,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-1,245.0,260.0,0.0,14.501618095120412,1,Int64[]
17,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,31.148834000448467,1,Int64[]
17,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,40.300007893149,1,Int64[]
17,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,43.34172789678726,1,Int64[]
19,depot,7.29464,-0.92541,253.85916291740838,253.85916291740838,0.0,253.85916291740838,0.0,0,0,0.0,1251.292521613659,0.0,0.0,1,Int64[]
