passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime,DistanceFromStation
1,-3.58154,5.85645,1,13,6.86479853575359
3,4.41284,10.73778,1,13,11.6091823578315
4,-0.00305,-14.04835,1,13,14.0483528409692
6,-3.99549,-7.68999,1,13,8.66602234631618
7,10.78771,-0.06826,1,13,10.7879260062732
11,10.76444,2.23708,1,13,10.9944433278699
13,4.87001,-2.38606,1,13,5.42311814792694
15,-10.9858,-5.69759,1,13,12.3753944455162
16,9.59676,3.88572,1,13,10.3535786386201
19,7.1513,1.9253,1,13,7.40593047009022
21,5.33587,8.14149,1,13,9.7342378266668
22,7.55171,12.05193,1,13,14.2224287769503
23,-3.9214,-10.12083,1,13,10.8539698421087
25,-5.54487,4.61193,1,13,7.21217505442093
29,-4.83806,1.67,1,13,5.11817847723966
32,13.19713,3.37649,1,13,13.6222192526065
33,13.83224,-2.8624,1,13,14.1253009869862
34,7.90352,-3.70323,1,13,8.7280877438107
35,-1.70303,-13.05329,1,13,13.1639208904734
38,0.06217,11.90845,1,13,11.9086123848645
41,14.37679,-3.81127,1,13,14.8733999959578
43,-13.12587,-0.38816,1,13,13.1316029652718
44,-6.0506,-7.04617,1,13,9.28753133298879
46,3.49299,-7.06848,1,13,7.88443963505676
47,0.09807,-5.11547,1,13,5.11640551388757
48,-9.58386,1.48515,1,13,9.69824761923158
50,2.54005,13.9456,1,13,14.1750346897898
53,-10.66092,8.04831,1,13,13.3577847383339
54,-3.94021,-8.42616,1,13,9.30189978432518
55,6.38157,11.46662,1,13,13.1227967674987
56,-10.08879,-5.2564,1,13,11.3760010549084
57,2.54268,9.07114,1,13,9.42076719203362
58,4.70848,9.45903,1,13,10.5661251353524
61,-2.78268,-12.38158,1,13,12.690424773575
62,7.61412,-9.24539,1,13,11.9771498856769
63,1.05061,2.90666,1,13,3.0907070637896
65,-6.87626,-7.27634,1,13,10.0113935283564
68,11.82147,7.511,1,13,14.0057954639514
72,-1.95062,1.71578,1,13,2.59784493974188
75,5.51576,10.09972,1,13,11.5077286058533
76,-6.15023,8.88869,1,13,10.8089801461716
77,3.9738,8.79018,1,13,9.64667707300105
79,-4.59111,-4.62757,1,13,6.51864236473961
82,-9.76169,-0.03914,1,13,9.76176616939605
83,-9.88821,-9.86881,1,13,13.9703324695246
84,-6.66077,3.0362,1,13,7.32013719967679
85,-1.875,8.58523,1,13,8.78759723031323
87,4.95729,3.50309,1,13,6.07012092134913
92,-12.57592,5.36574,1,13,13.6727777851743
94,-6.22751,-7.41142,1,13,9.68044897119956
96,8.8125,-11.52103,1,13,14.5049715886909
97,13.12572,-6.76597,1,13,14.7669496498582
98,7.47823,1.56064,1,13,7.63934202270792
99,-8.74864,-4.69322,1,13,9.92799259613239
100,10.81182,5.09241,1,13,11.9510698369801
103,-1.75407,-5.38383,1,13,5.66236772625462
104,10.25732,-0.80726,1,13,10.2890332419477
106,-6.42838,-10.09278,1,13,11.9661359158209
108,-5.77927,3.81287,1,13,6.92372333073671
109,0.03428,11.50318,1,13,11.503231638935
112,-10.48746,-2.58629,1,13,10.8016520462675
113,-2.03436,-0.87003,1,13,2.21259135574872
114,-9.49141,7.88393,1,13,12.3386869712037
116,11.03813,0.79102,1,13,11.0664350698705
118,-9.9597,9.06392,1,13,13.4666409454484
119,5.91987,5.64075,1,13,8.17697346980499
122,3.28287,10.75632,1,13,11.2461395942479
123,-5.17363,2.97087,1,13,5.96594379571572
124,-7.47334,12.00421,1,13,14.1404302898542
126,4.93049,-10.7403,1,13,11.8179414203379
129,-4.07316,10.32611,1,13,11.1004131393866
130,-4.25877,-10.71677,1,13,11.5319636847987
131,-4.19597,9.86879,1,13,10.7237646760556
133,-0.35915,-6.63877,1,13,6.64847756755424
134,-7.2094,-3.48248,1,13,8.00644195393261
136,2.62669,-6.60595,1,13,7.10901016119559
139,11.07138,-3.68322,1,13,11.6679750310792
140,-12.08452,-1.51696,1,13,12.1793613878075
142,-3.55822,12.50112,1,13,12.997653235994
145,10.44302,8.53528,1,13,13.487315974816
149,2.96702,-12.62436,1,13,12.9683343183719
157,3.97413,-11.26944,1,13,11.9496472367839
158,-3.19607,-8.01778,1,13,8.63131870608353
163,3.80661,11.57118,1,13,12.1812332340148
169,8.10897,-10.18198,1,13,13.0164497443503
170,12.23193,3.23303,1,13,12.6519748848041
171,-13.27128,-6.80185,1,13,14.912815449246
172,-5.92182,-11.6285,1,13,13.0495150508137
