id,v_type,x,y,lyr,ei,li,chg_power,set_physical,s_t,Li
1,bus stop,-39.32684,1.64375,1,173.3653426879164,212.0768951252776,0.0,1.0,0.5,71.13465731208359
2,bus stop,-39.32684,3.04375,1,173.21484658795973,211.97656439197317,0.0,2.0,0.5,71.28515341204027
3,bus stop,-36.52684,12.84375,1,174.52564705255196,212.85043136836796,0.0,3.0,0.5,69.97435294744804
4,bus stop,-32.32684,-1.15625,1,186.0406419175994,220.52709461173293,0.0,4.0,0.5,58.4593580824006
5,bus stop,-28.12684,-16.55625,1,185.5159533968955,220.177302264597,0.0,5.0,0.5,58.9840466031045
6,bus stop,-22.52684,19.84375,1,190.24600866025645,223.33067244017099,0.0,6.0,0.5,54.25399133974354
7,bus stop,-21.12684,19.84375,1,192.11785778055028,224.57857185370017,0.0,7.0,0.5,52.382142219449726
8,bus stop,-21.12684,32.44375,1,174.5310539455321,212.8540359636881,0.0,8.0,0.5,69.96894605446789
9,bus stop,-19.72684,-29.15625,1,180.88053319843152,217.0870221322877,0.0,9.0,0.5,63.61946680156847
10,bus stop,-19.72684,-6.75625,1,206.81612952176891,234.37741968117928,0.0,10.0,0.5,37.6838704782311
11,bus stop,-19.72684,-5.35625,1,207.5582945107592,234.87219634050615,0.0,11.0,0.5,36.941705489240796
12,bus stop,-19.72684,7.24375,1,206.52151839089052,234.1810122605937,0.0,12.0,0.5,37.97848160910947
13,bus stop,-19.72684,8.64375,1,205.5768607557333,233.55124050382219,0.0,13.0,0.5,38.92313924426671
14,bus stop,-16.92684,-34.75625,1,174.6344180960503,212.92294539736685,0.0,14.0,0.5,69.86558190394972
15,bus stop,-16.92684,-22.15625,1,194.1104738383395,225.906982558893,0.0,15.0,0.5,50.3895261616605
16,bus stop,-15.52684,-34.75625,1,175.70461600363177,213.63641066908784,0.0,16.0,0.5,68.79538399636823
17,bus stop,-15.52684,35.24375,1,174.89928366191475,213.09952244127652,0.0,17.0,0.5,69.60071633808523
18,bus stop,-9.92684,-34.75625,1,179.1757598590679,215.95050657271193,0.0,18.0,0.5,65.3242401409321
19,bus stop,-8.52684,-34.75625,1,179.82483652165138,216.3832243477676,0.0,19.0,0.5,64.67516347834861
20,bus stop,-8.52684,0.24375,1,229.08375319457681,249.22250212971787,0.0,20.0,0.5,15.416246805423192
21,bus stop,-7.12684,0.24375,1,231.61263774728073,250.90842516485384,0.0,21.0,0.5,12.887362252719258
22,bus stop,-5.72684,-16.55625,1,212.83963376535104,238.3930891769007,0.0,22.0,0.5,31.660366234648947
23,bus stop,-5.72684,-15.15625,1,215.21906481679892,239.9793765445326,0.0,23.0,0.5,29.28093518320109
24,bus stop,-5.72684,-13.75625,1,217.57100893832657,241.5473392922177,0.0,24.0,0.5,26.92899106167344
25,bus stop,-4.32684,-13.75625,1,218.43853345494423,242.12568896996282,0.0,25.0,0.5,26.061466545055758
26,bus stop,-4.32684,25.44375,1,197.85717718786523,228.40478479191015,0.0,26.0,0.5,46.642822812134774
27,bus stop,-1.52684,25.44375,1,198.4346015369305,228.78973435795365,0.0,27.0,0.5,46.065398463069506
28,bus stop,-0.12684,-34.75625,1,181.6870817256054,217.6247211504036,0.0,28.0,0.5,62.812918274394605
29,bus stop,-0.12684,-15.15625,1,217.10822757547157,241.2388183836477,0.0,29.0,0.5,27.391772424528433
30,bus stop,-0.12684,25.44375,1,198.51674791449435,228.8444986096629,0.0,30.0,0.5,45.983252085505654
31,bus stop,1.27316,-15.15625,1,217.0127165281636,241.17514435210907,0.0,31.0,0.5,27.4872834718364
32,bus stop,4.07316,-38.95625,1,173.71335456542573,212.30890304361714,0.0,32.0,0.5,70.78664543457427
33,bus stop,5.47316,5.84375,1,230.0303255078967,249.8535503385978,0.0,33.0,0.5,14.469674492103298
34,bus stop,5.47316,7.24375,1,228.09225293050892,248.56150195367263,0.0,34.0,0.5,16.40774706949107
35,bus stop,5.47316,14.24375,1,216.92332736834743,241.11555157889828,0.0,35.0,0.5,27.57667263165257
36,bus stop,5.47316,33.84375,1,182.54195913480297,218.19463942320198,0.0,36.0,0.5,61.958040865197034
37,bus stop,5.47316,35.24375,1,180.04302289150385,216.52868192766923,0.0,37.0,0.5,64.45697710849615
38,bus stop,6.87316,-2.55625,1,231.24736197087324,250.66490798058217,0.0,38.0,0.5,13.252638029126759
39,bus stop,6.87316,-1.15625,1,231.90408864419953,251.10272576279968,0.0,39.0,0.5,12.595911355800476
40,bus stop,6.87316,14.24375,1,215.91807377446665,240.4453825163111,0.0,40.0,0.5,28.58192622553334
41,bus stop,11.07316,-37.55625,1,173.7385804180994,212.32572027873292,0.0,41.0,0.5,70.76141958190063
42,bus stop,12.47316,3.04375,1,221.29669140937472,244.0311276062498,0.0,42.0,0.5,23.203308590625294
43,bus stop,16.67316,-34.75625,1,174.83393473434688,213.0559564895646,0.0,43.0,0.5,69.6660652656531
44,bus stop,16.67316,-33.35625,1,177.10626309730895,214.57084206487264,0.0,44.0,0.5,67.39373690269103
45,bus stop,20.87316,33.84375,1,172.63933721218137,211.5928914747876,0.0,45.0,0.5,71.86066278781863
46,bus stop,23.67316,21.24375,1,187.0166127931456,221.17774186209706,0.0,46.0,0.5,57.4833872068544
47,bus stop,23.67316,22.64375,1,185.29682693360377,220.03121795573585,0.0,47.0,0.5,59.20317306639623
48,bus stop,26.47316,-22.15625,1,182.11191314449803,217.90794209633202,0.0,48.0,0.5,62.38808685550197
49,bus stop,26.47316,-20.75625,1,183.70480545836028,218.96987030557352,0.0,49.0,0.5,60.79519454163973
50,bus stop,29.27316,19.84375,1,180.58711725486876,216.89141150324585,0.0,50.0,0.5,63.91288274513124
51,bus stop,29.27316,21.24375,1,179.1338814228406,215.92258761522706,0.0,51.0,0.5,65.36611857715941
52,bus stop,30.67316,-9.55625,1,186.4385792114386,220.79238614095905,0.0,52.0,0.5,58.061420788561406
53,bus stop,34.87316,-9.55625,1,179.15276146292126,215.9351743086142,0.0,53.0,0.5,65.34723853707874
54,bus stop,36.27316,-9.55625,1,176.70930282716287,214.30620188477525,0.0,54.0,0.5,67.79069717283713
55,transit stop,0.0,0.0,1,245.0,260.0,0.0,55.0,0.0,0.0
56,charger,0.0,0.0,0,0.0,0.0,0.83,56.0,0.0,0.0
57,depot,-1.37128,-2.11551,0,0.0,265.0,0.0,57.0,0.0,0.0
58,customer,29.59183,20.69537,1,0.0,0.0,0.0,0.0,0.0,0.0
59,customer,16.95483,-34.08831,1,0.0,0.0,0.0,0.0,0.0,0.0
60,customer,-4.86619,-13.47083,1,0.0,0.0,0.0,0.0,0.0,0.0
61,customer,-15.6448,34.88318,1,0.0,0.0,0.0,0.0,0.0,0.0
62,customer,30.27765,-9.79112,1,0.0,0.0,0.0,0.0,0.0,0.0
