busStop_ID,busStop_X,busStop_Y
1,-14.43335,1.46852
2,-14.43335,2.86852
3,-14.43335,4.26852
4,-11.63335,-8.33148
5,-11.63335,-5.53148
6,-11.63335,8.46852
7,-10.23335,-5.53148
8,-10.23335,-2.73148
9,-10.23335,-1.33148
10,-8.83335,-1.33148
11,-8.83335,5.66852
12,-8.83335,8.46852
13,-8.83335,9.86852
14,-7.43335,-12.53148
15,-7.43335,-11.13148
16,-7.43335,0.06852
17,-7.43335,1.46852
18,-6.03335,-12.53148
19,-6.03335,12.66852
20,-4.63335,-13.93148
21,-4.63335,12.66852
22,-3.23335,-13.93148
23,-3.23335,14.06852
24,-1.83335,14.06852
25,0.96665,4.26852
26,0.96665,5.66852
27,0.96665,9.86852
28,3.76665,-4.13148
29,5.16665,-4.13148
30,5.16665,11.26852
31,5.16665,14.06852
32,6.56665,-12.53148
33,6.56665,-11.13148
34,6.56665,8.46852
35,6.56665,9.86852
36,7.96665,1.46852
37,7.96665,11.26852
38,9.36665,1.46852
39,9.36665,2.86852
40,10.76665,0.06852
41,12.16665,-4.13148
42,12.16665,2.86852
43,12.16665,4.26852
44,12.16665,5.66852
45,13.56665,-5.53148
46,13.56665,-4.13148
47,13.56665,2.86852
48,14.96665,-2.73148
