passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime
1,-1.47315,8.92855,1,9
2,-4.07311,-8.614,1,5
3,-2.15039,-3.1684,1,13
4,4.99315,8.16094,1,3
5,5.86901,5.44222,1,9
6,-3.43269,0.03529,1,8
7,5.25618,-1.35858,1,6
8,-4.01454,6.29215,1,2
9,-8.41836,-4.99774,1,1
10,1.60967,9.69416,1,6
11,0.03345,-4.20185,1,3
12,-0.31545,9.85017,1,10
13,-9.78156,-0.36629,1,5
14,-2.21727,-6.69172,1,11
15,6.94455,-5.67896,1,10
16,3.88428,-1.01577,1,8
17,-6.30569,-1.92755,1,3
18,6.16965,7.32793,1,13
19,5.27904,7.19861,1,4
20,-0.46215,9.78912,1,13
21,4.39551,-6.85771,1,3
22,-0.06446,2.39513,1,5
23,3.62884,-8.49022,1,2
24,0.39339,9.66401,1,9
25,7.47765,-3.56106,1,3
26,-5.13422,7.06816,1,1
27,2.84967,8.17133,1,10
28,-0.04339,6.3709,1,5
29,-6.07334,-5.42563,1,9
30,-4.29579,0.72781,1,5
31,-5.03298,6.77755,1,9
32,1.12606,-2.02328,1,1
33,-4.6561,-2.76405,1,12
34,-2.47473,-0.79934,1,11
35,2.97356,-1.70369,1,10
36,-2.03107,8.86667,1,11
37,0.37884,-8.36815,1,5
38,0.13509,-5.76439,1,9
39,-7.1288,6.65691,1,8
40,-2.15809,-0.97967,1,7
41,5.9697,3.08219,1,4
42,5.93081,2.09113,1,4
43,-8.61562,-1.68831,1,6
44,1.6298,-8.79344,1,3
45,4.14575,-1.82471,1,11
46,4.84954,5.15814,1,13
47,-6.14502,-2.83634,1,1
48,-7.93957,1.54608,1,7
49,8.43746,0.63216,1,2
50,-4.53802,7.44493,1,11
51,3.96768,8.54136,2,15
52,16.16715,9.17147,2,2
53,12.34135,3.14757,2,15
54,14.56565,3.93142,2,1
55,3.37308,6.67425,2,11
56,-0.13799,6.95529,2,12
57,4.89163,10.93222,2,9
58,14.24381,1.64818,2,14
59,1.9775,12.53728,2,14
60,14.30823,12.01256,2,10
61,8.94592,-0.25329,2,3
62,5.1738,8.49189,2,4
63,7.91943,11.38423,2,3
64,-0.21535,11.85932,2,1
65,11.06368,8.78646,2,2
66,13.81317,13.14484,2,10
67,14.58245,3.78991,2,15
68,17.26483,3.71164,2,6
69,4.86001,4.99636,2,7
70,13.93707,8.90291,2,15
71,8.00039,9.97185,2,15
72,1.7367,14.24994,2,11
73,8.3716,4.94556,2,15
74,16.45073,7.28129,2,12
75,16.39449,8.84817,2,6
76,12.21003,14.58056,2,10
77,5.74093,3.81654,2,4
78,6.92378,0.04148,2,5
79,4.50961,2.21782,2,11
80,-0.88625,9.15013,2,8
81,1.28418,4.4878,2,7
82,4.91911,15.57943,2,10
83,7.51125,1.95537,2,12
84,9.64194,11.33811,2,9
85,6.09003,2.68485,2,9
86,9.26036,10.03218,2,9
87,1.33234,13.29653,2,8
88,2.25405,0.97929,2,2
89,9.07317,-0.9208,2,11
90,11.19741,8.40505,2,15
91,16.01832,2.4555,2,6
92,8.93776,-1.40949,2,15
93,1.63513,6.92907,2,6
94,1.00032,9.26741,2,14
95,1.57321,8.54266,2,7
96,6.58199,9.34553,2,7
97,2.59799,6.15697,2,4
98,3.88698,6.1721,2,2
99,9.51449,2.33038,2,5
100,9.06978,1.55765,2,11
101,9.59688,7.99168,3,12
102,-4.26022,8.03185,3,11
103,-7.21626,8.65211,3,1
104,2.58702,17.16998,3,13
105,-4.29312,10.26937,3,14
106,-5.16091,3.03167,3,12
107,-2.30082,1.38796,3,1
108,-4.19278,14.41662,3,6
109,-3.60716,15.72536,3,11
110,9.43676,9.26551,3,11
111,6.35299,10.96373,3,4
112,5.96353,6.12936,3,5
113,7.679,6.24679,3,11
114,3.16081,5.07822,3,8
115,9.22919,15.19976,3,10
116,1.39265,14.44916,3,4
117,-0.7841,14.08842,3,3
118,-0.12308,5.91377,3,13
119,4.9737,13.59302,3,12
120,0.5325,3.26097,3,15
121,6.2131,13.40056,3,2
122,-3.73171,1.93548,3,3
123,-4.91509,10.09168,3,2
124,2.55467,5.41566,3,8
