busStop_ID,busStop_X,busStop_Y
1,-16.4363,2.08149
2,-10.8363,-0.71851
3,-10.8363,7.68149
4,-9.4363,-13.31851
5,-9.4363,-11.91851
6,-9.4363,-0.71851
7,-9.4363,7.68149
8,-8.0363,-4.91851
9,-8.0363,6.28149
10,-8.0363,7.68149
11,-6.6363,-4.91851
12,-6.6363,16.08149
13,-5.2363,16.08149
14,-3.8363,7.68149
15,-3.8363,9.08149
16,0.3637,-3.51851
17,0.3637,16.08149
18,1.7637,16.08149
19,10.1637,-10.51851
20,11.5637,-13.31851
21,11.5637,3.48149
22,11.5637,4.88149
23,12.9637,3.48149
24,12.9637,4.88149
25,14.3637,-9.11851
26,14.3637,4.88149
27,15.7637,-9.11851
28,15.7637,2.08149
29,15.7637,3.48149
30,17.1637,-6.31851
31,17.1637,2.08149
32,18.5637,-6.31851
