busStop_ID,busStop_X,busStop_Y
1,-19.26185,-4.26284
2,-19.06185,-5.26284
3,-18.86185,-5.26284
4,-18.46185,4.13716
5,-18.26185,-3.66284
6,-18.26185,-3.46284
7,-17.26185,-9.06284
8,-17.06185,-9.06284
9,-16.66185,7.33716
10,-16.46185,1.73716
11,-16.46185,3.33716
12,-16.46185,5.93716
13,-16.46185,7.33716
14,-16.06185,4.33716
15,-16.06185,4.53716
16,-15.86185,-10.66284
17,-15.86185,-10.46284
18,-15.86185,-2.46284
19,-15.66185,-8.46284
20,-15.66185,-8.26284
21,-14.46185,2.13716
22,-14.46185,2.33716
23,-14.46185,2.53716
24,-14.46185,5.13716
25,-13.86185,5.13716
26,-13.66185,5.13716
27,-13.06185,-3.06284
28,-12.66185,-11.86284
29,-12.06185,7.53716
30,-11.86185,-3.06284
31,-11.86185,7.53716
32,-11.66185,-16.26284
33,-11.66185,-3.06284
34,-11.66185,12.13716
35,-11.46185,-5.86284
36,-11.46185,-5.66284
37,-11.46185,1.93716
38,-11.46185,12.13716
39,-11.26185,-13.66284
40,-11.26185,-13.46284
41,-10.86185,9.53716
42,-10.86185,16.53716
43,-10.66185,16.53716
44,-10.46185,16.93716
45,-9.86185,-9.66284
46,-9.86185,-8.26284
47,-9.46185,-6.06284
48,-9.26185,-0.66284
49,-9.06185,-3.06284
50,-9.06185,-2.86284
51,-9.06185,-0.66284
52,-8.86185,2.93716
53,-8.26185,-1.66284
54,-8.06185,-12.06284
55,-8.06185,12.13716
56,-7.86185,9.33716
57,-7.46185,-9.06284
58,-7.26185,-9.06284
59,-7.26185,-8.86284
60,-7.06185,-11.06284
61,-7.06185,-10.86284
62,-7.06185,-7.26284
63,-7.06185,12.73716
64,-6.86185,-7.26284
65,-6.86185,5.93716
66,-6.86185,15.73716
67,-6.86185,15.93716
68,-6.66185,12.33716
69,-6.26185,-0.26284
70,-6.06185,-0.26284
71,-5.46185,-9.86284
72,-5.26185,-9.86284
73,-5.26185,3.93716
74,-5.06185,3.93716
75,-4.66185,-11.66284
76,-4.66185,-4.66284
77,-4.66185,6.53716
78,-4.66185,6.73716
79,-4.46185,-18.66284
80,-4.46185,-11.66284
81,-4.46185,-4.66284
82,-4.26185,-12.46284
83,-4.26185,14.73716
84,-4.06185,-12.46284
85,-4.06185,14.73716
86,-4.06185,18.93716
87,-4.06185,19.13716
88,-3.86185,6.93716
89,-3.66185,-16.46284
90,-3.66185,-13.46284
91,-3.66185,-13.26284
92,-3.66185,4.93716
93,-3.46185,12.13716
94,-3.46185,12.33716
95,-3.46185,15.33716
96,-2.86185,-2.86284
97,-2.86185,-2.66284
98,-2.66185,16.53716
99,-2.66185,19.33716
100,-2.46185,-19.26284
101,-2.46185,-19.06284
102,-2.46185,16.53716
103,-2.46185,19.33716
104,-1.86185,-16.06284
105,-1.86185,-15.86284
106,-1.66185,3.33716
107,-1.66185,3.53716
108,-1.06185,9.93716
109,-1.06185,10.13716
110,-0.86185,-7.46284
111,-0.66185,-11.06284
112,-0.66185,-7.46284
113,-0.46185,-11.06284
114,-0.46185,14.13716
115,-0.26185,-12.06284
116,-0.26185,14.13716
117,-0.26185,18.53716
118,-0.06185,18.53716
119,0.53815,-12.26284
120,0.53815,9.53716
121,0.53815,9.73716
122,0.93815,-19.86284
123,0.93815,-11.46284
124,1.13815,-19.86284
125,1.13815,-18.86284
126,1.13815,-18.66284
127,1.33815,-18.66284
128,1.33815,-17.46284
129,1.33815,-17.26284
130,1.53815,-15.66284
131,1.53815,0.53716
132,1.53815,10.13716
133,1.73815,-18.26284
134,1.73815,-18.06284
135,1.73815,-15.66284
136,1.73815,-4.46284
137,1.73815,0.53716
138,1.73815,10.13716
139,2.33815,-12.06284
140,2.53815,-12.06284
141,2.73815,17.93716
142,2.93815,-3.06284
143,2.93815,-2.86284
144,2.93815,11.93716
145,3.13815,19.33716
146,3.33815,-11.86284
147,3.33815,2.93716
148,3.33815,19.33716
149,3.73815,-15.86284
150,3.73815,-15.66284
151,3.93815,-4.26284
152,4.13815,1.13716
153,4.33815,1.13716
154,4.73815,-0.26284
155,4.73815,14.73716
156,4.93815,-18.86284
157,4.93815,-0.26284
158,4.93815,8.53716
159,5.13815,-4.46284
160,5.33815,-16.66284
161,5.33815,-16.46284
162,6.13815,-0.06284
163,6.33815,-14.66284
164,6.33815,-14.46284
165,6.33815,-0.06284
166,6.53815,-1.26284
167,6.53815,11.33716
168,6.73815,-1.26284
169,6.73815,11.33716
170,7.13815,17.13716
171,7.33815,-13.06284
172,7.33815,5.33716
173,7.53815,-13.06284
174,7.53815,5.33716
175,7.53815,8.73716
176,7.53815,8.93716
177,7.73815,12.33716
178,7.93815,-11.66284
179,8.13815,-11.66284
180,8.13815,17.53716
181,8.33815,-2.06284
182,8.53815,-11.86284
183,8.53815,-2.06284
184,8.73815,-11.86284
185,8.73815,1.13716
186,8.73815,11.53716
187,8.73815,11.73716
188,8.93815,-16.66284
189,8.93815,1.13716
190,8.93815,4.13716
191,8.93815,4.33716
192,9.13815,-4.26284
193,9.33815,-17.66284
194,9.33815,-17.46284
195,9.53815,3.13716
196,10.13815,-5.26284
197,10.13815,-5.06284
198,10.13815,10.93716
199,10.13815,11.13716
200,10.33815,10.93716
201,10.33815,11.13716
202,10.93815,15.53716
203,11.13815,15.53716
204,11.53815,-13.46284
205,11.53815,-12.26284
206,11.53815,-12.06284
207,11.73815,-13.46284
208,11.73815,-5.46284
209,11.93815,-8.46284
210,12.13815,-6.66284
211,12.13815,11.13716
212,12.33815,-6.66284
213,12.33815,7.13716
214,12.33815,11.13716
215,12.53815,-5.66284
216,12.73815,-14.66284
217,12.73815,-12.26284
218,12.73815,-12.06284
219,12.73815,-5.66284
220,12.93815,-9.86284
221,12.93815,-9.66284
222,12.93815,14.13716
223,13.13815,-9.46284
224,13.93815,-10.26284
225,14.13815,-10.26284
226,14.33815,-8.86284
227,15.53815,-1.66284
228,15.53815,-1.46284
229,15.53815,10.53716
230,15.53815,10.73716
231,15.73815,-5.66284
232,15.73815,10.13716
233,15.93815,-5.66284
234,15.93815,-5.46284
235,15.93815,-2.06284
236,15.93815,10.13716
237,16.13815,-2.06284
238,16.33815,-2.26284
239,16.33815,5.53716
240,16.33815,5.73716
241,16.53815,-2.26284
242,17.13815,10.13716
243,17.33815,10.13716
244,19.53815,-1.66284
245,19.73815,-1.86284
246,19.73815,-1.66284
