node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
161,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1256.1251729348055,0.0,0.0,1,Int64[]
102,bus stop,2.92083,20.94614,25.480490112642293,206.27926483103656,0.0,206.77926483103656,38.220735168963444,1,1,206.27926483103656,234.0195098873577,0.5,38.220735168963444,1,[228]
94,bus stop,1.52083,15.34614,213.7339008260543,219.74711890153463,0.0,220.24711890153463,23.540768147410063,2,1,216.6301547594498,240.92010317296655,0.5,27.86984524055019,1,[229]
100,bus stop,2.92083,11.14614,225.58108121989093,225.58108121989093,0.0,226.08108121989093,18.918918780109067,3,1,223.6762300288614,245.61748668590758,0.5,20.823769971138613,1,[199]
101,bus stop,2.92083,12.54614,227.76782820784274,227.76782820784274,0.0,228.26782820784274,18.637022983186796,4,1,221.21991173834707,243.97994115889804,0.5,23.280088261652946,1,[218]
159,transit stop,0.0,0.0,243.7878870489447,245.0,1.2121129510553033,245.0,0.0,3,-1,245.0,260.0,0.0,27.86984524055019,1,Int64[]
159,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,20.823769971138613,1,Int64[]
159,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,23.280088261652946,1,Int64[]
159,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,38.220735168963444,1,Int64[]
161,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1256.1251729348055,0.0,0.0,1,Int64[]
