node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
103,depot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1257.402547478091,0.0,0.0,1,Int64[]
86,bus stop,9.2311,9.12053,15.634695845101046,221.04795623234844,0.0,221.54795623234844,23.45204376765156,1,1,221.04795623234844,243.86530415489895,0.5,23.452043767651567,1,[105]
84,bus stop,9.2311,4.92053,226.60819719620386,226.60819719620386,0.0,227.10819719620386,17.89180280379614,2,1,225.59524329994144,246.89682886662763,0.5,18.904756700058563,1,[138]
77,bus stop,7.8311,3.52053,229.49361766285728,229.49361766285728,0.0,229.99361766285728,15.006382337142725,3,1,228.98304173840265,249.1553611589351,0.5,15.516958261597349,1,[158]
64,bus stop,3.6311,4.92053,235.32757998121357,237.13220723097686,0.0,237.63220723097686,7.36779276902314,5,2,233.4483108464653,252.13220723097686,0.5,11.051689153534701,1,"[129, 130]"
101,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-2,245.0,260.0,0.0,11.051689153534701,1,Int64[]
101,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,2,-1,245.0,260.0,0.0,18.904756700058563,1,Int64[]
101,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-1,245.0,260.0,0.0,15.516958261597349,1,Int64[]
101,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,23.452043767651567,1,Int64[]
103,depot,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,0,0.0,1257.402547478091,0.0,0.0,1,Int64[]
